test_year,n_train,n_test,r2,rmse,mae,mape
2022,44,26,-0.05929335193549834,0.8706775826636901,0.7131753581367689,28.76658610922963
2023,70,12,-3.477042977837124,1.5854911367085687,1.4025877529027042,113.34348999039622
2024,82,13,-0.9014420566177057,1.0739232263206102,0.9253345130503633,20.58629688417082
2025,95,11,-0.006563654658460205,0.8552406539893481,0.7112696116040652,30.578047028609685
