field_id,year,field_tillable_area,field_calculated_area,field_lat,field_long,ops_count_total,ops_count_soil,ops_count_application,ops_count_harvesting,ops_count_seeding,ops_count_tillage,ops_count_spraying,ops_npk_n_total,ops_npk_p_total,ops_npk_k_total,ops_npk_total,ops_season_start,ops_season_end,ops_season_duration_days,ops_days_seeding_to_harvest,ops_yield_t_ha,crop_id,crop_name,crop_season_type,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_early,ndvi_mid,ndvi_late,target_yield_t_ha
218,2021,39.0,39.30376,50.39824303171275,82.31658540563066,7,1,5,1,0,0,0,40.99362936871339,72.10791508299911,32.35077222585625,145.45231667756875,2021-04-21,2021-10-19,181.0,178.0,2.12974358974359,40.0,Подсолнечник,spring,86,0.500872093023256,0.732,0.3635862068965517,0.6970344827586207,0.43989285714285714,25.34
218,2022,39.0,39.30376,50.39824303171275,82.31658540563066,12,4,6,1,0,0,0,45.38307692307693,0.0,0.0,45.38307692307693,2021-10-14,2022-09-01,321.0,116.0,2.1723076923076925,43.0,Пшеница яровая,spring,95,0.3821578947368421,0.708,0.37112500000000004,0.54734375,0.22303225806451607,25.543
218,2023,39.0,39.30376,50.39824303171275,82.31658540563066,14,4,6,1,0,0,0,20.165128205128205,0.0,0.0,20.165128205128205,2022-07-27,2023-08-26,395.0,113.0,3.3693589743589745,43.0,Пшеница яровая,spring,85,0.4249411764705881,0.655,0.34379310344827585,0.5729285714285715,0.3609999999999999,23.995
218,2024,39.0,39.30376,50.39824303171275,82.31658540563066,10,3,5,1,0,0,0,34.871794871794876,0.0,0.0,34.871794871794876,2023-06-01,2024-09-04,461.0,128.0,4.027153846153846,43.0,Пшеница яровая,spring,82,0.5001707317073171,0.787,0.511357142857143,0.7111111111111111,0.27762962962962967,34.0
219,2025,210.0,209.86423,50.39251145179276,82.37944868952283,15,7,6,1,0,0,0,64.60000000000001,0.0,0.0,64.60000000000001,2024-07-22,2025-09-06,411.0,128.0,3.528095238095238,3.0,Ячмень яровой,spring,96,0.39734375000000005,0.775,0.361375,0.6239375,0.20671875,38.607
219,2010,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,106,0.38108490566037734,0.767,0.33736111111111117,0.5832571428571429,0.2238857142857143,24.063
219,2011,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,106,0.3858301886792453,0.766,0.40727777777777774,0.5218571428571428,0.22774285714285714,20.567
219,2012,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,92,0.4155760869565217,0.754,0.23996774193548387,0.6538709677419354,0.3507999999999999,18.639
219,2013,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,74,0.4154459459459459,0.692,0.38323999999999997,0.58164,0.275875,17.676
219,2014,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,82,0.42615853658536584,0.792,0.36617857142857135,0.6514444444444445,0.26307407407407407,23.038
219,2015,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,85,0.48415294117647056,0.735,0.3515517241379311,0.6897500000000001,0.4158928571428572,25.288
219,2016,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,85,0.4410705882352941,0.713,0.3866206896551724,0.5372142857142858,0.40132142857142855,22.132
219,2017,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,92,0.41564130434782615,0.705,0.5407419354838711,0.46574193548387094,0.23460000000000003,30.346
219,2018,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,92,0.4360434782608695,0.677,0.31380645161290327,0.6040322580645162,0.38876666666666665,18.597
219,2019,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,92,0.47666304347826083,0.718,0.3470967741935484,0.6924516129032257,0.3875666666666667,21.936
219,2020,210.0,209.86423,50.39251145179276,82.37944868952283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,80,0.3517375,0.597,0.2501111111111112,0.4822962962962962,0.3216923076923077,11.434
219,2021,210.0,209.86423,50.39251145179276,82.37944868952283,10,2,6,1,0,0,0,38.95077222582286,62.71077222582286,32.35077222582286,134.01231667746856,2021-04-21,2021-10-16,178.0,175.0,2.818952380952381,40.0,Подсолнечник,spring,85,0.4858235294117647,0.792,0.32037931034482753,0.7265,0.41650000000000004,32.401
219,2022,210.0,209.86423,50.39251145179276,82.37944868952283,13,5,6,1,0,0,0,48.40304761904762,0.0,0.0,48.40304761904762,2021-08-02,2022-09-09,403.0,124.0,2.827547619047619,43.0,Пшеница яровая,spring,104,0.3582211538461539,0.734,0.34597142857142854,0.5299142857142858,0.19408823529411764,34.281
219,2023,210.0,209.86423,50.39251145179276,82.37944868952283,21,9,7,1,0,0,0,9.04761904761905,41.61904761904762,0.0,50.66666666666667,2022-07-27,2023-10-11,441.0,166.0,2.802523809523809,40.0,Подсолнечник,spring,91,0.4107692307692307,0.716,0.22403225806451615,0.5645666666666667,0.4499333333333334,26.039
219,2024,210.0,209.86423,50.39251145179276,82.37944868952283,11,5,4,1,0,0,0,0.0,0.0,0.0,0.0,2023-06-01,2024-09-08,465.0,132.0,3.6718380952380953,43.0,Пшеница яровая,spring,85,0.42818823529411765,0.772,0.4545172413793104,0.611642857142857,0.21746428571428572,33.588
220,2025,25.0,24.0006,50.40201920936597,82.33495653415235,15,6,7,1,0,0,0,81.6,0.0,0.0,81.6,2024-07-22,2025-09-26,431.0,144.0,3.3072000000000004,43.0,Пшеница яровая,spring,86,0.46440697674418624,0.788,0.42782758620689654,0.6720344827586208,0.28724999999999995,36.214
220,2010,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,95,0.4229894736842105,0.694,0.43503125,0.559375,0.26977419354838716,19.949
220,2011,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,94,0.4391914893617022,0.724,0.40018750000000003,0.6100645161290323,0.3085806451612903,24.819
220,2012,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,88,0.45798863636363635,0.682,0.38239999999999996,0.6222413793103447,0.37193103448275866,17.906
220,2013,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,71,0.44674647887323954,0.668,0.46075,0.5396666666666666,0.33517391304347827,18.199
220,2014,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,73,0.4776164383561643,0.711,0.51044,0.59575,0.32529166666666665,20.431
220,2015,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,79,0.4763164556962025,0.693,0.4594814814814815,0.6324615384615385,0.33765384615384614,23.007
220,2016,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,82,0.52,0.728,0.4271071428571429,0.6597777777777778,0.4765555555555555,27.921
220,2017,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,82,0.4974878048780487,0.651,0.4920000000000001,0.5894444444444444,0.41122222222222216,20.171
220,2018,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,83,0.48893975903614456,0.627,0.4660714285714286,0.5765000000000001,0.4218518518518518,19.641
220,2019,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,86,0.5215581395348837,0.719,0.45493103448275857,0.6885862068965518,0.4175714285714286,22.518
220,2020,25.0,24.0006,50.40201920936597,82.33495653415235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,151.0,,,,,75,0.49202666666666667,0.689,0.43335999999999997,0.6202400000000001,0.42247999999999997,17.675
220,2021,25.0,24.0006,50.40201920936597,82.33495653415235,7,1,5,1,0,0,0,37.8743016376127,57.75900751996564,32.350772225848,127.98408138342634,2021-04-21,2021-10-16,178.0,175.0,2.0263999999999998,40.0,Подсолнечник,spring,84,0.5255357142857141,0.777,0.42746428571428574,0.7113571428571428,0.4377857142857143,25.487
220,2022,25.0,24.0006,50.40201920936597,82.33495653415235,12,4,6,1,0,0,0,47.04818181818181,0.0,0.0,47.04818181818181,2021-10-14,2022-09-01,321.0,116.0,3.4832,43.0,Пшеница яровая,spring,91,0.4302637362637364,0.777,0.4323548387096774,0.6136666666666666,0.24469999999999997,32.34
220,2023,25.0,24.0006,50.40201920936597,82.33495653415235,13,4,5,1,0,0,0,17.0,0.0,0.0,17.0,2022-10-02,2023-08-26,328.0,120.0,3.3728800000000003,3.0,Ячмень яровой,spring,81,0.4777530864197531,0.691,0.3983333333333334,0.6282222222222222,0.4067037037037037,25.408
220,2024,25.0,24.0006,50.40201920936597,82.33495653415235,10,3,5,1,0,0,0,27.200000000000003,0.0,0.0,27.200000000000003,2023-06-01,2024-09-04,461.0,128.0,3.12756,43.0,Пшеница яровая,spring,81,0.5110246913580246,0.8,0.5240370370370371,0.6885185185185186,0.3205185185185184,39.769
