field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
223,2017,20.0,40.0,1.995,productivity_normalized,True,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,72.0,0.4704722222222222,0.734,0.161,0.1809410564108149,0.33575,0.669,0.0043479973160197,0.637,33.873999999999995,205.0,0.573,31.0,1,99,40__20,14.961437908496734,33.6,194.4,3320.66,3.76,1.759411764705883,59,645.92,-451.52,1471.0,11,108,19,4,45.1,549.77,74.68,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,20.2,17.703225806451613,31.6,629.3,135.28,3.41,1,-0.0027663727065839,0.2152268831168831,-0.2414916666666666,0.2121383982683982,0.185444565742899,10
224,2017,20.0,40.0,0.6639999999999999,productivity_normalized,True,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,69.0,0.5047101449275362,0.666,0.187,0.1400265090274473,0.436,0.623,0.0027457078512545,0.503,34.824999999999996,197.0,0.479,42.0,1,99,40__20,15.497385620915033,35.1,246.90000000000003,3273.63,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,17,100,19,6,56.0,531.28,73.35,37.6,13.432258064516128,29.5,726.16,135.54,3.34,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.0130165279237828,0.1627351410934744,-0.0750019696969696,0.0235262121212121,0.0166844939374351,10
225,2017,20.0,,0.6639999999999999,productivity_normalized,True,4.0,,,,,,,72.0,0.5649861111111112,0.759,0.22,0.1407567339079452,0.482,0.6735,0.0003341102741719,0.422,40.679,172.0,0.539,52.0,99,99,-1__20,15.497385620915033,35.1,246.90000000000003,3273.63,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,17,100,19,6,56.0,531.28,73.35,37.6,13.432258064516128,29.5,726.16,135.54,3.34,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,-0.0104604031640416,0.1751421516754849,-0.1179913095238094,-0.1031663869463869,-0.0724033102569944,10
228,2017,40.0,40.0,3.34,productivity_normalized,True,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,71.0,0.537042253521127,0.762,0.198,0.1945654194351917,0.364,0.707,0.0035670208139379,0.487,38.13000000000002,190.0,0.5640000000000001,46.0,1,99,40__40,15.497385620915033,35.1,246.90000000000003,3273.63,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,17,100,19,6,56.0,531.28,73.35,37.6,13.432258064516128,29.5,726.16,135.54,3.34,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.0804900492217218,0.199657186147186,-0.0442171957671957,0.0789835256410256,0.1577018008334258,10
229,2017,40.0,40.0,3.34,productivity_normalized,True,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,73.0,0.4795753424657534,0.671,0.081,0.1657476145251361,0.409,0.601,0.0024213103985601,0.409,35.009,173.0,0.5900000000000001,46.0,1,99,40__40,15.497385620915033,35.1,246.90000000000003,3273.63,4.19,1.8612418300653593,65,622.47,-375.57,1539.1,17,100,19,6,56.0,531.28,73.35,37.6,13.432258064516128,29.5,726.16,135.54,3.34,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,24.5,18.37741935483871,33.2,628.01,130.11,3.68,3,0.0752668072719461,0.1878822871572871,-0.0696230158730158,-0.0027505735930736,0.0512778712799546,10
231,2017,43.0,40.0,1.95,productivity_normalized,True,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,76.0,0.4067368421052631,0.647,0.181,0.1523669711775395,0.284,0.5672499999999999,0.0016078841332285,0.259,30.912,193.0,0.466,27.0,1,99,40__43,15.619607843137256,35.2,223.8,3300.8599999999997,4.31,1.8869934640522872,67,637.61,-413.81,1558.5,16,105,19,6,57.9,538.23,74.73,33.8,13.69032258064516,29.7,728.53,140.19,3.4,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,16.2,18.27741935483871,33.6,635.15,132.24,3.92,3,-0.0300570438570688,0.0418399911816578,-0.150547717005217,-0.150547717005217,-0.0926303262987012,10
232,2017,43.0,40.0,1.95,productivity_normalized,True,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,76.0,0.4685394736842103,0.721,0.165,0.1925290436592738,0.26675,0.6445000000000001,0.0035931429803709,0.422,35.60899999999999,193.0,0.5559999999999999,41.0,1,99,40__43,15.619607843137256,35.2,223.8,3300.8599999999997,4.31,1.8869934640522872,67,637.61,-413.81,1558.5,16,105,19,6,57.9,538.23,74.73,33.8,13.69032258064516,29.7,728.53,140.19,3.4,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,16.2,18.27741935483871,33.6,635.15,132.24,3.92,3,0.042039299813972,0.1640393398268397,-0.0389157473082473,0.0874898101898101,0.1253563327228327,10
207,2018,40.0,40.0,3.496,productivity_normalized,True,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,63.0,0.5267619047619048,0.8,0.164,0.235841399107281,0.2715,0.7164999999999999,0.0061995595307963,0.672,33.186,210.0,0.636,37.0,1,99,40__40,14.328104575163398,32.2,311.1,3046.35,3.93,1.7003267973856209,61,597.27,-286.16999999999996,1357.6,8,105,16,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,84.8,18.33225806451613,32.0,592.67,123.4,3.77,1,0.0538056006619642,0.3604434772298409,-0.2342627213695395,0.3604434772298409,0.2760046236591691,11
209,2018,40.0,44.0,1.7399999999999998,productivity_normalized,True,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,72.0,0.5415555555555556,0.756,0.168,0.1936331646932823,0.34225,0.7002499999999999,0.0051045964031317,0.597,38.992,208.0,0.588,47.0,2,1,44__40,14.526143790849671,32.0,326.2,3066.1800000000003,3.93,1.6763398692810458,57,614.8100000000001,-288.61000000000007,1384.9,6,104,12,2,63.4,434.49,74.98,101.3,8.935483870967742,26.8,529.24,95.22,2.41,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,91.9,18.51935483870968,31.5,592.15,127.01,3.53,1,0.0301661078614321,0.1946372339781431,-0.0884711038961039,0.1811508920372557,0.1307420474166686,11
210,2018,21.0,44.0,0.978,productivity_normalized,True,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,71.0,0.5118732394366199,0.714,0.177,0.1918549136077091,0.312,0.687,0.0054258917393271,0.682,36.34300000000001,209.0,0.5369999999999999,39.0,2,1,44__21,14.526143790849671,32.0,326.2,3066.1800000000003,3.93,1.6763398692810458,57,614.8100000000001,-288.61000000000007,1384.9,6,104,12,2,63.4,434.49,74.98,101.3,8.935483870967742,26.8,529.24,95.22,2.41,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,91.9,18.51935483870968,31.5,592.15,127.01,3.53,1,-0.0128141876615651,0.2121033615374525,-0.1882465531942805,0.2121033615374525,0.1299756106407621,11
227,2018,40.0,40.0,2.613,productivity_normalized,True,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,70.0,0.4982571428571429,0.743,0.172,0.2089814541131947,0.25075,0.68025,0.0054004659407516,0.65,34.87800000000001,210.0,0.571,39.0,1,99,40__40,14.328104575163398,32.2,311.1,3046.35,3.93,1.7003267973856209,61,597.27,-286.16999999999996,1357.6,8,105,16,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,84.8,18.33225806451613,32.0,592.67,123.4,3.77,1,0.0181246750695192,0.2776670390215844,-0.1863816849816849,0.2776670390215844,0.1801391553592311,11
228,2018,16.0,40.0,3.312,productivity_normalized,True,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,61.0,0.4746065573770492,0.666,0.184,0.1464362759285433,0.328,0.627,0.0044273591098449,0.666,28.951,238.0,0.482,32.0,1,99,40__16,14.150980392156866,31.8,323.4,3028.8,3.72,1.6470588235294117,55,578.13,-254.73,1330.9,6,100,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,80.5,18.13225806451613,31.8,590.17,118.67,3.64,1,-0.036573043456378,0.2151854519218156,-0.1652070346320346,0.2151854519218156,0.1382993869093869,11
229,2018,16.0,40.0,3.312,productivity_normalized,True,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,56.0,0.4752857142857142,0.612,0.075,0.115861634579126,0.40075,0.56975,0.0032640683375749,0.572,26.616,216.0,0.537,33.0,1,99,40__16,14.150980392156866,31.8,323.4,3028.8,3.72,1.6470588235294117,55,578.13,-254.73,1330.9,6,100,12,2,72.2,423.51,69.33,106.5,8.741935483870968,26.6,519.05,89.07,2.25,24.9,19.209999999999997,31.8,768.8199999999999,155.38,3.72,4,39.3,19.335483870967742,30.7,727.25,145.68,3.34,1,80.5,18.13225806451613,31.8,590.17,118.67,3.64,1,0.0137044455387285,0.1538547356683719,-0.0729968614718614,0.1530374294897021,0.1027642337460519,11
231,2018,36.0,43.0,0.93,productivity_normalized,True,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,67.0,0.5025074626865672,0.712,0.158,0.1818861685299826,0.309,0.6485000000000001,0.0048323525100045,0.524,33.668000000000006,208.0,0.5539999999999999,43.0,2,1,43__36,14.328104575163398,32.2,311.1,3046.35,3.93,1.7003267973856209,61,597.27,-286.16999999999996,1357.6,8,105,16,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,84.8,18.33225806451613,32.0,592.67,123.4,3.77,1,-0.0007764842878928,0.1418192739079102,-0.1567686147186147,0.1093390955004591,0.1218683013807345,11
232,2018,36.0,43.0,0.9,productivity_normalized,True,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,67.0,0.5068507462686567,0.673,0.161,0.1689035098326007,0.4255,0.6415,0.0036724143788248,0.51,33.958999999999996,190.0,0.512,48.0,2,1,43__36,14.328104575163398,32.2,311.1,3046.35,3.93,1.7003267973856209,61,597.27,-286.16999999999996,1357.6,8,105,16,2,71.9,427.45,72.12,104.3,8.829032258064515,26.5,523.04,92.05,2.17,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,84.8,18.33225806451613,32.0,592.67,123.4,3.77,1,0.0055004442817095,0.1349339327339327,-0.0712924999999999,0.1329343893480257,0.0623726078635169,11
207,2019,43.0,40.0,3.5799999999999996,productivity_normalized,True,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,71.0,0.4295915492957746,0.737,0.167,0.2219522583778055,0.1775,0.6745000000000001,0.0026344883153653,0.238,30.501,187.0,0.57,30.0,1,99,40__43,14.38562091503268,33.5,330.20000000000005,3224.8,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,7,104,16,3,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.2,19.9,33.5,629.89,133.22,4.13,6,0.0021730899376385,0.105040254190254,-0.13466341991342,-0.0863937913937913,-0.0620972283118116,12
208,2019,40.0,40.0,2.133,productivity_normalized,True,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,70.0,0.5013,0.699,0.158,0.2084646835454732,0.2385,0.675,0.004792498617729,0.643,35.090999999999994,196.0,0.5409999999999999,45.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,3.74,1.4397385620915033,32,593.5,-251.9,1252.8,4,104,13,1,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4,0.016930742118031,0.1661941738816738,-0.1095716033966033,0.1509301018426017,0.0854312087912087,12
210,2019,40.0,21.0,1.965,productivity_normalized,True,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,74.0,0.5098648648648649,0.756,0.168,0.2291798139974388,0.2215,0.704,0.0049941752132673,0.601,37.73,193.0,0.588,46.0,3,2,21__40,14.64575163398693,33.4,339.1,3235.25,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,6,105,15,3,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6,0.0407663931186658,0.161394440975691,-0.1195596615505706,0.1306742724867724,0.1177194325206043,12
211,2019,40.0,,1.868,productivity_normalized,True,93.0,6.245,4.8,25.325,403.5,,342.0,67.0,0.5039402985074627,0.741,0.176,0.2120862173737626,0.2254999999999999,0.677,0.0044803892264054,0.54,33.764,194.0,0.565,43.0,99,2,-1__40,14.64575163398693,33.4,339.1,3235.25,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,6,105,15,3,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6,0.0418748935793966,0.1249296552984053,-0.0873469696969697,0.083889035039035,0.0950804535279535,12
215,2019,40.0,40.0,1.672,productivity_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,67.0,0.4936268656716418,0.728,0.146,0.2191363533688281,0.2225,0.7044999999999999,0.0050614048701499,0.626,33.073,217.0,0.582,40.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.8700000000001,-207.67000000000013,1326.1,6,104,16,3,55.7,479.8,72.1,68.2,9.78064516129032,25.9,687.07,113.08,2.28,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,78.2,19.996774193548383,29.8,726.9,147.01,2.86,0,59.9,19.67096774193548,32.5,626.93,128.86,3.66,6,0.0049773834022318,0.2023054690679691,-0.206423494687131,0.2023054690679691,0.1644021500700478,12
216,2019,40.0,40.0,1.95,productivity_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,64.0,0.57728125,0.737,0.168,0.1997695131856647,0.36475,0.715,0.0044296704069407,0.639,36.946,195.0,0.569,46.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,0.0167696113730078,0.1424456004643504,-0.1652658074248983,0.1424456004643504,0.0942554991620332,12
217,2019,40.0,40.0,1.962,productivity_normalized,True,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,76.0,0.5015789473684211,0.715,0.165,0.2181954256333368,0.218,0.68625,0.0046973705817579,0.567,38.120000000000005,209.0,0.5499999999999999,48.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,3.74,1.4397385620915033,32,593.5,-251.9,1252.8,4,104,13,1,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4,0.0546990130383084,0.1741090055777555,-0.0947065906315905,0.1526587572150072,0.1361366682186126,12
