field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,wx_temp_avg_asof,wx_temp_max_asof,wx_precip_sum_asof,wx_gdd_t5_asof,wx_gdd_t6_asof,wx_hot_d30_asof,wx_hot_d35_asof,wx_dry_days_asof,wx_precip_sum_early_asof,wx_hot_d30_early_asof,wx_dry_days_early_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,wx_drought_run_asof,wx_heat_run_asof,wx_jul_precip_asof,wx_jul_hot_days_asof,wx_aug_precip_asof,wx_aug_hot_days_asof,years_since_sunflower,years_since_wheat,rotation_pair
232,2019,44.0,36.0,3.404,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,56.0,0.5109107142857142,0.757,0.182,0.2118302282477404,0.27775,0.7224999999999999,0.7494,0.0051968285452487,0.335,14.437479674796748,34.8,142.1,1201.04,1092.15,21.0,0.0,101.0,45.5,3.0,52.0,28.610999999999997,178.0,0.575,30.0,15.0,6.0,57.2,15.0,0.0,1.0,3,2,36__44
233,2019,40.0,40.0,2.564,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,52.0,0.4968461538461538,0.712,0.191,0.1970194625894945,0.29425,0.6597500000000001,0.7076,0.0059487084623472,0.702,14.437479674796748,34.8,142.1,1201.04,1092.15,21.0,0.0,101.0,45.5,3.0,52.0,25.836,191.0,0.5209999999999999,31.0,15.0,6.0,57.2,15.0,0.0,1.0,1,99,40__40
234,2019,33.0,40.0,0.6081000000000001,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,48.0,0.4971458333333333,0.716,0.181,0.188154966005787,0.30325,0.671,0.7064999999999999,0.005370072684094,0.671,14.437479674796748,34.8,142.1,1201.04,1092.15,21.0,0.0,101.0,45.5,3.0,52.0,23.863,189.0,0.5349999999999999,27.0,15.0,6.0,57.2,15.0,0.0,1.0,1,99,40__33
195,2020,20.0,43.0,1.4514,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,50.0,0.3722999999999999,0.617,0.165,0.152501836054521,0.228,0.52525,0.6042,0.0053429090531082,0.593,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,18.615,197.0,0.45199999999999996,14.0,30.0,7.0,68.2,10.0,0.0,1.0,2,1,43__20
197,2020,20.0,43.0,1.5651,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,49.0,0.3925714285714285,0.626,0.164,0.1620632277721209,0.231,0.573,0.6154999999999999,0.0057255974063063,0.626,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.236,214.0,0.46199999999999997,18.0,30.0,7.0,68.2,10.0,0.0,1.0,2,1,43__20
207,2020,20.0,43.0,4.38,productivity_normalized,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,47.0,0.3665744680851063,0.61,0.159,0.1552282800348873,0.2135,0.5335000000000001,0.5874999999999999,0.0055037630584655,0.553,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,17.229,199.0,0.45099999999999996,17.0,30.0,7.0,68.2,10.0,0.0,1.0,2,1,43__20
208,2020,43.0,40.0,5.05,productivity_normalized,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,48.0,0.4292916666666667,0.524,0.206,0.0886542813248306,0.3895,0.50525,0.5205000000000001,0.0027468941380284,0.465,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,20.606,177.0,0.31800000000000006,14.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
209,2020,16.0,20.0,5.78,productivity_normalized,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,53.0,0.3642075471698113,0.526,0.188,0.0821683404326467,0.282,0.423,0.4684,0.0020236885615913,0.526,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.302999999999997,214.0,0.338,1.0,30.0,7.0,68.2,10.0,0.0,1.0,2,3,20__16
210,2020,44.0,40.0,2.11,productivity_normalized,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,50.0,0.3980799999999999,0.519,0.171,0.0860011255740295,0.34625,0.448,0.4824,0.0024081232598863,0.519,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.903999999999996,214.0,0.348,1.0,30.0,7.0,68.2,10.0,0.0,1.0,1,3,40__44
211,2020,44.0,40.0,3.19,productivity_normalized,False,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,46.0,0.3980869565217391,0.519,0.182,0.089774070548857,0.3765,0.4775,0.51475,0.0025898811242482,0.431,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,18.311999999999998,174.0,0.337,4.0,30.0,7.0,68.2,10.0,0.0,1.0,1,3,40__44
212,2020,43.0,40.0,1.3132,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,45.0,0.3669333333333333,0.554,0.197,0.0944378455210974,0.315,0.476,0.5202500000000001,0.0034069405668859,0.554,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,16.512,214.0,0.35700000000000004,5.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
213,2020,43.0,20.0,5.78,productivity_normalized,False,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,45.0,0.4406444444444444,0.574,0.229,0.0721021360619181,0.421,0.478,0.52425,0.002276170396009,0.574,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.829,214.0,0.345,4.0,30.0,7.0,68.2,10.0,0.0,1.0,2,99,20__43
214,2020,43.0,40.0,3.19,productivity_normalized,False,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,45.0,0.4408222222222222,0.556,0.226,0.0716821034193143,0.421,0.487,0.51875,0.0022275772274492,0.556,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.837,214.0,0.33000000000000007,4.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
215,2020,43.0,40.0,1.409,productivity_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,47.0,0.4434468085106383,0.681,0.176,0.1384230039470654,0.3745,0.5680000000000001,0.6667500000000001,0.005012954813156,0.625,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,20.842,199.0,0.5050000000000001,14.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
216,2020,43.0,40.0,1.246,productivity_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,47.0,0.4908297872340426,0.618,0.196,0.1089359208773742,0.435,0.577,0.61575,0.00356476977778,0.591,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,23.069000000000003,197.0,0.422,26.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
217,2020,43.0,40.0,3.37,productivity_normalized,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,48.0,0.39075,0.538,0.197,0.0996528348819038,0.31775,0.5055000000000001,0.52925,0.0036196677554174,0.538,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,18.756,214.0,0.341,13.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
218,2020,43.0,40.0,1.7929,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,46.0,0.3973913043478259,0.528,0.221,0.08487035593003,0.32675,0.4735,0.5035000000000001,0.0027785788844941,0.528,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,18.279999999999994,211.0,0.30700000000000005,1.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
219,2020,43.0,40.0,4.25,productivity_normalized,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,49.0,0.3190612244897959,0.571,0.185,0.1062101129285556,0.234,0.374,0.5225,0.0036032262481263,0.571,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,15.633999999999999,214.0,0.38599999999999995,4.0,30.0,7.0,68.2,10.0,0.0,1.0,1,3,40__43
220,2020,43.0,40.0,5.13,productivity_normalized,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,44.0,0.4967500000000001,0.685,0.221,0.1096764093719669,0.4285,0.5872499999999999,0.6475,0.0038352217400128,0.685,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,21.857000000000003,214.0,0.4640000000000001,23.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
221,2020,43.0,40.0,3.8,productivity_normalized,False,8.0,8.18,,,,,,,47.0,0.5338085106382978,0.643,0.234,0.1034600628668864,0.5055000000000001,0.608,0.6375,0.0032582782618939,0.608,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,25.088999999999995,191.0,0.40900000000000003,36.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
222,2020,43.0,40.0,2.1,productivity_normalized,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,47.0,0.383,0.468,0.195,0.0732509530836259,0.325,0.4425,0.46425,0.0023881063092911,0.446,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,18.001,202.0,0.273,0.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
223,2020,43.0,40.0,2.1,productivity_normalized,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,44.0,0.3981363636363637,0.496,0.191,0.0882791519991325,0.35875,0.465,0.4852499999999999,0.0026141731093326,0.419,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,17.518000000000004,167.0,0.305,0.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
224,2020,43.0,40.0,0.857,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,48.0,0.4176875,0.528,0.193,0.0830951152420124,0.421,0.4705,0.50975,0.0023014104392885,0.44,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,20.049,169.0,0.335,3.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
225,2020,43.0,40.0,2.335,productivity_normalized,True,4.0,4.03,,,,,,,44.0,0.5668863636363636,0.647,0.27,0.0868313977327982,0.517,0.639,0.64675,0.0009933373770305,0.505,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,24.942999999999998,147.0,0.377,38.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
226,2020,43.0,40.0,5.02,productivity_normalized,False,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,45.0,0.4260222222222221,0.506,0.196,0.070194488194156,0.408,0.483,0.50525,0.0021724125837337,0.505,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.170999999999996,174.0,0.31,4.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
227,2020,44.0,20.0,5.65,productivity_normalized,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,55.0,0.3881999999999999,0.469,0.136,0.0769525001070613,0.352,0.4465,0.4618,0.001081475535386,0.432,17.254552845528455,37.4,123.4,1513.8,1397.32,32.0,3.0,104.0,26.7,12.0,56.0,21.350999999999996,157.0,0.33299999999999996,0.0,20.0,7.0,63.199999999999996,12.0,0.0,0.0,2,99,20__44
228,2020,44.0,36.0,1.3,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,41.0,0.469609756097561,0.578,0.223,0.088451965205534,0.441,0.536,0.56825,0.002161693505003,0.488,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.254,174.0,0.355,19.0,30.0,7.0,68.2,10.0,0.0,1.0,3,99,36__44
229,2020,44.0,36.0,3.285,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,42.0,0.4584285714285714,0.573,0.123,0.128241985335229,0.4405,0.548,0.5722499999999999,0.0036497187060478,0.486,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.254,169.0,0.44999999999999996,21.0,30.0,7.0,68.2,10.0,0.0,1.0,3,99,36__44
230,2020,21.0,44.0,1.68,productivity_normalized,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,52.0,0.4418461538461539,0.562,0.168,0.1055304157058677,0.418,0.52375,0.5564,0.0030927521589662,0.44,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,22.976000000000003,193.0,0.394,20.0,30.0,7.0,68.2,10.0,0.0,1.0,2,1,44__21
231,2020,21.0,44.0,3.62,productivity_normalized,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,55.0,0.3940909090909092,0.501,0.168,0.0878093539699962,0.3805,0.457,0.4974,0.0025791605301914,0.425,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,21.675000000000008,199.0,0.33299999999999996,1.0,30.0,7.0,68.2,10.0,0.0,1.0,4,1,44__21
232,2020,21.0,44.0,2.23,productivity_normalized,False,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,54.0,0.369925925925926,0.472,0.163,0.0809215101770094,0.347,0.426,0.4692,0.0022250836850275,0.356,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.976000000000006,197.0,0.30899999999999994,0.0,30.0,7.0,68.2,10.0,0.0,1.0,4,1,44__21
233,2020,43.0,40.0,1.75,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,47.0,0.4078723404255319,0.491,0.218,0.0558659554615222,0.3825,0.456,0.4855,6.528456874633149e-05,0.413,16.849593495934958,37.7,101.2,1468.34,1353.74,33.0,3.0,102.0,12.5,12.0,58.0,19.17,153.0,0.273,0.0,30.0,7.0,68.2,10.0,0.0,1.0,1,99,40__43
195,2021,3.0,20.0,2.022276422764228,physical_harvested_weight,False,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,59.0,0.4755423728813559,0.753,0.18,0.2143004640277408,0.2615,0.702,0.7396,0.0065686074612041,0.597,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,28.057,199.0,0.573,31.0,17.0,5.0,60.0,8.0,0.0,1.0,3,2,20__3
197,2021,3.0,20.0,2.5284548104956266,physical_harvested_weight,False,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,60.0,0.4917666666666667,0.758,0.15,0.2326474705548194,0.25125,0.74,0.7538333333333332,0.0069573927420859,0.659,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,29.506,186.0,0.608,31.0,17.0,5.0,60.0,8.0,0.0,1.0,3,2,20__3
207,2021,3.0,20.0,3.525020286718961,physical_harvested_weight,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,59.0,0.4702033898305084,0.754,0.181,0.2271651963421928,0.216,0.6995,0.7485999999999999,0.0066358622456688,0.601,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,27.741999999999997,198.0,0.573,30.0,17.0,5.0,60.0,8.0,0.0,1.0,3,2,20__3
208,2021,40.0,43.0,2.1216153846153847,physical_harvested_weight,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,53.0,0.4958867924528302,0.779,0.126,0.2105378252554551,0.321,0.705,0.7718,0.0067809341883981,0.725,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,26.282,197.0,0.653,28.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
209,2021,40.0,16.0,2.268059008785016,physical_harvested_weight,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,55.0,0.4801090909090909,0.753,0.186,0.201157891195157,0.267,0.624,0.7498000000000001,0.0063718880564683,0.736,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,26.406000000000002,206.0,0.567,31.0,17.0,5.0,60.0,8.0,0.0,1.0,3,4,16__40
210,2021,40.0,44.0,1.4783400809716598,physical_harvested_weight,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,52.0,0.4843846153846154,0.775,0.194,0.2127400141239711,0.32175,0.72725,0.7687999999999999,0.00674874164703,0.728,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,25.188000000000002,200.0,0.581,25.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,44__40
211,2021,40.0,44.0,2.1389247311827955,physical_harvested_weight,False,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,53.0,0.4791698113207546,0.77,0.158,0.2300446007493474,0.262,0.73,0.766,0.007041166217372,0.719,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,25.395999999999997,197.0,0.612,24.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,44__40
212,2021,40.0,43.0,3.3983823529411765,physical_harvested_weight,False,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,53.0,0.4621320754716981,0.79,0.201,0.2289452466252492,0.241,0.717,0.7802,0.0070103357823681,0.712,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,24.493,197.0,0.589,21.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
213,2021,43.0,43.0,1.3155714285714286,physical_harvested_weight,False,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,50.0,0.49668,0.746,0.197,0.1966841569623745,0.3325,0.672,0.7414000000000001,0.0063869377861567,0.71,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,24.834,202.0,0.5489999999999999,27.0,17.0,5.0,60.0,8.0,0.0,1.0,3,1,43__43
214,2021,43.0,43.0,1.5857777777777775,physical_harvested_weight,False,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,50.0,0.4984,0.752,0.199,0.1984761950461566,0.336,0.68625,0.7494,0.0064461800879791,0.71,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,24.92,197.0,0.5529999999999999,27.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__43
215,2021,40.0,43.0,2.9865822784810128,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,51.0,0.4651960784313724,0.73,0.146,0.1923494593036986,0.3329999999999999,0.6799999999999999,0.7252,0.0066199749647764,0.714,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,23.724999999999994,202.0,0.584,21.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
216,2021,40.0,43.0,2.925945945945946,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,49.0,0.5483265306122449,0.759,0.188,0.1771684759994377,0.505,0.708,0.7559999999999999,0.0059790111164626,0.719,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,26.868000000000002,200.0,0.571,37.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
217,2021,40.0,43.0,2.768578431372549,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,57.0,0.4529649122807018,0.785,0.174,0.2330616186056759,0.24,0.712,0.7774000000000001,0.0072407330360062,0.71,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,25.819000000000003,198.0,0.611,23.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
218,2021,40.0,43.0,2.12974358974359,physical_harvested_weight,False,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,50.0,0.4715399999999999,0.732,0.135,0.2086121961918813,0.26175,0.68325,0.7285999999999999,0.0069350934244197,0.706,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,23.576999999999995,197.0,0.597,26.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
219,2021,40.0,43.0,2.818952380952381,physical_harvested_weight,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,51.0,0.447686274509804,0.792,0.184,0.2319128884965788,0.2205,0.708,0.79,0.007278876948958,0.739,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,22.832000000000004,200.0,0.6080000000000001,19.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
220,2021,40.0,43.0,2.0264,physical_harvested_weight,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,48.0,0.5239166666666667,0.777,0.193,0.2018064081957976,0.389,0.72275,0.7702500000000001,0.0065620326106734,0.719,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,25.148000000000003,195.0,0.5840000000000001,26.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
221,2021,40.0,43.0,1.7475,physical_harvested_weight,False,8.0,8.18,,,,,,,49.0,0.5523673469387755,0.754,0.184,0.175947428822611,0.486,0.708,0.753,0.0059170001749433,0.726,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,27.066,197.0,0.5700000000000001,33.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
222,2021,40.0,43.0,2.9396774193548385,physical_harvested_weight,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,51.0,0.4571176470588235,0.773,0.161,0.2007257075926781,0.2915,0.6575,0.7594000000000001,0.0066703582206247,0.714,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,23.313,195.0,0.612,19.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
223,2021,40.0,43.0,2.8625714285714285,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,51.0,0.4491960784313726,0.789,0.152,0.2148217701393361,0.271,0.7035,0.7687999999999999,0.0069135350180652,0.714,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,22.909000000000002,197.0,0.637,20.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
224,2021,40.0,43.0,2.0925,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,52.0,0.4796346153846154,0.75,0.169,0.1873978725811181,0.3482499999999999,0.63,0.748,0.0064558664669408,0.722,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,24.941000000000003,200.0,0.581,26.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
225,2021,40.0,43.0,1.85,physical_harvested_weight,False,4.0,4.03,,,,,,,51.0,0.5841176470588235,0.715,0.168,0.1699102008569467,0.596,0.6984999999999999,0.712,0.0047035742083916,0.692,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,29.79,160.0,0.5469999999999999,41.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
226,2021,40.0,43.0,2.4555,physical_harvested_weight,False,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,55.0,0.4957636363636363,0.763,0.156,0.1935668983380975,0.372,0.7075,0.7602,0.0063891195510784,0.726,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,27.267,196.0,0.607,23.0,17.0,5.0,60.0,8.0,0.0,1.0,2,1,43__40
227,2021,44.0,44.0,2.8346242774566472,physical_harvested_weight,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,62.0,0.5361290322580644,0.719,0.208,0.1541865736038927,0.47975,0.69025,0.7103333333333333,0.0028070654325152,0.471,15.688048780487804,38.0,115.2,1349.84,1238.65,27.0,4.0,103.0,14.4,9.0,57.0,33.239999999999995,166.0,0.511,39.0,23.0,7.0,54.3,11.0,0.0,1.0,3,1,44__44
228,2021,44.0,44.0,2.4169491525423727,physical_harvested_weight,False,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,51.0,0.5424117647058824,0.72,0.244,0.153894434975712,0.4705,0.692,0.7156,0.003364583827214,0.513,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,27.663,167.0,0.476,36.0,17.0,5.0,60.0,8.0,0.0,1.0,4,1,44__44
229,2021,44.0,44.0,2.9450000000000003,physical_harvested_weight,False,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,49.0,0.4699183673469387,0.639,0.1,0.1817443637207856,0.346,0.609,0.6292500000000001,0.0048917561450564,0.541,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,23.026,160.0,0.539,32.0,17.0,5.0,60.0,8.0,0.0,1.0,4,1,44__44
230,2021,44.0,21.0,2.123766816143498,physical_harvested_weight,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,54.0,0.5093703703703704,0.724,0.208,0.195101900848448,0.31875,0.701,0.7197999999999999,0.0059670714440391,0.65,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,27.505999999999997,200.0,0.516,31.0,17.0,5.0,60.0,8.0,0.0,1.0,3,2,21__44
231,2021,44.0,21.0,3.5069787234042553,physical_harvested_weight,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,60.0,0.5282666666666667,0.712,0.196,0.1613492967308985,0.4795,0.68,0.7023333333333333,0.0032683947823167,0.487,14.911869918699187,35.5,150.2,1268.31,1162.22,21.0,1.0,104.0,33.4,9.0,56.0,31.695999999999998,167.0,0.516,39.0,17.0,5.0,60.0,8.0,0.0,1.0,5,2,21__44
