field_id,year,target_yield_t_ha,crop_id,prev_crop_id,field_tillable_area,field_calculated_area,field_lat,field_long,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_early,ndvi_mid,ndvi_late,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_N_NO3,field_soil_Mg,field_soil_CEC,field_soil_Ca_saturation,weather_temp_avg_season,weather_gdd_season,weather_precip_sum_season,weather_precip_sum_early,weather_hot_days
223,2024,42.385,43.0,3.0,70.0,70.93112,50.43672170185941,82.32653521086154,77,0.48470129870129874,0.775,0.42057692307692307,0.7090384615384616,0.31808,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,17.551503267973857,1926.73,242.7,189.4,32.0
223,2025,27.165,40.0,43.0,70.0,70.93112,50.43672170185941,82.32653521086154,99,0.4782626262626263,0.754,0.36954545454545457,0.7072424242424243,0.35800000000000004,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,15.06396739130435,1205.04,598.56,310.95,24.0
224,2010,27.485,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,102,0.41430392156862744,0.769,0.42338235294117643,0.5792352941176471,0.24029411764705882,6.5,3.808,191.728,598.903534,18.618,,516.0,,,,,,,
224,2011,22.157,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,102,0.43753921568627446,0.732,0.3368529411764706,0.6563823529411765,0.31938235294117645,6.5,3.808,191.728,598.903534,18.618,,516.0,,,,,,,
224,2012,28.529,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,96,0.48448958333333336,0.694,0.37725000000000003,0.6555,0.42071875000000003,6.5,3.808,191.728,598.903534,18.618,,516.0,,,,,,,
224,2013,24.626,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,70,0.4646571428571428,0.738,0.4300416666666667,0.6296521739130434,0.3357826086956522,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.11,943.92,244.0,145.8,6.0
224,2014,26.593,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,81,0.5307037037037037,0.747,0.3903703703703703,0.7101851851851853,0.4915555555555556,6.5,3.808,191.728,598.903534,18.618,,516.0,,,14.840054347826085,1072.9499999999998,293.6,162.1,43.0
224,2015,19.421,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,79,0.4549367088607595,0.662,0.4288518518518519,0.5791538461538462,0.3578076923076923,6.5,3.808,191.728,598.903534,18.618,,516.0,,,16.413749999999997,307.86,62.5,62.5,4.0
224,2016,27.308,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,77,0.4725194805194806,0.774,0.4320384615384615,0.5671923076923078,0.41616,6.5,3.808,191.728,598.903534,18.618,,516.0,,,11.147977528089887,403.52000000000004,183.10000000000002,0.0,2.0
224,2017,18.488,20.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,83,0.4836987951807229,0.666,0.4281071428571428,0.6285,0.39118518518518514,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.284999999999998,1229.91,106.6,7.0,38.0
224,2018,21.925,40.0,20.0,104.0,106.08424,50.46114160184362,82.52865210168042,89,0.48939325842696635,0.676,0.42636666666666656,0.6428333333333331,0.39586206896551723,6.5,3.808,191.728,598.903534,18.618,,516.0,,,14.329782608695652,1011.93,300.4,132.0,37.0
224,2019,23.3,40.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,92,0.5257065217391304,0.736,0.4213548387096773,0.7105483870967744,0.44253333333333333,6.5,3.808,191.728,598.903534,18.618,,516.0,,,14.965054347826085,1104.3799999999999,287.0,127.70000000000002,36.0
224,2020,17.282,43.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,73,0.42800000000000005,0.55,0.37879999999999997,0.47054166666666664,0.4367083333333333,6.5,3.808,191.728,598.903534,18.618,,516.0,,,17.62261437908497,1933.5900000000001,193.2,92.20000000000002,41.0
224,2021,24.671,40.0,43.0,104.0,106.08424,50.46114160184362,82.52865210168042,86,0.4900116279069767,0.75,0.37344827586206897,0.682103448275862,0.41178571428571425,6.5,3.808,191.728,598.903534,18.618,,516.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0
224,2022,33.052,43.0,40.0,104.0,106.08424,50.46114160184362,82.52865210168042,88,0.4450568181818182,0.72,0.4054,0.6268965517241379,0.3042413793103448,6.5,3.808,191.728,598.903534,18.618,,516.0,,,17.957712418300652,1994.12,148.2,110.9,42.0
224,2023,22.415,3.0,43.0,104.0,106.08424,50.46114160184362,82.52865210168042,81,0.4711975308641976,0.606,0.35755555555555557,0.5578888888888889,0.498148148148148,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0
224,2024,49.363,44.0,3.0,104.0,106.08424,50.46114160184362,82.52865210168042,81,0.512641975308642,0.803,0.7020740740740742,0.5019259259259259,0.3339259259259259,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.703804347826088,1234.36,266.7,189.4,32.0
224,2025,29.077,40.0,44.0,104.0,106.08424,50.46114160184362,82.52865210168042,86,0.5246976744186046,0.735,0.4348620689655172,0.700448275862069,0.43571428571428583,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.06396739130435,1205.04,598.56,310.95,24.0
225,2017,20.693,20.0,,4.0,4.03,50.47385202982792,82.52928083059038,85,0.5381294117647057,0.759,0.6283103448275861,0.5999285714285714,0.38292857142857145,,,,,,,,,,15.284999999999998,1229.91,106.6,7.0,38.0
225,2019,19.401,40.0,,4.0,4.03,50.47385202982792,82.52928083059038,84,0.5587857142857142,0.75,0.5230714285714286,0.6898214285714284,0.4634642857142857,,,,,,,,,,14.965054347826085,1104.3799999999999,287.0,127.70000000000002,36.0
225,2020,35.471,43.0,40.0,4.0,4.03,50.47385202982792,82.52928083059038,67,0.5593283582089552,0.647,0.5666956521739132,0.5779090909090909,0.5330454545454546,,,,,,,,,,17.62261437908497,1933.5900000000001,193.2,92.20000000000002,41.0
225,2021,21.724,40.0,43.0,4.0,4.03,50.47385202982792,82.52928083059038,85,0.5732705882352941,0.715,0.5563448275862067,0.6838214285714284,0.48025,,,,,,,,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0
225,2022,45.8,43.0,40.0,4.0,4.03,50.47385202982792,82.52928083059038,84,0.5149999999999999,0.72,0.539,0.6534642857142856,0.35253571428571434,,,,,,,,,,17.957712418300652,1994.12,148.2,110.9,42.0
226,2010,20.662,40.0,40.0,40.0,41.00801,50.43749405831015,82.51870244982703,97,0.41571134020618555,0.667,0.405060606060606,0.5675312499999999,0.274875,7.2,3.79,218.81,806.48818,8.56,,420.0,,,,,,,
226,2011,25.954,40.0,40.0,40.0,41.00801,50.43749405831015,82.51870244982703,95,0.43776842105263175,0.737,0.42953125,0.59496875,0.284,7.2,3.79,218.81,806.48818,8.56,,420.0,,,,,,,
