field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,wx_temp_avg_asof,wx_temp_max_asof,wx_precip_sum_asof,wx_gdd_t5_asof,wx_gdd_t6_asof,wx_hot_d30_asof,wx_hot_d35_asof,wx_dry_days_asof,wx_precip_sum_early_asof,wx_hot_d30_early_asof,wx_dry_days_early_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,wx_drought_run_asof,wx_heat_run_asof,wx_jul_precip_asof,wx_jul_hot_days_asof,wx_aug_precip_asof,wx_aug_hot_days_asof,years_since_sunflower,years_since_wheat,rotation_pair
216,2010,40.0,40.0,2.8838,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,57.0,0.5410350877192982,0.715,0.193,0.1469207884102776,0.492,0.662,0.712,0.0026178520702695,0.491,,,,,,,,,,,,30.839,187.0,0.522,40.0,,,,,,,1,99,40__40
217,2010,40.0,40.0,2.0382,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,69.0,0.469536231884058,0.709,0.171,0.1876901223308885,0.297,0.638,0.7071666666666667,0.0046070639075342,0.558,,,,,,,,,,,,32.398,211.0,0.5379999999999999,39.0,,,,,,,1,99,40__40
218,2010,40.0,40.0,2.4997,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,60.0,0.4794,0.728,0.147,0.1751626101655259,0.3595,0.62125,0.7174999999999999,0.0020716340216979,0.307,,,,,,,,,,,,28.764,210.0,0.581,31.0,,,,,,,1,99,40__40
219,2010,40.0,40.0,2.4063,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,73.0,0.4506027397260274,0.767,0.158,0.2025017327662057,0.308,0.669,0.7489999999999999,0.0032322407878038,0.336,,,,,,,,,,,,32.894,205.0,0.609,27.0,,,,,,,1,99,40__40
220,2010,40.0,40.0,1.9949,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,59.0,0.5029322033898305,0.694,0.174,0.1593452561510914,0.445,0.6185,0.6849999999999999,0.0027800584564954,0.444,,,,,,,,,,,,29.673,210.0,0.52,35.0,,,,,,,1,99,40__40
222,2010,40.0,40.0,2.4025,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,62.0,0.4641290322580645,0.749,0.135,0.1990947645875206,0.311,0.674,0.7463333333333333,0.0024219838670681,0.311,,,,,,,,,,,,28.776,195.0,0.614,28.0,,,,,,,1,99,40__40
223,2010,40.0,40.0,2.8213,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,62.0,0.5182096774193548,0.697,0.176,0.1689532419661241,0.44475,0.6605000000000001,0.6893333333333332,0.0025916580497378,0.442,,,,,,,,,,,,32.129,210.0,0.5209999999999999,39.0,,,,,,,1,99,40__40
224,2010,40.0,40.0,2.7485,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,66.0,0.5061060606060606,0.769,0.152,0.1944212958147829,0.3552499999999999,0.67925,0.7635000000000001,0.002445840642576,0.36,,,,,,,,,,,,33.403,198.0,0.617,35.0,,,,,,,1,99,40__40
226,2010,40.0,40.0,2.0662,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,61.0,0.4876065573770491,0.667,0.165,0.1437430857853663,0.425,0.609,0.6638333333333334,0.0029074411891732,0.463,,,,,,,,,,,,29.744,212.0,0.502,32.0,,,,,,,1,99,40__40
227,2010,40.0,40.0,2.7361,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,72.0,0.4569305555555555,0.756,0.124,0.2109946238380974,0.25175,0.6685000000000001,0.7508571428571429,0.0032767093976989,0.314,,,,,,,,,,,,32.899,190.0,0.632,31.0,,,,,,,1,99,40__40
228,2010,40.0,40.0,2.3478000000000003,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,60.0,0.4735666666666667,0.633,0.191,0.1319591308785497,0.36275,0.611,0.6296666666666667,-0.0005834927348063,0.309,,,,,,,,,,,,28.414,185.0,0.442,26.0,,,,,,,1,99,40__40
229,2010,40.0,40.0,1.4924,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,61.0,0.4184754098360655,0.562,0.124,0.1304136680151275,0.352,0.526,0.5568333333333334,0.0013018888228324,0.345,,,,,,,,,,,,25.527,187.0,0.43800000000000006,22.0,,,,,,,1,99,40__40
230,2010,40.0,40.0,2.5814,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,72.0,0.4686805555555556,0.768,0.187,0.1980660542448801,0.29425,0.65225,0.7542857142857143,0.0036772958816355,0.372,,,,,,,,,,,,33.745000000000005,210.0,0.581,32.0,,,,,,,1,99,40__40
231,2010,40.0,40.0,2.7244,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,66.0,0.4935454545454545,0.73,0.192,0.1650362845152894,0.3622499999999999,0.62075,0.7229999999999999,0.0037463731304491,0.535,,,,,,,,,,,,32.574,205.0,0.538,37.0,,,,,,,1,99,40__40
232,2010,40.0,40.0,2.0457,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,70.0,0.4678142857142857,0.748,0.163,0.2115200965026486,0.23825,0.64375,0.7351428571428571,0.0048911806328703,0.561,,,,,,,,,,,,32.747,205.0,0.585,37.0,,,,,,,1,99,40__40
233,2010,40.0,40.0,2.9024,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,61.0,0.5228688524590164,0.728,0.181,0.1659460188162952,0.331,0.647,0.7251666666666666,0.0007649956363817,0.33,,,,,,,,,,,,31.895,185.0,0.5469999999999999,37.0,,,,,,,1,99,40__40
234,2010,40.0,40.0,3.0815,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,61.0,0.524704918032787,0.723,0.194,0.151848645984376,0.478,0.634,0.7011666666666666,0.0022513007321654,0.464,,,,,,,,,,,,32.007000000000005,176.0,0.5289999999999999,40.0,,,,,,,1,99,40__40
195,2011,40.0,40.0,1.6393999999999995,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,80.0,0.397025,0.676,0.161,0.1715338869582334,0.209,0.55425,0.66925,0.0024915879761813,0.284,,,,,,,,,,,,31.762,178.0,0.515,29.0,,,,,,,1,99,40__40
197,2011,40.0,40.0,2.1288,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,88.0,0.4686363636363637,0.747,0.111,0.2143965199544877,0.2075,0.6825,0.7288749999999999,0.004431042626402,0.457,,,,,,,,,,,,41.24,191.0,0.636,47.0,,,,,,,1,99,40__40
207,2011,40.0,40.0,1.7486000000000002,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,82.0,0.398890243902439,0.725,0.152,0.1995029192339484,0.18825,0.5845,0.71675,0.0020068740032424,0.233,,,,,,,,,,,,32.708999999999996,185.0,0.573,30.0,,,,,,,1,99,40__40
208,2011,40.0,40.0,2.301,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,79.0,0.4666835443037974,0.798,0.119,0.2252571270204649,0.2505,0.7095,0.7864285714285714,0.0023055581969927,0.3,,,,,,,,,,,,36.867999999999995,176.0,0.679,34.0,,,,,,,1,99,40__40
209,2011,40.0,40.0,2.1288,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,89.0,0.452876404494382,0.817,0.155,0.2291672673170063,0.251,0.697,0.805125,0.0022095123999449,0.251,,,,,,,,,,,,40.306,184.0,0.6619999999999999,37.0,,,,,,,1,99,40__40
210,2011,40.0,40.0,2.3706,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,80.0,0.4621,0.817,0.135,0.2398125100990355,0.2445,0.7135,0.8086249999999999,0.0023395993705383,0.277,,,,,,,,,,,,36.968,189.0,0.6819999999999999,36.0,,,,,,,1,99,40__40
212,2011,40.0,40.0,2.1887,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,78.0,0.4480384615384615,0.737,0.167,0.2052476579277157,0.21325,0.64625,0.7207142857142858,0.0034582290489433,0.341,,,,,,,,,,,,34.947,178.0,0.57,36.0,,,,,,,1,99,40__40
213,2011,40.0,40.0,1.984,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,77.0,0.449025974025974,0.788,0.156,0.2075263071432602,0.263,0.65,0.782857142857143,0.0022673593299845,0.313,,,,,,,,,,,,34.575,178.0,0.632,31.0,,,,,,,1,99,40__40
214,2011,40.0,40.0,2.053,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,77.0,0.4505844155844156,0.789,0.157,0.209083488615604,0.261,0.658,0.7854285714285715,0.0023377201472433,0.317,,,,,,,,,,,,34.695,179.0,0.632,32.0,,,,,,,1,99,40__40
215,2011,40.0,40.0,2.2013000000000003,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,72.0,0.4726388888888889,0.735,0.136,0.1933001627834254,0.26975,0.6525000000000001,0.7190000000000001,0.003397978502319,0.336,,,,,,,,,,,,34.03,191.0,0.599,36.0,,,,,,,1,99,40__40
216,2011,40.0,40.0,2.4407,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,72.0,0.5193333333333333,0.702,0.209,0.1672839402532911,0.3974999999999999,0.664,0.6992857142857142,0.0034023687384406,0.474,,,,,,,,,,,,37.391999999999996,187.0,0.493,47.0,,,,,,,1,99,40__40
217,2011,40.0,40.0,2.475,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,79.0,0.4613670886075949,0.71,0.167,0.208229193177911,0.201,0.657,0.7077142857142856,0.0041892208221205,0.41,,,,,,,,,,,,36.448,186.0,0.5429999999999999,44.0,,,,,,,1,99,40__40
218,2011,40.0,40.0,1.6986,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,68.0,0.4493676470588235,0.706,0.15,0.1944851351050167,0.2545,0.63025,0.7045,0.0041635570263877,0.439,,,,,,,,,,,,30.557,186.0,0.5559999999999999,31.0,,,,,,,1,99,40__40
219,2011,40.0,40.0,2.0567,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,81.0,0.4325679012345678,0.766,0.169,0.1982785133245972,0.22,0.612,0.7484999999999999,0.0023379156495424,0.285,,,,,,,,,,,,35.038,176.0,0.597,33.0,,,,,,,1,99,40__40
220,2011,40.0,40.0,2.4819,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,71.0,0.4707605633802816,0.724,0.156,0.1944278326442098,0.237,0.6465000000000001,0.7048571428571428,0.0039334223308796,0.459,,,,,,,,,,,,33.424,178.0,0.568,38.0,,,,,,,1,99,40__40
222,2011,40.0,40.0,2.2814,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,75.0,0.4743866666666668,0.76,0.165,0.1868547309780753,0.298,0.6565000000000001,0.7405714285714284,0.0020068207470176,0.279,,,,,,,,,,,,35.57900000000001,176.0,0.595,33.0,,,,,,,1,99,40__40
223,2011,40.0,40.0,2.9623999999999997,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,74.0,0.4947297297297297,0.748,0.168,0.2101572961287406,0.24775,0.69175,0.7387142857142858,0.004075747523078,0.474,,,,,,,,,,,,36.61,176.0,0.58,42.0,,,,,,,1,99,40__40
224,2011,40.0,40.0,2.2157,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,75.0,0.47268,0.732,0.15,0.1978939891288599,0.257,0.6625000000000001,0.7172857142857143,0.0043294400860167,0.432,,,,,,,,,,,,35.451,203.0,0.582,41.0,,,,,,,1,99,40__40
226,2011,40.0,40.0,2.5954,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,69.0,0.4903623188405797,0.737,0.12,0.1662936961004202,0.372,0.626,0.7211666666666666,0.0030185883050345,0.396,,,,,,,,,,,,33.835,184.0,0.617,40.0,,,,,,,1,99,40__40
227,2011,40.0,40.0,1.7692,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,86.0,0.408732558139535,0.696,0.143,0.1862595353837298,0.21625,0.59925,0.685,0.0025485434206922,0.267,,,,,,,,,,,,35.15100000000001,190.0,0.5529999999999999,34.0,,,,,,,1,99,40__40
228,2011,40.0,40.0,1.8424,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,72.0,0.4820694444444445,0.73,0.181,0.204598816548446,0.2329999999999999,0.6942499999999999,0.7221428571428571,0.0043440224541314,0.512,,,,,,,,,,,,34.709,204.0,0.5489999999999999,44.0,,,,,,,1,99,40__40
229,2011,40.0,40.0,1.6809,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,69.0,0.3902463768115942,0.609,0.024,0.1756792536642615,0.215,0.512,0.6024999999999999,0.0036858245179755,0.42,,,,,,,,,,,,26.927000000000003,206.0,0.585,24.0,,,,,,,1,99,40__40
230,2011,40.0,40.0,1.7643,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,84.0,0.4178333333333332,0.759,0.154,0.1970110483566928,0.219,0.59925,0.7417499999999999,0.0020858903463592,0.292,,,,,,,,,,,,35.09799999999999,176.0,0.605,32.0,,,,,,,1,99,40__40
231,2011,40.0,40.0,1.6755,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,84.0,0.4039642857142857,0.716,0.167,0.1824703137257029,0.21425,0.55525,0.7069999999999999,0.0021869301936848,0.249,,,,,,,,,,,,33.933,178.0,0.5489999999999999,30.0,,,,,,,1,99,40__40
232,2011,40.0,40.0,1.7736,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,84.0,0.4047261904761904,0.703,0.151,0.1910377269640286,0.20475,0.5902499999999999,0.697,0.0028491582350322,0.288,,,,,,,,,,,,33.997,178.0,0.5519999999999999,31.0,,,,,,,1,99,40__40
233,2011,40.0,40.0,2.1271,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,65.0,0.4703846153846154,0.711,0.171,0.1619077317779094,0.302,0.6,0.7041666666666666,0.0028425639630227,0.429,,,,,,,,,,,,30.575,179.0,0.5399999999999999,29.0,,,,,,,1,99,40__40
234,2011,40.0,40.0,2.5765,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,69.0,0.4996956521739131,0.728,0.173,0.1871175174680747,0.277,0.684,0.7266666666666666,0.0035931252366125,0.408,,,,,,,,,,,,34.479000000000006,189.0,0.5549999999999999,39.0,,,,,,,1,99,40__40
195,2012,40.0,40.0,2.0692,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,86.0,0.4222093023255814,0.76,0.168,0.2231383508821309,0.217,0.62,0.75825,0.0047314278157275,0.569,,,,,,,,,,,,36.31,202.0,0.592,40.0,,,,,,,1,99,40__40
197,2012,40.0,40.0,1.5663,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,87.0,0.3959540229885057,0.681,0.121,0.1777698310418366,0.223,0.554,0.674625,0.0031069516697057,0.352,,,,,,,,,,,,34.44799999999999,197.0,0.56,28.0,,,,,,,1,99,40__40
207,2012,40.0,40.0,2.0149,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,83.0,0.3896385542168675,0.752,0.143,0.2186118625907102,0.1865,0.6775,0.74625,0.0026626544402517,0.218,,,,,,,,,,,,32.34,198.0,0.609,24.0,,,,,,,1,99,40__40
208,2012,40.0,40.0,2.0003,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,80.0,0.4623624999999999,0.767,0.15,0.199411775213376,0.27775,0.63825,0.764125,0.004378494752528,0.587,,,,,,,,,,,,36.989,198.0,0.617,29.0,,,,,,,1,99,40__40
209,2012,40.0,40.0,2.1412,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,81.0,0.3964444444444445,0.736,0.124,0.1901491941854677,0.23,0.557,0.72375,0.0032278286917899,0.292,,,,,,,,,,,,32.112,200.0,0.612,23.0,,,,,,,1,99,40__40
210,2012,40.0,40.0,1.8137,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,83.0,0.4358674698795179,0.666,0.201,0.1295536146244989,0.341,0.4985,0.657,0.001723712779232,0.326,,,,,,,,,,,,36.17699999999999,207.0,0.465,21.0,,,,,,,1,99,40__40
212,2012,40.0,40.0,2.4481,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,79.0,0.4288481012658227,0.772,0.149,0.2301130755947735,0.215,0.657,0.7694285714285715,0.0048856552439812,0.565,,,,,,,,,,,,33.879,199.0,0.623,34.0,,,,,,,1,99,40__40
213,2012,40.0,40.0,1.6418,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,77.0,0.4342857142857143,0.694,0.174,0.1563771545694672,0.309,0.547,0.6920000000000001,0.0025663939948549,0.358,,,,,,,,,,,,33.440000000000005,199.0,0.52,22.0,,,,,,,1,99,40__40
214,2012,40.0,40.0,1.6657,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,77.0,0.4361688311688311,0.689,0.176,0.1531441390984071,0.313,0.546,0.6881428571428572,0.0024970361564704,0.354,,,,,,,,,,,,33.584999999999994,199.0,0.5129999999999999,23.0,,,,,,,1,99,40__40
215,2012,40.0,40.0,1.9233,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,73.0,0.4389041095890411,0.644,0.14,0.1438751517746541,0.336,0.564,0.6311428571428571,0.003125974982659,0.466,,,,,,,,,,,,32.04,208.0,0.504,31.0,,,,,,,1,99,40__40
216,2012,40.0,40.0,2.4394,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,75.0,0.5157066666666666,0.689,0.159,0.1611711118311495,0.4135,0.663,0.687,0.0032815629876153,0.577,,,,,,,,,,,,38.678,172.0,0.5299999999999999,45.0,,,,,,,1,99,40__40
217,2012,40.0,40.0,1.6152000000000002,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,81.0,0.3738024691358025,0.672,0.153,0.173416534145078,0.202,0.503,0.6657500000000001,0.0031161569922778,0.352,,,,,,,,,,,,30.278000000000002,199.0,0.519,22.0,,,,,,,1,99,40__40
218,2012,40.0,40.0,1.8592,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,72.0,0.4080416666666666,0.682,0.129,0.1638426105799912,0.275,0.601,0.6722857142857144,0.0024426756130373,0.301,,,,,,,,,,,,29.378999999999998,200.0,0.553,20.0,,,,,,,1,99,40__40
219,2012,40.0,40.0,1.8639,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,80.0,0.4074,0.754,0.157,0.2196701276915002,0.2115,0.60475,0.7535000000000001,0.0044844362763832,0.463,,,,,,,,,,,,32.592,200.0,0.597,32.0,,,,,,,1,99,40__40
220,2012,40.0,40.0,1.7906,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,77.0,0.450012987012987,0.682,0.15,0.1670244941603456,0.301,0.61,0.6781428571428573,0.0032547120779986,0.444,,,,,,,,,,,,34.651,199.0,0.532,33.0,,,,,,,1,99,40__40
222,2012,40.0,40.0,1.3562,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,78.0,0.401474358974359,0.669,0.171,0.1481767589962757,0.266,0.50375,0.6611428571428571,0.0028121023985332,0.37,,,,,,,,,,,,31.315,205.0,0.498,22.0,,,,,,,1,99,40__40
223,2012,40.0,40.0,1.3923,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,78.0,0.4087692307692308,0.71,0.151,0.1745272679508352,0.25125,0.5385,0.7037142857142857,0.0032978680860491,0.399,,,,,,,,,,,,31.884000000000004,199.0,0.5589999999999999,26.0,,,,,,,1,99,40__40
224,2012,40.0,40.0,2.8529,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,80.0,0.479825,0.694,0.161,0.1817221625861854,0.32225,0.65625,0.6837500000000001,0.0037872063238314,0.537,,,,,,,,,,,,38.386,209.0,0.5329999999999999,41.0,,,,,,,1,99,40__40
226,2012,40.0,40.0,1.3478,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,77.0,0.4661688311688312,0.654,0.112,0.1598712471080418,0.36,0.611,0.6441428571428572,0.0033860368997965,0.551,,,,,,,,,,,,35.895,200.0,0.542,40.0,,,,,,,1,99,40__40
227,2012,40.0,40.0,1.6476,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,84.0,0.3640119047619047,0.645,0.129,0.1626337174412269,0.204,0.5654999999999999,0.630875,0.0025918209938536,0.287,,,,,,,,,,,,30.576999999999998,197.0,0.516,22.0,,,,,,,1,99,40__40
228,2012,40.0,40.0,1.1162,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,73.0,0.3484246575342466,0.595,0.176,0.1090882409955942,0.292,0.447,0.5577142857142857,0.0017601074164704,0.335,,,,,,,,,,,,25.435000000000002,209.0,0.419,7.0,,,,,,,1,99,40__40
