field_id,year,field_tillable_area,field_calculated_area,field_lat,field_long,ops_count_total,ops_count_soil,ops_count_application,ops_count_harvesting,ops_count_seeding,ops_count_tillage,ops_count_spraying,ops_npk_n_total,ops_npk_p_total,ops_npk_k_total,ops_npk_total,ops_season_start,ops_season_end,ops_season_duration_days,ops_days_seeding_to_harvest,ops_yield_t_ha,crop_id,crop_name,crop_season_type,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_early,ndvi_mid,ndvi_late,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_N_NO3,field_soil_Mg,field_soil_CEC,field_soil_Ca_saturation,weather_temp_avg_season,weather_gdd_season,weather_precip_sum_season,weather_precip_sum_early,weather_hot_days,target_yield_t_ha,prev_crop_id
217,2023,408.0,408.48131,50.43109339579996,82.33960413919709,14,3,7,1,0,0,0,68.11038961038962,0.0,0.0,68.11038961038962,2022-07-27,2023-09-01,401.0,126.0,2.021480392156863,3.0,Ячмень яровой,spring,92,0.3623695652173912,0.589,0.24061290322580642,0.4976774193548387,0.3483666666666666,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,16.278,43.0
217,2024,408.0,408.48131,50.43109339579996,82.33960413919709,14,6,6,1,0,0,0,44.9,50.14,0.0,95.03999999999999,2023-06-01,2024-09-28,485.0,155.0,2.9758823529411766,40.0,Подсолнечник,spring,90,0.48468888888888895,0.796,0.3736333333333333,0.7309666666666668,0.34946666666666676,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,33.542,3.0
217,2025,408.0,408.48131,50.43109339579996,82.33960413919709,17,8,7,1,0,0,0,81.5955998447,0.0,0.0,81.5955998447,2024-07-22,2025-09-25,430.0,143.0,2.5629901960784314,43.0,Пшеница яровая,spring,92,0.4428369565217391,0.727,0.3417741935483872,0.655258064516129,0.32776666666666665,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,17.773464052287583,1958.2,549.16,310.95,24.0,27.186,40.0
218,2021,39.0,39.30376,50.39824303171275,82.31658540563066,7,1,5,1,0,0,0,40.99362936871339,72.10791508299911,32.35077222585625,145.45231667756875,2021-04-21,2021-10-19,181.0,178.0,2.12974358974359,40.0,Подсолнечник,spring,86,0.500872093023256,0.732,0.3635862068965517,0.6970344827586207,0.43989285714285714,7.2,3.87,198.74,289.9543,4.86,,390.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,25.34,43.0
218,2022,39.0,39.30376,50.39824303171275,82.31658540563066,12,4,6,1,0,0,0,45.38307692307693,0.0,0.0,45.38307692307693,2021-10-14,2022-09-01,321.0,116.0,2.1723076923076925,43.0,Пшеница яровая,spring,82,0.4101463414634147,0.708,0.3319642857142857,0.6305555555555555,0.2708148148148148,7.2,3.87,198.74,289.9543,4.86,,390.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,25.543,40.0
218,2023,39.0,39.30376,50.39824303171275,82.31658540563066,14,4,6,1,0,0,0,20.165128205128205,0.0,0.0,20.165128205128205,2022-07-27,2023-08-26,395.0,113.0,3.3693589743589745,3.0,Пшеница яровая,spring,85,0.4249411764705881,0.655,0.34379310344827585,0.5729285714285715,0.3609999999999999,7.2,3.87,198.74,289.9543,4.86,,390.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,23.995,43.0
218,2024,39.0,39.30376,50.39824303171275,82.31658540563066,10,3,5,1,0,0,0,34.871794871794876,0.0,0.0,34.871794871794876,2023-06-01,2024-09-04,461.0,128.0,4.027153846153846,43.0,Пшеница яровая,spring,73,0.5360684931506849,0.787,0.48248,0.7516666666666666,0.3762916666666667,7.2,3.87,198.74,289.9543,4.86,,390.0,,,17.551503267973857,1926.73,242.7,189.4,32.0,34.0,3.0
218,2025,39.0,39.30376,50.39824303171275,82.31658540563066,15,6,7,1,0,0,0,81.6,0.0,0.0,81.6,2024-07-22,2025-09-25,430.0,143.0,4.112820512820513,43.0,Пшеница яровая,spring,77,0.4872207792207792,0.766,0.3743076923076923,0.7011538461538461,0.38216,7.2,3.87,198.74,289.9543,4.86,,390.0,,,17.773464052287583,1958.2,549.16,310.95,24.0,26.461,43.0
219,2021,210.0,209.86423,50.39251145179276,82.37944868952283,10,2,6,1,0,0,0,38.95077222582286,62.71077222582286,32.35077222582286,134.01231667746856,2021-04-21,2021-10-16,178.0,175.0,2.818952380952381,40.0,Подсолнечник,spring,85,0.4858235294117647,0.792,0.32037931034482753,0.7265,0.41650000000000004,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,32.401,43.0
219,2022,210.0,209.86423,50.39251145179276,82.37944868952283,13,5,6,1,0,0,0,48.40304761904762,0.0,0.0,48.40304761904762,2021-08-02,2022-09-09,403.0,124.0,2.827547619047619,43.0,Пшеница яровая,spring,89,0.3914943820224719,0.734,0.29460000000000003,0.6330333333333334,0.2418620689655172,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,17.957712418300652,1994.12,148.2,110.9,42.0,34.281,40.0
219,2023,210.0,209.86423,50.39251145179276,82.37944868952283,21,9,7,1,0,0,0,9.04761904761905,41.61904761904762,0.0,50.66666666666667,2022-07-27,2023-10-11,441.0,166.0,2.802523809523809,40.0,Подсолнечник,spring,91,0.4107692307692307,0.716,0.22403225806451615,0.5645666666666667,0.4499333333333334,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,26.039,43.0
219,2024,210.0,209.86423,50.39251145179276,82.37944868952283,11,5,4,1,0,0,0,0.0,0.0,0.0,0.0,2023-06-01,2024-09-08,465.0,132.0,3.6718380952380953,43.0,Пшеница яровая,spring,75,0.458,0.772,0.4046,0.6997599999999998,0.26964,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,17.551503267973857,1926.73,242.7,189.4,32.0,33.588,40.0
219,2025,210.0,209.86423,50.39251145179276,82.37944868952283,15,7,6,1,0,0,0,64.60000000000001,0.0,0.0,64.60000000000001,2024-07-22,2025-09-06,411.0,128.0,3.528095238095238,3.0,Ячмень яровой,spring,96,0.39734375000000005,0.775,0.361375,0.6239375,0.20671875,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,15.06396739130435,1205.04,598.56,310.95,24.0,38.607,43.0
220,2021,25.0,24.0006,50.40201920936597,82.33495653415235,7,1,5,1,0,0,0,37.8743016376127,57.75900751996564,32.350772225848,127.98408138342634,2021-04-21,2021-10-16,178.0,175.0,2.0263999999999998,40.0,Подсолнечник,spring,84,0.5255357142857141,0.777,0.42746428571428574,0.7113571428571428,0.4377857142857143,7.3,3.74,197.06,380.11444,6.0,,420.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,25.487,43.0
220,2022,25.0,24.0006,50.40201920936597,82.33495653415235,12,4,6,1,0,0,0,47.04818181818181,0.0,0.0,47.04818181818181,2021-10-14,2022-09-01,321.0,116.0,3.4832,43.0,Пшеница яровая,spring,78,0.46857692307692317,0.777,0.37849999999999995,0.7045384615384616,0.3226923076923077,7.3,3.74,197.06,380.11444,6.0,,420.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,32.34,40.0
220,2023,25.0,24.0006,50.40201920936597,82.33495653415235,13,4,5,1,0,0,0,17.0,0.0,0.0,17.0,2022-10-02,2023-08-26,328.0,120.0,3.3728800000000003,3.0,Ячмень яровой,spring,81,0.4777530864197531,0.691,0.3983333333333334,0.6282222222222222,0.4067037037037037,7.3,3.74,197.06,380.11444,6.0,,420.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,25.408,43.0
220,2024,25.0,24.0006,50.40201920936597,82.33495653415235,10,3,5,1,0,0,0,27.200000000000003,0.0,0.0,27.200000000000003,2023-06-01,2024-09-04,461.0,128.0,3.12756,43.0,Пшеница яровая,spring,73,0.540958904109589,0.8,0.5047600000000001,0.7304166666666667,0.3892083333333333,7.3,3.74,197.06,380.11444,6.0,,420.0,,,17.551503267973857,1926.73,242.7,189.4,32.0,39.769,3.0
220,2025,25.0,24.0006,50.40201920936597,82.33495653415235,15,6,7,1,0,0,0,81.6,0.0,0.0,81.6,2024-07-22,2025-09-26,431.0,144.0,3.3072000000000004,43.0,Пшеница яровая,spring,74,0.5034459459459459,0.788,0.40344,0.6934,0.40975,7.3,3.74,197.06,380.11444,6.0,,420.0,,,17.773464052287583,1958.2,549.16,310.95,24.0,36.214,43.0
221,2021,8.0,8.18,50.45758769417813,82.53181450973824,6,1,4,1,0,0,0,0.22,0.22,0.22,0.66,2021-04-21,2021-09-24,156.0,153.0,1.7475,40.0,Подсолнечник,spring,81,0.5430246913580247,0.754,0.45888888888888885,0.710037037037037,0.46014814814814814,,,,,,,,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,27.167,43.0
221,2022,8.0,8.18,50.45758769417813,82.53181450973824,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,2021-08-02,2022-03-14,224.0,,,43.0,,,89,0.5010224719101124,0.746,0.4806,0.6675333333333332,0.349896551724138,,,,,,,,,,17.957712418300652,1994.12,148.2,110.9,42.0,41.328,40.0
222,2021,62.0,62.12991,50.43115826493252,82.3109971881627,8,1,5,1,0,0,0,37.82983606557377,58.025245901639344,32.22,128.07508196721312,2021-04-21,2021-09-26,158.0,155.0,2.9396774193548385,40.0,Подсолнечник,spring,85,0.4782235294117647,0.773,0.34468965517241384,0.6931428571428572,0.40160714285714283,6.9,3.725,206.315,278.80506,4.845,,420.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,27.129,43.0
222,2022,62.0,62.12991,50.43115826493252,82.3109971881627,14,6,6,1,0,0,0,48.425683060100006,0.0,0.0,48.425683060100006,2021-10-14,2022-09-01,321.0,115.0,3.2700483870967743,43.0,Пшеница яровая,spring,84,0.43997619047619047,0.771,0.3658571428571428,0.6699285714285715,0.28414285714285714,6.9,3.725,206.315,278.80506,4.845,,420.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,34.904,40.0
222,2023,62.0,62.12991,50.43115826493252,82.3109971881627,14,4,6,1,0,0,0,20.2,0.0,0.0,20.2,2022-07-27,2023-08-25,394.0,112.0,4.5005,3.0,Пшеница яровая,spring,85,0.39476470588235285,0.617,0.31258620689655175,0.5524642857142856,0.32217857142857137,6.9,3.725,206.315,278.80506,4.845,,420.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,20.631,43.0
222,2024,62.0,62.12991,50.43115826493252,82.3109971881627,10,3,5,1,0,0,0,32.903225806451616,0.0,0.0,32.903225806451616,2023-06-01,2024-09-03,460.0,127.0,3.6562580645161287,43.0,Пшеница яровая,spring,74,0.5092837837837838,0.822,0.4646,0.7418399999999999,0.3135833333333333,6.9,3.725,206.315,278.80506,4.845,,420.0,,,17.551503267973857,1926.73,242.7,189.4,32.0,42.83,3.0
222,2025,62.0,62.12991,50.43115826493252,82.3109971881627,15,6,7,1,0,0,0,43.99559984470323,46.0,0.0,89.99559984470324,2024-07-28,2025-10-18,446.0,176.0,2.972258064516129,40.0,Подсолнечник,spring,95,0.46663157894736845,0.754,0.34981249999999997,0.6879375000000001,0.3587741935483871,6.9,3.725,206.315,278.80506,4.845,,420.0,,,15.06396739130435,1205.04,598.56,310.95,24.0,29.642,43.0
223,2021,70.0,70.93112,50.43672170185941,82.32653521086154,8,1,5,1,0,0,0,38.62952380952381,61.703809523809525,32.22,132.55333333333334,2021-04-21,2021-09-27,159.0,156.0,2.8625714285714285,40.0,Подсолнечник,spring,84,0.4638452380952381,0.789,0.32921428571428574,0.69375,0.3685714285714286,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,26.7,43.0
223,2022,70.0,70.93112,50.43672170185941,82.32653521086154,14,6,6,1,0,0,0,48.425683060100006,0.0,0.0,48.425683060100006,2021-10-14,2022-09-01,321.0,116.0,3.2311428571428573,43.0,Пшеница яровая,spring,85,0.4111411764705883,0.734,0.34141379310344827,0.6195714285714287,0.2749285714285714,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,28.408,40.0
223,2023,70.0,70.93112,50.43672170185941,82.32653521086154,14,4,6,1,0,0,0,21.900000000000002,0.0,0.0,21.900000000000002,2022-07-27,2023-08-30,399.0,117.0,2.3584285714285715,3.0,Пшеница яровая,spring,87,0.3853793103448275,0.607,0.2756896551724138,0.5462413793103448,0.33420689655172414,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,19.374,43.0
223,2024,70.0,70.93112,50.43672170185941,82.32653521086154,10,3,5,1,0,0,0,22.66666666666667,0.0,0.0,22.66666666666667,2023-06-01,2024-08-30,456.0,123.0,3.350857142857143,43.0,Пшеница яровая,spring,77,0.48470129870129874,0.775,0.42057692307692307,0.7090384615384616,0.31808,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,17.551503267973857,1926.73,242.7,189.4,32.0,42.385,3.0
223,2025,70.0,70.93112,50.43672170185941,82.32653521086154,15,6,7,1,0,0,0,43.99559984468286,46.0,0.0,89.99559984468286,2024-07-28,2025-10-18,446.0,176.0,3.305142857142857,40.0,Подсолнечник,spring,99,0.4782626262626263,0.754,0.36954545454545457,0.7072424242424243,0.35800000000000004,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,,430.0,,,15.06396739130435,1205.04,598.56,310.95,24.0,27.165,43.0
224,2021,104.0,106.08424,50.46114160184362,82.52865210168042,8,1,5,1,0,0,0,37.57,56.83,32.22,126.62,2021-04-21,2021-09-25,157.0,154.0,2.0925000000000002,40.0,Подсолнечник,spring,86,0.4900116279069767,0.75,0.37344827586206897,0.682103448275862,0.41178571428571425,6.5,3.808,191.728,598.903534,18.618,,516.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,24.671,43.0
224,2022,104.0,106.08424,50.46114160184362,82.52865210168042,14,4,7,1,0,0,0,60.7536830601,0.0,0.0,60.7536830601,2021-08-02,2022-09-01,395.0,109.0,3.079423076923077,43.0,Пшеница яровая,spring,88,0.4450568181818182,0.72,0.4054,0.6268965517241379,0.3042413793103448,6.5,3.808,191.728,598.903534,18.618,,516.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,33.052,40.0
224,2023,104.0,106.08424,50.46114160184362,82.52865210168042,12,3,5,1,0,0,0,18.700000000000003,0.0,0.0,18.700000000000003,2022-07-27,2023-08-23,392.0,117.0,2.481451923076923,3.0,Ячмень яровой,spring,81,0.4711975308641976,0.606,0.35755555555555557,0.5578888888888889,0.498148148148148,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,22.415,43.0
224,2024,104.0,106.08424,50.46114160184362,82.52865210168042,14,3,8,1,0,0,0,89.44461538461539,39.1,0.0,128.54461538461538,2023-06-01,2024-08-01,427.0,342.0,5.0582692307692305,44.0,Пшеница озимая,winter,81,0.512641975308642,0.803,0.7020740740740742,0.5019259259259259,0.3339259259259259,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,49.363,3.0
224,2025,104.0,106.08424,50.46114160184362,82.52865210168042,15,6,7,1,0,0,0,43.99559984468847,46.0,0.0,89.99559984468847,2024-07-22,2025-09-28,433.0,153.0,3.0742307692307693,40.0,Подсолнечник,spring,86,0.5246976744186046,0.735,0.4348620689655172,0.700448275862069,0.43571428571428583,6.5,3.808,191.728,598.903534,18.618,,516.0,,,15.06396739130435,1205.04,598.56,310.95,24.0,29.077,44.0
225,2021,4.0,4.03,50.47385202982792,82.52928083059038,7,1,4,1,0,0,0,0.22,0.22,0.22,0.66,2021-04-21,2021-09-25,157.0,154.0,1.85,40.0,Подсолнечник,spring,85,0.5732705882352941,0.715,0.5563448275862067,0.6838214285714284,0.48025,,,,,,,,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,21.724,43.0
225,2022,4.0,4.03,50.47385202982792,82.52928083059038,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,2021-08-01,2022-03-14,224.0,,,43.0,,,84,0.5149999999999999,0.72,0.539,0.6534642857142856,0.35253571428571434,,,,,,,,,,17.957712418300652,1994.12,148.2,110.9,42.0,45.8,40.0
226,2021,40.0,41.00801,50.43749405831015,82.51870244982703,9,1,6,1,0,0,0,37.570772225815,55.570772225815,32.570772225815,125.71231667744499,2021-04-21,2021-09-26,158.0,155.0,2.4555,40.0,Подсолнечник,spring,86,0.5006511627906978,0.763,0.3834137931034483,0.7003103448275863,0.4152857142857143,7.2,3.79,218.81,806.48818,8.56,,420.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,27.516,43.0
226,2022,40.0,41.00801,50.43749405831015,82.51870244982703,14,4,8,1,0,0,0,67.5005,14.3175,0.0,81.818,2021-08-02,2022-09-01,395.0,109.0,1.6934999999999998,43.0,Пшеница яровая,spring,87,0.4511379310344827,0.744,0.41375862068965524,0.6408620689655172,0.2987931034482759,7.2,3.79,218.81,806.48818,8.56,,420.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,29.26,40.0
226,2023,40.0,41.00801,50.43749405831015,82.51870244982703,12,3,5,1,0,0,0,19.266666666666666,0.0,0.0,19.266666666666666,2022-07-27,2023-08-24,393.0,118.0,1.1793749999999998,3.0,Ячмень яровой,spring,80,0.444225,0.584,0.3307407407407407,0.5421851851851852,0.4603461538461539,7.2,3.79,218.81,806.48818,8.56,,420.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,21.623,43.0
226,2024,40.0,41.00801,50.43749405831015,82.51870244982703,14,4,8,1,0,0,0,93.25,50.6,0.0,143.85,2023-06-01,2024-08-02,428.0,343.0,4.9315,44.0,Пшеница озимая,winter,81,0.48296296296296304,0.789,0.6810370370370371,0.4893333333333334,0.2785185185185185,7.2,3.79,218.81,806.48818,8.56,,420.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,45.445,3.0
226,2025,40.0,41.00801,50.43749405831015,82.51870244982703,15,6,7,1,0,0,0,44.0,46.0,0.0,90.0,2024-07-22,2025-09-28,433.0,153.0,3.0420000000000003,40.0,Подсолнечник,spring,93,0.5076774193548388,0.741,0.43332258064516127,0.7016451612903227,0.3880645161290323,7.2,3.79,218.81,806.48818,8.56,,420.0,,,15.06396739130435,1205.04,598.56,310.95,24.0,32.845,44.0
227,2021,346.0,348.50924,50.36781042737898,82.46565328214737,7,1,5,1,0,0,0,50.896989142857144,0.0,0.0,50.896989142857144,2020-08-31,2021-08-02,335.0,335.0,2.8346242774566472,44.0,Пшеница озимая,winter,95,0.4530105263157895,0.719,0.5515,0.5192187500000001,0.28300000000000003,6.953846153846154,3.8015384615384615,195.04846153846157,763.0697146153847,10.056153846153848,,475.38461538461536,,,15.228478260869565,1186.8200000000002,232.89999999999998,111.6,38.0,35.711,44.0
227,2022,346.0,348.50924,50.36781042737898,82.46565328214737,13,6,6,1,0,0,0,50.25895953757226,59.800000000000004,0.0,110.05895953757226,2021-08-02,2022-08-15,378.0,355.0,2.217514450867052,44.0,Пшеница озимая,winter,110,0.38353636363636356,0.695,0.4689459459459459,0.46467567567567564,0.2123611111111111,6.953846153846154,3.8015384615384615,195.04846153846157,763.0697146153847,10.056153846153848,,475.38461538461536,,,16.310543478260872,1320.27,173.8,103.0,40.0,32.383,44.0
227,2023,346.0,348.50924,50.36781042737898,82.46565328214737,19,7,8,1,0,0,0,13.891600317864548,48.10057803468209,0.0,61.99217835254663,2022-07-27,2023-10-09,439.0,164.0,2.6015895953757227,40.0,Подсолнечник,spring,93,0.4355268817204301,0.746,0.2454516129032258,0.6015483870967743,0.45958064516129044,6.953846153846154,3.8015384615384615,195.04846153846157,763.0697146153847,10.056153846153848,,475.38461538461536,,,16.64608695652174,1328.4899999999998,341.80000000000007,79.4,39.0,25.029,44.0
227,2024,346.0,348.50924,50.36781042737898,82.46565328214737,15,6,6,1,0,0,0,23.8,0.0,0.0,23.8,2023-06-01,2024-08-16,442.0,109.0,3.007739884393064,3.0,Ячмень яровой,spring,89,0.4567415730337078,0.754,0.541,0.5597,0.26306896551724135,6.953846153846154,3.8015384615384615,195.04846153846157,763.0697146153847,10.056153846153848,,475.38461538461536,,,16.378749999999997,1339.2,314.6,211.9,39.0,35.776,40.0
227,2025,346.0,348.50924,50.36781042737898,82.46565328214737,18,4,12,1,0,0,0,0.05272254335260115,0.0,0.0,0.05272254335260115,2024-08-01,2025-08-28,392.0,124.0,1.5521965317919073,24.0,Горох,spring,98,0.45453061224489794,0.784,0.4542424242424242,0.6731515151515151,0.229375,6.953846153846154,3.8015384615384615,195.04846153846157,763.0697146153847,10.056153846153848,,475.38461538461536,,,15.885597826086956,1322.15,792.1400000000001,367.55,33.0,28.22,3.0
228,2021,59.0,55.06353,50.50213709474497,82.49442911808288,6,0,5,1,0,0,0,52.15369295463729,0.0,0.0,52.15369295463729,2020-08-31,2021-08-04,337.0,337.0,2.4169491525423727,44.0,Пшеница озимая,winter,83,0.4572771084337349,0.72,0.5345,0.5429642857142858,0.28833333333333333,6.699999999999999,3.515,179.82,438.82045,7.755,,420.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,37.058,44.0
228,2022,59.0,55.06353,50.50213709474497,82.49442911808288,12,6,4,1,0,0,0,16.8135593220339,0.0,0.0,16.8135593220339,2021-08-02,2022-08-16,379.0,155.0,4.564745762711865,43.0,Пшеница яровая,spring,85,0.41691764705882356,0.712,0.39455172413793094,0.5823928571428573,0.2746071428571429,6.699999999999999,3.515,179.82,438.82045,7.755,,420.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,32.991,44.0
228,2023,59.0,55.06353,50.50213709474497,82.49442911808288,14,4,7,1,0,0,0,86.0,46.0,0.0,132.0,2022-07-27,2023-08-10,379.0,355.0,1.5016949152542372,44.0,Пшеница озимая,winter,79,0.38822784810126587,0.551,0.35900000000000004,0.4676153846153846,0.33919230769230774,6.699999999999999,3.515,179.82,438.82045,7.755,,420.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,22.995,43.0
228,2024,59.0,55.06353,50.50213709474497,82.49442911808288,15,8,5,1,0,0,0,10.16949152542373,46.779661016949156,0.0,56.949152542372886,2023-06-01,2024-09-20,477.0,147.0,3.0528813559322034,40.0,Подсолнечник,spring,75,0.5260533333333335,0.769,0.43672000000000005,0.72148,0.41995999999999994,6.699999999999999,3.515,179.82,438.82045,7.755,,420.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,26.042,44.0
228,2025,59.0,55.06353,50.50213709474497,82.49442911808288,17,7,8,1,0,0,0,57.795599844705094,0.0,0.0,57.795599844705094,2024-07-22,2025-09-16,421.0,138.0,3.004576271186441,43.0,Пшеница яровая,spring,75,0.4782666666666666,0.748,0.37524,0.70852,0.35104,6.699999999999999,3.515,179.82,438.82045,7.755,,420.0,,,17.773464052287583,1958.2,549.16,310.95,24.0,35.23,40.0
229,2021,12.0,9.82891,50.49670700387077,82.49180236083876,6,0,5,1,0,0,0,54.431659056363635,0.0,0.0,54.431659056363635,2020-08-31,2021-08-04,337.0,337.0,2.9450000000000003,44.0,Пшеница озимая,winter,83,0.42812048192771085,0.639,0.44842857142857134,0.5323928571428572,0.29892592592592593,6.4,2.36,225.3,220.85171,12.11,,480.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,24.469,44.0
229,2022,12.0,9.82891,50.49670700387077,82.49180236083876,12,6,4,1,0,0,0,14.350000000000001,0.0,0.0,14.350000000000001,2021-08-02,2022-08-16,379.0,155.0,2.841666666666667,43.0,Пшеница яровая,spring,82,0.4103292682926829,0.648,0.36253571428571435,0.5515925925925925,0.3186296296296296,6.4,2.36,225.3,220.85171,12.11,,480.0,,,17.957712418300652,1994.12,148.2,110.9,42.0,26.656,44.0
229,2023,12.0,9.82891,50.49670700387077,82.49180236083876,14,4,7,1,0,0,0,86.0,46.0,0.0,132.0,2022-07-27,2023-08-10,379.0,355.0,3.4433333333333334,44.0,Пшеница озимая,winter,78,0.3872820512820513,0.568,0.3234230769230769,0.5273076923076924,0.31111538461538457,6.4,2.36,225.3,220.85171,12.11,,480.0,,,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,20.76,43.0
229,2024,12.0,9.82891,50.49670700387077,82.49180236083876,15,8,5,1,0,0,0,10.0,46.0,0.0,56.0,2023-06-01,2024-09-20,477.0,147.0,3.2544166666666663,40.0,Подсолнечник,spring,79,0.48915189873417725,0.676,0.43018518518518517,0.6381153846153846,0.4014230769230769,6.4,2.36,225.3,220.85171,12.11,,480.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,20.838,44.0
229,2025,12.0,9.82891,50.49670700387077,82.49180236083876,16,7,7,1,0,0,0,57.79559984466667,0.0,0.0,57.79559984466667,2024-07-21,2025-09-16,421.0,138.0,3.5050000000000003,43.0,Пшеница яровая,spring,75,0.47117333333333333,0.708,0.38212,0.66732,0.36408,6.4,2.36,225.3,220.85171,12.11,,480.0,,,17.773464052287583,1958.2,549.16,310.95,24.0,31.488,40.0
230,2021,223.0,222.45567,50.395122511500006,82.3635248892731,7,0,6,1,0,0,0,51.91685473975414,0.0,0.0,51.91685473975414,2020-08-31,2021-09-06,370.0,370.0,2.123766816143498,44.0,Пшеница озимая,winter,89,0.4440898876404494,0.724,0.4386,0.615,0.2729655172413793,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,,445.0,,,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,31.34,21.0
230,2022,223.0,222.45567,50.395122511500006,82.3635248892731,14,5,7,1,0,0,0,28.224972396452916,104.51182396827535,32.447780991761434,165.18457735648968,2021-08-01,2022-10-03,427.0,151.0,3.257219730941704,40.0,Подсолнечник,spring,111,0.44572072072072066,0.75,0.38337837837837835,0.6751891891891891,0.2785945945945946,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,,445.0,,,15.912065217391305,1263.7199999999998,169.0,110.9,42.0,31.92,44.0
230,2023,223.0,222.45567,50.395122511500006,82.3635248892731,17,5,10,1,0,0,0,65.54610338287146,32.2975799223185,0.0,97.84368330518996,2022-07-27,2023-09-20,420.0,138.0,0.9786995515695067,43.0,Пшеница яровая,spring,80,0.39777500000000005,0.598,0.2534444444444444,0.45292592592592595,0.49038461538461536,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,,445.0,,,17.59457516339869,1933.4699999999998,241.60000000000002,89.8,42.0,15.378,40.0
230,2024,223.0,222.45567,50.395122511500006,82.3635248892731,12,5,5,1,0,0,0,18.01121076233184,82.85156950672646,0.0,100.8627802690583,2023-07-01,2024-09-23,450.0,150.0,3.2521793721973093,40.0,Подсолнечник,spring,91,0.5047692307692307,0.797,0.4649354838709677,0.7256333333333334,0.3250666666666667,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,,445.0,,,15.703804347826088,1234.36,266.7,189.4,32.0,31.278,43.0
230,2025,223.0,222.45567,50.395122511500006,82.3635248892731,17,7,8,1,0,0,0,81.59559984470225,0.0,0.0,81.59559984470225,2024-07-22,2025-10-07,442.0,155.0,3.6687443946188343,43.0,Пшеница яровая,spring,86,0.4481162790697675,0.784,0.35365517241379313,0.7018620689655171,0.2831428571428571,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,,445.0,,,17.773464052287583,1958.2,549.16,310.95,24.0,29.788,40.0
