peer_row_id,year,standard_name,crop,variety,previous_crop_name,previous_crop_productivity_estimate_crop_name,previous_crop_standard_name,area,target_yield_t_ha,target_source,asof_tag,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_last_value_asof,ndvi_last_doy_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_slope_asof,ndvi_integral_asof,ndvi_last30d_mean_asof,ndvi_above_05_n_asof,sowing_known_asof,sowing_doy,days_after_sowing_asof
10,2021,wheat_spring,wheat_spring,Дарья,Spring Wheat,wheat_spring,wheat_spring,107.81783,3.1346236999999997,productivity_estimate_peers_productivity_c_ha,09_01,71,0.45461971830985914,0.758,0.149,0.20704822641571333,0.2935,0.6745,0.315,241.0,195.0,0.609,0.0024481506384452347,61.70450000000002,0.39882352941176474,29,1,129.0,115.0
11,2022,wheat_spring,wheat_spring,missing,Spring Wheat,wheat_spring,wheat_spring,94.75,3.2340000000000004,productivity_estimate_peers_productivity_c_ha,09_01,57,0.4217017543859649,0.786,0.143,0.22357234905077153,0.187,0.669,0.313,243.0,193.0,0.643,0.0023356856419433076,63.724500000000006,0.38393750000000004,20,0,,
12,2018,wheat_spring,wheat_spring,missing,Spring Barley,barley_spring,barley_spring,53.8,3.0393,productivity_estimate_peers_productivity_c_ha,09_01,73,0.40606849315068494,0.755,0.174,0.19826123135054294,0.222,0.586,0.283,244.0,183.0,0.581,0.0019159736315441888,65.8355,0.38630000000000003,22,1,135.0,109.0
13,2024,wheat_spring,wheat_spring,Нерда,Spring Wheat,wheat_spring,wheat_spring,105.89,3.0315422,productivity_estimate_peers_productivity_c_ha,09_01,55,0.44739999999999996,0.752,0.153,0.22312887429791456,0.2485,0.7035,0.374,245.0,193.0,0.599,0.003262439457072588,65.6315,0.3875714285714286,22,1,120.0,125.0
14,2022,wheat_spring,wheat_spring,Ульяновская 105,Spring Oat,avena_spring,avena_spring,136.55,3.0035884,productivity_estimate_peers_productivity_c_ha,09_01,61,0.4344754098360656,0.779,0.146,0.21180648502876834,0.256,0.656,0.232,243.0,183.0,0.633,0.0014747338981701327,61.6365,0.37404,23,1,128.0,116.0
15,2020,wheat_spring,wheat_spring,Дарья,Winter Wheat,wheat_winter,wheat_winter,405.88,2.9481704260651633,productivity_estimate_peers_productivity_c_ha,09_01,59,0.4808813559322034,0.759,0.154,0.22652205226174627,0.2445,0.7124999999999999,0.306,245.0,185.0,0.605,0.0022412834564471138,71.565,0.363,27,1,128.0,117.0
16,2025,wheat_spring,wheat_spring,"Грейс ,РС 3(собств), Грани",Soybean,soya,soya,201.24,3.3656334,productivity_estimate_peers_productivity_c_ha,09_01,70,0.3945285714285714,0.75,0.076,0.21898928358833136,0.188,0.609,0.359,243.0,181.0,0.674,0.0024045090750777335,71.071,0.3889375,24,1,121.0,123.0
17,2024,wheat_spring,wheat_spring,missing,missing,missing,missing,121.20429,2.9437901909247604,productivity_estimate_peers_productivity_c_ha,09_01,67,0.4394776119402985,0.771,0.143,0.2198176556548194,0.265,0.7144999999999999,0.308,245.0,180.0,0.628,0.0018718145347801736,62.848000000000006,0.32407142857142857,26,0,,
18,2024,wheat_spring,wheat_spring,Гранни,Sunflower,sunflower,sunflower,94.48997,3.4039361999999995,productivity_estimate_peers_productivity_c_ha,09_01,68,0.45819117647058816,0.746,0.064,0.22523551447533505,0.261,0.69275,0.363,241.0,189.0,0.6819999999999999,0.003416810940168662,71.22799999999998,0.39175,30,1,138.0,107.0
19,2023,wheat_spring,wheat_spring,тризо,Spring Wheat,wheat_spring,wheat_spring,29.85366,3.04,productivity_estimate_peers_productivity_c_ha,09_01,51,0.47841176470588237,0.746,0.225,0.18748429230629346,0.2875,0.6575,0.535,244.0,199.0,0.521,0.003387154393329158,79.0875,0.6257272727272728,26,1,126.0,118.0
20,2022,wheat_spring,wheat_spring,Архат,Winter Rye,rye_winter,rye_winter,81.15,3.0370918,productivity_estimate_peers_productivity_c_ha,09_01,46,0.5367391304347827,0.789,0.198,0.17791576350506913,0.4305,0.6935,0.401,244.0,191.0,0.591,0.0018387186130162736,70.38199999999999,0.508,26,1,132.0,112.0
21,2021,wheat_spring,wheat_spring,Дарья,Sunflower,sunflower,sunflower,79.48,3.00875,productivity_estimate_peers_productivity_c_ha,09_01,66,0.5191515151515151,0.768,0.168,0.19635845718946138,0.372,0.72725,0.46,241.0,206.0,0.6,0.0033860427679919297,68.274,0.5496000000000001,34,1,132.0,112.0
22,2022,wheat_spring,wheat_spring,Нерда,Canola,oil_seed_raps_spring,oil_seed_raps_spring,27.98,3.0,productivity_estimate_peers_productivity_c_ha,09_01,36,0.49641666666666673,0.781,0.19,0.18771526531780341,0.34299999999999997,0.681,0.411,244.0,194.0,0.591,0.002255287469007954,72.50350000000002,0.51425,17,1,128.0,116.0
23,2021,wheat_spring,wheat_spring,Гранни,Sunflower,sunflower,sunflower,98.29078,2.964625,productivity_estimate_peers_productivity_c_ha,09_01,69,0.5136086956521738,0.734,0.196,0.17612406837402297,0.41,0.694,0.373,241.0,188.0,0.538,0.0022944801036023353,66.31849999999999,0.4764000000000001,33,1,143.0,101.0
24,2021,wheat_spring,wheat_spring,Дарья,Sunflower,sunflower,sunflower,89.90769,2.9631111,productivity_estimate_peers_productivity_c_ha,09_01,70,0.5032571428571427,0.752,0.175,0.18305188067979025,0.363,0.6869999999999999,0.419,241.0,195.0,0.577,0.002706381611291774,66.40750000000001,0.502625,34,1,141.0,103.0
25,2021,wheat_spring,wheat_spring,missing,Soybean,soya,soya,78.12,3.45,productivity_estimate_peers_productivity_c_ha,09_01,56,0.5006607142857142,0.761,0.212,0.17701243668834948,0.3675,0.67125,0.363,241.0,197.0,0.549,0.0016395376101236132,64.581,0.4192857142857142,24,0,,
26,2022,wheat_spring,wheat_spring,Архат,Spring Barley,barley_spring,barley_spring,92.93,3.4542127999999996,productivity_estimate_peers_productivity_c_ha,09_01,57,0.509719298245614,0.752,0.172,0.1821609808957754,0.38,0.701,0.351,243.0,184.0,0.5800000000000001,0.0019175765592691525,68.94049999999999,0.4707619047619047,29,1,134.0,110.0
27,2022,wheat_spring,wheat_spring,Омская 36,Spring Wheat,wheat_spring,wheat_spring,22.49,2.9088484,productivity_estimate_peers_productivity_c_ha,09_01,53,0.5340943396226415,0.757,0.078,0.18413871556990322,0.401,0.727,0.37,242.0,205.0,0.679,0.0021789546241924034,70.97399999999999,0.5242380952380952,29,1,132.0,112.0
28,2021,wheat_spring,wheat_spring,Полюшко,Fallow,fallow,fallow,169.54,2.8946008,productivity_estimate_peers_productivity_c_ha,09_01,43,0.5515813953488371,0.79,0.228,0.16971908836719735,0.4635,0.75,0.448,241.0,190.0,0.562,0.001898691117544283,69.39849999999998,0.48450000000000004,23,1,139.0,105.0
29,2017,wheat_spring,wheat_spring,Симбирцит,Spring Barley,barley_spring,barley_spring,55.18,2.8916274,productivity_estimate_peers_productivity_c_ha,09_01,27,0.4748888888888889,0.698,0.212,0.16179853346708295,0.3495,0.6405000000000001,0.404,244.0,200.0,0.486,0.0023253534645058882,64.2555,0.49399999999999994,11,1,130.0,114.0
30,2022,wheat_spring,wheat_spring,missing,missing,missing,missing,54.16,2.9,productivity_estimate_peers_productivity_c_ha,09_01,51,0.4754313725490196,0.703,0.182,0.1920110551251489,0.3185,0.6605000000000001,0.389,244.0,207.0,0.5209999999999999,0.0028738703379545066,63.10399999999999,0.5236315789473686,26,0,,
31,2024,wheat_spring,wheat_spring,Гонец,Lentil,lentil,lentil,37.63,2.9085836,productivity_estimate_peers_productivity_c_ha,09_01,73,0.4246438356164383,0.744,0.089,0.2209275198732445,0.231,0.614,0.486,237.0,200.0,0.655,0.0036717171045242227,75.786,0.5865,33,1,155.0,90.0
32,2024,wheat_spring,wheat_spring,Дарья,missing,missing,missing,28.36355,2.8600000000000003,productivity_estimate_peers_productivity_c_ha,09_01,47,0.35987234042553184,0.746,0.074,0.20199279711418366,0.2145,0.514,0.556,244.0,202.0,0.672,0.0038986825929739374,75.077,0.6043333333333334,15,0,,
33,2021,wheat_spring,wheat_spring,---,missing,missing,missing,20.53,2.93,productivity_estimate_peers_productivity_c_ha,09_01,119,0.3551092436974791,0.734,0.164,0.2041489318736258,0.187,0.5974999999999999,0.71,240.0,238.0,0.57,0.0026084185774732935,85.81,0.7120909090909091,36,1,132.0,112.0
34,2024,wheat_spring,wheat_spring,missing,missing,missing,missing,33.09749,3.0,productivity_estimate_peers_productivity_c_ha,09_01,124,0.4174758064516129,0.711,0.199,0.19202589138722753,0.24875,0.6565000000000001,0.655,245.0,211.0,0.512,0.00218622345023583,98.1185,0.6912499999999999,42,0,,
35,2022,wheat_spring,wheat_spring,missing,Spring Wheat,wheat_spring,wheat_spring,62.5,3.0,productivity_estimate_peers_productivity_c_ha,09_01,45,0.4485333333333333,0.734,0.177,0.1934840332200854,0.314,0.643,0.329,244.0,203.0,0.5569999999999999,0.002377774163685041,59.567,0.4434285714285714,20,0,,
36,2024,wheat_spring,wheat_spring,Токката РС-2 (Дивиденд Суприм),Spring Wheat,wheat_spring,wheat_spring,42.71664,2.6776744,productivity_estimate_peers_productivity_c_ha,09_01,48,0.45431250000000006,0.734,0.179,0.18766361264351877,0.29175,0.6435,0.482,241.0,194.0,0.5549999999999999,0.004516639645582348,67.1095,0.5993999999999999,21,1,146.0,99.0
37,2020,wheat_spring,wheat_spring,missing,Spring Wheat,wheat_spring,wheat_spring,106.00389,2.6,productivity_estimate_peers_productivity_c_ha,09_01,46,0.4463478260869565,0.706,0.202,0.16854250107669325,0.27875,0.598,0.377,245.0,196.0,0.504,0.002069465714772175,68.3015,0.42136363636363633,17,0,,
38,2023,wheat_spring,wheat_spring,Степь,Flax,linum,linum,45.81844,3.1991488,productivity_estimate_peers_productivity_c_ha,09_01,66,0.3716363636363636,0.723,0.138,0.19539320390492448,0.18925,0.46849999999999997,0.352,234.0,198.0,0.585,0.003873756201652925,58.97799999999999,0.39719999999999994,16,1,143.0,101.0
39,2022,wheat_spring,wheat_spring,Злата,Залежь,missing,missing,114.89632,2.7199999999999998,productivity_estimate_peers_productivity_c_ha,09_01,58,0.4632241379310345,0.691,0.205,0.16478021339865145,0.30325,0.643,0.29,244.0,203.0,0.486,0.0018216323464208721,60.7685,0.4491818181818182,27,0,,
40,2025,wheat_spring,wheat_spring,missing,Winter Wheat,wheat_winter,wheat_winter,96.91,2.687442,productivity_estimate_peers_productivity_c_ha,09_01,54,0.4202407407407407,0.731,0.213,0.1785165139352644,0.28525,0.5105,0.386,242.0,186.0,0.518,0.0031514426514536275,63.482,0.43057142857142855,17,1,138.0,106.0
41,2020,wheat_spring,wheat_spring,Дарья,Spring Wheat,wheat_spring,wheat_spring,270.09,2.74852233676976,productivity_estimate_peers_productivity_c_ha,09_01,49,0.44016326530612243,0.72,0.175,0.2044049948408022,0.226,0.653,0.278,245.0,179.0,0.5449999999999999,0.0018177919248690273,67.7725,0.34925,22,1,147.0,98.0
42,2022,wheat_spring,wheat_spring,Нов-31 25+Оз. 21г Нов-3 65,Fallow,fallow,fallow,89.5,2.7600000000000002,productivity_estimate_peers_productivity_c_ha,09_01,58,0.42939655172413793,0.717,0.193,0.19761683053891774,0.21975,0.6625000000000001,0.359,243.0,199.0,0.524,0.003015189349250696,65.812,0.5038571428571429,21,1,143.0,101.0
43,2021,wheat_spring,wheat_spring,Ликамеро,Fallow,fallow,fallow,174.32,2.8,productivity_estimate_peers_productivity_c_ha,09_01,64,0.391140625,0.72,0.158,0.17642162452377932,0.24425,0.5075000000000001,0.342,244.0,203.0,0.5619999999999999,0.0026523658996870864,60.8825,0.3895454545454546,18,1,138.0,106.0
44,2022,wheat_spring,wheat_spring,Злата,Залежь,missing,missing,76.41893,2.83,productivity_estimate_peers_productivity_c_ha,09_01,58,0.4599827586206897,0.667,0.196,0.1536194908811929,0.3035,0.60525,0.3,244.0,203.0,0.47100000000000003,0.0021873392119331437,60.133,0.4753333333333334,29,0,,
45,2017,wheat_spring,wheat_spring,Боевчанка,missing,missing,missing,198.1981,2.6,productivity_estimate_peers_productivity_c_ha,09_01,37,0.43754054054054053,0.721,0.212,0.1895440609968228,0.26,0.648,0.376,244.0,204.0,0.509,0.0029607392944769975,65.53150000000001,0.527,16,0,,
46,2018,wheat_spring,wheat_spring,Дарья ЭС,Winter Wheat,wheat_winter,wheat_winter,60.80883,2.6,productivity_estimate_peers_productivity_c_ha,09_01,70,0.3671142857142857,0.725,0.22,0.1487167531015293,0.26025,0.44375,0.369,236.0,203.0,0.505,0.002370309505217577,77.48600000000002,0.45487500000000003,14,1,128.0,116.0
47,2020,wheat_spring,wheat_spring,Тризо,Pea,pea,pea,69.96,2.84,productivity_estimate_peers_productivity_c_ha,09_01,57,0.4410877192982456,0.697,0.165,0.18265116601236245,0.27,0.618,0.354,244.0,196.0,0.5319999999999999,0.004137656802805774,61.314499999999995,0.5004285714285713,27,1,143.0,102.0
48,2020,wheat_spring,wheat_spring,Икар,Spring Wheat,wheat_spring,wheat_spring,176.78,2.69,productivity_estimate_peers_productivity_c_ha,09_01,46,0.508217391304348,0.754,0.198,0.1913436372697809,0.40375,0.7195,0.48,241.0,195.0,0.556,0.004253605489627179,68.184,0.5335714285714286,25,1,149.0,96.0
49,2024,wheat_spring,wheat_spring,Икар,Spring Wheat,wheat_spring,wheat_spring,22.37,2.7,productivity_estimate_peers_productivity_c_ha,09_01,54,0.4014444444444444,0.768,0.061,0.22958478355393283,0.21375,0.618,0.387,241.0,184.0,0.7070000000000001,0.00335685808217881,74.108,0.5068,16,1,145.0,100.0
50,2020,wheat_spring,wheat_spring,Тризо РС-1,Winter Wheat,wheat_winter,wheat_winter,12.52372,2.633306,productivity_estimate_peers_productivity_c_ha,09_01,52,0.4801730769230769,0.728,0.199,0.1839252274027354,0.29974999999999996,0.651,0.544,234.0,178.0,0.5289999999999999,0.0028444268635724325,87.909,0.6167692307692308,27,1,93.0,152.0
51,2019,wheat_spring,wheat_spring,missing,Spring Wheat,wheat_spring,wheat_spring,85.6,2.6025,productivity_estimate_peers_productivity_c_ha,09_01,37,0.38527027027027033,0.752,0.188,0.21505318621198558,0.199,0.569,0.569,236.0,185.0,0.5640000000000001,0.005252964176097836,68.984,0.569,11,0,,
52,2017,wheat_spring,wheat_spring,missing,missing,missing,missing,48.54,2.6,productivity_estimate_peers_productivity_c_ha,09_01,49,0.4706734693877552,0.753,0.113,0.19301468567951857,0.334,0.714,0.338,241.0,182.0,0.64,0.002216890978271125,65.52300000000001,0.4433333333333334,19,0,,
53,2019,wheat_spring,wheat_spring,missing,Canola,oil_seed_raps_spring,oil_seed_raps_spring,46.03,2.81,productivity_estimate_peers_productivity_c_ha,09_01,32,0.49784375,0.768,0.218,0.20666444865031214,0.3155,0.68625,0.612,235.0,188.0,0.55,0.005824994745478517,70.029,0.612,16,1,123.0,121.0
54,2024,wheat_spring,wheat_spring,Икар,Spring Wheat,wheat_spring,wheat_spring,32.06,2.52,productivity_estimate_peers_productivity_c_ha,09_01,60,0.39065,0.725,0.068,0.19841151050279315,0.23374999999999999,0.5732499999999999,0.412,241.0,191.0,0.657,0.002924206620935876,72.97649999999999,0.4768,18,1,144.0,101.0
55,2017,wheat_spring,wheat_spring,Омская 35,missing,missing,missing,59.3,2.5,productivity_estimate_peers_productivity_c_ha,09_01,34,0.5229705882352942,0.76,0.214,0.1709197412778217,0.37525,0.648,0.477,244.0,181.0,0.546,0.0026085126964472075,69.815,0.5779230769230769,19,1,123.0,121.0
56,2022,wheat_spring,wheat_spring,Симбирцит,Winter Rye,rye_winter,rye_winter,85.99,2.3551576,productivity_estimate_peers_productivity_c_ha,09_01,53,0.5087169811320755,0.735,0.132,0.1590429368107147,0.445,0.636,0.445,244.0,194.0,0.603,0.0021911765415992997,67.89700000000002,0.5253846153846153,29,1,140.0,104.0
57,2022,wheat_spring,wheat_spring,Алабуга,Spring Wheat,wheat_spring,wheat_spring,15.04,3.05,productivity_estimate_peers_productivity_c_ha,09_01,51,0.48041176470588237,0.736,0.193,0.1970061386990799,0.351,0.6915,0.356,244.0,200.0,0.5429999999999999,0.002306795388768973,66.474,0.465125,23,1,133.0,111.0
58,2024,wheat_spring,wheat_spring,Патриция,Canola,oil_seed_raps_spring,oil_seed_raps_spring,114.29458,3.6596661,productivity_estimate_peers_productivity_c_ha,09_01,75,0.5375999999999999,0.795,0.187,0.2066468162509809,0.378,0.7355,0.351,241.0,204.0,0.6080000000000001,0.003774674280234711,70.51750000000001,0.5705,43,1,143.0,102.0
59,2022,wheat_spring,wheat_spring,missing,missing,missing,missing,46.84,3.6639624,productivity_estimate_peers_productivity_c_ha,09_01,62,0.5628064516129031,0.766,0.148,0.1723155244264912,0.43574999999999997,0.7102499999999999,0.421,243.0,204.0,0.618,0.002333931429493288,74.321,0.5733846153846154,40,0,,
60,2023,wheat_spring,wheat_spring,Рустикано,missing,missing,missing,30.50602,3.6670000000000003,productivity_estimate_peers_productivity_c_ha,09_01,69,0.43555072463768113,0.751,0.221,0.1787147785290637,0.24,0.594,0.351,243.0,188.0,0.53,0.0024901191456758536,73.163,0.4475384615384615,23,1,10.0,234.0
61,2022,wheat_spring,wheat_spring,Экада-109,Spring Barley,barley_spring,barley_spring,24.64,3.6700000000000004,productivity_estimate_peers_productivity_c_ha,09_01,52,0.48642307692307696,0.79,0.132,0.22202125211459497,0.31475,0.74325,0.302,241.0,189.0,0.658,0.0019778237562191824,67.711,0.4252105263157895,22,0,,
62,2025,wheat_spring,wheat_spring,ТОККАТА Пшеница мягкая яровая,Winter Wheat,wheat_winter,wheat_winter,31.59875,3.6962024999999996,productivity_estimate_peers_productivity_c_ha,09_01,60,0.39371666666666666,0.757,0.107,0.1854315769285863,0.25475000000000003,0.529,0.47,244.0,188.0,0.65,0.0027168666897607816,86.05900000000001,0.46483333333333327,16,1,114.0,130.0
63,2017,wheat_spring,wheat_spring,ТРИЗО,Soybean,soya,soya,129.02,3.554,productivity_estimate_peers_productivity_c_ha,09_01,50,0.42044000000000004,0.748,0.19,0.18971422297761442,0.24825,0.58525,0.283,239.0,199.0,0.558,0.001793415312134892,68.6365,0.3658666666666666,16,0,,
64,2025,wheat_spring,wheat_spring,missing,Winter Wheat,wheat_winter,wheat_winter,81.62,3.5493056000000003,productivity_estimate_peers_productivity_c_ha,09_01,68,0.3880294117647059,0.761,0.071,0.20114422471189197,0.20425,0.5427500000000001,0.324,244.0,185.0,0.6900000000000001,0.002993571713564789,76.308,0.41475,20,0,,
65,2017,wheat_spring,wheat_spring,missing,Corn,maize,maize,24.00189,3.8,productivity_estimate_peers_productivity_c_ha,09_01,29,0.5133103448275862,0.772,0.209,0.21113128836690057,0.264,0.724,0.549,244.0,181.0,0.5630000000000001,0.0035610345673801795,79.0885,0.6257777777777779,17,0,,
66,2022,wheat_spring,wheat_spring,missing,Pea,pea,pea,88.37,3.5,productivity_estimate_peers_productivity_c_ha,09_01,45,0.47106666666666674,0.765,0.231,0.17993102382116688,0.259,0.579,0.441,243.0,186.0,0.534,0.0032309835416168384,70.1005,0.49442857142857133,21,0,,
67,2024,wheat_spring,wheat_spring,Ясенка,Soybean,soya,soya,124.41,3.3904959,productivity_estimate_peers_productivity_c_ha,09_01,68,0.45261764705882346,0.809,0.044,0.2341532950247215,0.28274999999999995,0.72,0.269,245.0,181.0,0.765,0.002261238023253882,65.46199999999999,0.2797,27,1,140.0,105.0
68,2022,wheat_spring,wheat_spring,missing,Однолетние травы,missing,missing,175.85,3.3600000000000003,productivity_estimate_peers_productivity_c_ha,09_01,61,0.5220327868852459,0.801,0.199,0.20421589084241498,0.342,0.733,0.336,244.0,205.0,0.6020000000000001,0.0012623210364940691,71.60099999999998,0.4650000000000001,31,0,,
69,2024,wheat_spring,wheat_spring,Гранни,Spring Barley,barley_spring,barley_spring,102.29607,3.3050071,productivity_estimate_peers_productivity_c_ha,09_01,67,0.5401492537313433,0.769,0.211,0.1958052073257016,0.3645,0.73,0.442,241.0,205.0,0.558,0.0032482452447364367,69.97149999999999,0.5439375000000001,38,1,141.0,104.0
70,2022,wheat_spring,wheat_spring,missing,Spring Barley,barley_spring,barley_spring,58.89,3.626,productivity_estimate_peers_productivity_c_ha,09_01,47,0.47457446808510645,0.77,0.194,0.19650031072260105,0.3555,0.6895,0.399,244.0,181.0,0.5760000000000001,0.0020159425877825103,65.088,0.4468125,21,0,,
71,2021,wheat_spring,wheat_spring,Тризо,Spring Wheat,wheat_spring,wheat_spring,180.53496,3.6314788,productivity_estimate_peers_productivity_c_ha,09_01,45,0.49726666666666675,0.788,0.208,0.22696063290555235,0.269,0.733,0.265,243.0,187.0,0.5800000000000001,0.0015639957360819227,63.9915,0.2925,21,1,141.0,103.0
72,2022,wheat_spring,wheat_spring,Ульяновская 105,Однолетние травы,missing,missing,111.23635,3.6607962,productivity_estimate_peers_productivity_c_ha,09_01,49,0.46436734693877546,0.768,0.159,0.21127124396286007,0.295,0.728,0.256,242.0,164.0,0.609,0.0007586531298230077,63.7955,0.3610526315789474,20,1,137.0,107.0
73,2024,wheat_spring,wheat_spring,Икар,missing,missing,missing,28.24,3.6799999999999997,productivity_estimate_peers_productivity_c_ha,09_01,50,0.4181,0.766,0.064,0.22988616748295232,0.20550000000000002,0.65225,0.375,241.0,195.0,0.702,0.0032508907393732317,75.606,0.49219999999999997,17,1,145.0,100.0
74,2022,wheat_spring,wheat_spring,missing,Winter Wheat,wheat_winter,wheat_winter,47.14,3.69,productivity_estimate_peers_productivity_c_ha,09_01,54,0.5191481481481482,0.773,0.174,0.18803224776690391,0.37925,0.713,0.361,244.0,204.0,0.599,0.0014223684674793324,70.27149999999999,0.4770833333333333,25,0,,
75,2022,wheat_spring,wheat_spring,Нерда,Spring Barley,barley_spring,barley_spring,183.59576,3.7360298,productivity_estimate_peers_productivity_c_ha,09_01,67,0.5080597014925373,0.755,0.185,0.19994140041499883,0.3155,0.721,0.253,244.0,190.0,0.5700000000000001,0.0010722732709911812,68.464,0.41635999999999995,34,1,130.0,114.0
76,2022,wheat_spring,wheat_spring,Ульяновская 105,Buckwheat,buckwheat,buckwheat,113.89,3.1505839,productivity_estimate_peers_productivity_c_ha,09_01,55,0.4834545454545455,0.766,0.171,0.19370650884843268,0.34450000000000003,0.6715,0.307,241.0,173.0,0.595,0.00118350738008939,66.012,0.41721739130434776,25,1,125.0,119.0
77,2020,wheat_spring,wheat_spring,Тризо РС-1,Fallow,fallow,fallow,69.79177,3.3125176000000005,productivity_estimate_peers_productivity_c_ha,09_01,56,0.40094642857142865,0.731,0.204,0.15833299218992966,0.26475000000000004,0.4835,0.475,234.0,178.0,0.527,0.001896242690955713,81.384,0.4752307692307692,11,1,96.0,149.0
78,2018,wheat_spring,wheat_spring,Грани,Spring Barley,barley_spring,barley_spring,141.99756,3.353,productivity_estimate_peers_productivity_c_ha,09_01,60,0.39485000000000003,0.721,0.187,0.18369302518059852,0.236,0.52475,0.236,244.0,167.0,0.534,-0.00032562431222909056,59.5345,0.2800909090909091,16,1,135.0,109.0
79,2020,wheat_spring,wheat_spring,missing,Sunflower,sunflower,sunflower,87.94,3.1502,productivity_estimate_peers_productivity_c_ha,09_01,49,0.4998571428571429,0.716,0.2,0.16858050823005025,0.408,0.668,0.408,245.0,178.0,0.516,0.001968402132165441,67.3695,0.42925,23,0,,
80,2020,wheat_spring,wheat_spring,missing,Corn,maize,maize,136.93,3.0502,productivity_estimate_peers_productivity_c_ha,09_01,47,0.4632340425531915,0.704,0.208,0.18423403395311216,0.2985,0.6745000000000001,0.303,245.0,192.0,0.496,0.0010703668175122787,64.7365,0.33290000000000003,20,0,,
