field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
232,2012,40.0,40.0,2.3602,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,84.0,0.4177261904761903,0.776,0.163,0.2206415079452292,0.20825,0.6895,0.763125,0.0027162730222834,0.236,35.088999999999984,180.0,0.613,28.0,1,99,40__40,15.706535947712418,33.0,303.9,3338.7,21.82156862745098,3.95,1.7781699346405229,56,637.99,-334.09000000000003,1522.1,1804.9,16,0,109,18,4,68.89999999999999,584.6600000000001,122.76,3.95,33.0,17.8,6.996666666666667,24.0,604.91,93.2,2.12,0,27.2,12.161290322580646,27.3,745.23,131.24,2.94,0,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,116.7,20.42258064516129,32.5,662.75,138.24,3.45,6,69.8,18.593548387096774,33.0,606.89,127.86,3.95,5,0.02707747323626841,0.22829500000000003,-0.21034666666666674,-0.1707420634920635,-0.16112568986568987,5
233,2012,40.0,40.0,1.9567,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,78.0,0.4366410256410254,0.63,0.141,0.1434280820730486,0.3645,0.59,0.6234285714285714,0.00252817476477,0.413,34.057999999999986,180.0,0.489,28.0,1,99,40__40,15.706535947712418,33.0,303.9,3338.7,21.82156862745098,3.95,1.7781699346405229,56,637.99,-334.09000000000003,1522.1,1804.9,16,0,109,18,4,68.89999999999999,584.6600000000001,122.76,3.95,33.0,17.8,6.996666666666667,24.0,604.91,93.2,2.12,0,27.2,12.161290322580646,27.3,745.23,131.24,2.94,0,72.4,20.223333333333333,32.8,718.92,147.45,3.78,5,116.7,20.42258064516129,32.5,662.75,138.24,3.45,6,69.8,18.593548387096774,33.0,606.89,127.86,3.95,5,-0.01160650040255561,0.12129166666666663,-0.08124642857142855,-0.02964761904761909,-0.052899244829244844,5
234,2012,40.0,40.0,1.7617,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,76.0,0.4353947368421053,0.757,0.16,0.1553170000309527,0.36125,0.4975,0.753142857142857,0.0018459456629202,0.378,33.09,201.0,0.597,19.0,1,99,40__40,16.835947712418303,34.2,303.9,3338.7,21.82156862745098,4.08,1.8247712418300657,57,647.11,-343.21000000000004,1680.9999999999998,1970.0999999999997,24,0,109,18,5,68.89999999999999,584.6600000000001,124.22000000000004,4.08,34.2,17.8,8.076666666666666,24.9,604.91,94.74,2.11,0,27.2,13.241935483870968,28.4,745.23,132.57,2.97,0,72.4,21.386666666666667,33.9,718.92,149.43,3.83,10,116.7,21.603225806451615,33.4,662.75,140.99,3.55,8,69.8,19.73548387096774,34.2,606.89,129.38,4.08,6,-0.04836829769119767,0.12100694444444443,-0.2514914285714285,-0.1303845238095238,-0.2092488316197691,5
195,2013,40.0,40.0,1.9425,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,44.0,0.4307954545454545,0.631,0.176,0.1565399425568518,0.2855,0.5965,0.6220000000000001,0.0013589592176198,0.311,18.955,182.0,0.455,21.0,1,99,40__40,13.053594771241828,29.8,427.0,3113.8,20.351633986928107,2.82,1.258235294117647,18,533.9,-106.89999999999998,1170.4,1445.0,0,0,85,13,0,146.60000000000002,521.91,94.18,2.21,27.0,31.3,4.7733333333333325,23.1,558.45,75.01,2.14,0,82.1,9.78064516129032,25.0,662.22,107.99,2.37,0,39.1,15.42,26.9,685.43,128.81,2.56,0,127.9,18.11935483870968,29.8,660.15,123.24,2.82,0,146.6,16.983870967741936,27.0,547.5500000000001,98.85,2.21,0,-0.022927377607319475,0.1150388468013468,-0.12913802308802308,-0.0884287037037037,-0.07961022126022127,6
197,2013,40.0,40.0,1.6961,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,52.0,0.4920192307692307,0.716,0.153,0.1907012857833116,0.2745,0.651,0.7125999999999999,0.0043062318343011,0.569,25.584999999999997,193.0,0.563,30.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.01606196865951767,0.2578318015318015,-0.15864900793650794,0.246953724053724,0.19753471058262725,6
207,2013,40.0,40.0,2.2497,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,51.0,0.4798039215686274,0.672,0.211,0.1397295734986387,0.3705,0.588,0.6634,-0.0005200348134748,0.227,24.47,179.0,0.4610000000000001,27.0,1,99,40__40,13.053594771241828,29.8,427.0,3113.8,20.351633986928107,2.82,1.258235294117647,18,533.9,-106.89999999999998,1170.4,1445.0,0,0,85,13,0,146.60000000000002,521.91,94.18,2.21,27.0,31.3,4.7733333333333325,23.1,558.45,75.01,2.14,0,82.1,9.78064516129032,25.0,662.22,107.99,2.37,0,39.1,15.42,26.9,685.43,128.81,2.56,0,127.9,18.11935483870968,29.8,660.15,123.24,2.82,0,146.6,16.983870967741936,27.0,547.5500000000001,98.85,2.21,0,0.026799093101343114,0.31189841269841273,-0.197949494949495,-0.11350178571428571,-0.0755717018671564,6
208,2013,40.0,40.0,2.7517,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,51.0,0.5147254901960785,0.748,0.177,0.1840255820271898,0.3775,0.6815,0.7378,0.0033107211998543,0.447,26.251,192.0,0.571,31.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,0.021876494187294183,0.07461923400673409,-0.013548611111111053,-0.013548611111111053,0.036380911796536824,6
209,2013,40.0,40.0,1.7872,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,48.0,0.4765208333333333,0.667,0.157,0.1559257287919654,0.3424999999999999,0.601,0.66475,0.0027194964845185,0.482,22.873,198.0,0.51,22.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.002752907828971675,0.0810428367928368,-0.05255412457912445,0.0810428367928368,0.024167084767084786,6
210,2013,40.0,40.0,1.9414,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,49.0,0.5143061224489796,0.734,0.15,0.1840743199597327,0.376,0.693,0.72925,0.0045078094945848,0.683,25.201,215.0,0.584,26.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.02951241330525184,0.27099399674399677,-0.1530050264550264,0.27099399674399677,0.22128891081911908,6
212,2013,40.0,40.0,2.199,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,51.0,0.4922941176470589,0.687,0.202,0.1598325464558905,0.3409999999999999,0.653,0.6848000000000001,0.002359387015718,0.392,25.107000000000003,193.0,0.485,28.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,0.02115114740074739,0.11861333333333335,-0.07693452380952381,0.0012410714285714386,0.014045177045177028,6
213,2013,40.0,40.0,2.0484,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,42.0,0.5085476190476189,0.698,0.136,0.159242582600819,0.365,0.639,0.6875,0.0033975313445524,0.583,21.358999999999995,199.0,0.5619999999999999,28.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.02415969148511832,0.15686008343508334,-0.0646429894179894,0.15686008343508334,0.1207984562197062,6
214,2013,40.0,40.0,2.064,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,41.0,0.5191219512195122,0.7,0.138,0.1599634402014122,0.381,0.647,0.68875,0.0035699084078025,0.608,21.284,199.0,0.5619999999999999,26.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.02784776133819884,0.1835924297924298,-0.0695203703703704,0.1835924297924298,0.14382990490990488,6
215,2013,40.0,40.0,1.1653,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,40.0,0.43795,0.603,0.223,0.1122563918001999,0.31925,0.5355000000000001,0.601,0.00046055639475,0.314,17.518,198.0,0.38,13.0,1,99,40__40,13.61830065359477,30.0,427.0,3113.8,20.351633986928107,2.78,1.243529411764706,16,533.3900000000001,-106.3900000000001,1243.6999999999998,1523.7000000000005,1,0,85,13,1,146.60000000000002,521.91,93.82,2.16,27.4,31.3,5.180000000000001,23.5,558.45,74.71,2.21,0,82.1,10.435483870967742,25.5,662.22,108.66,2.42,0,39.1,15.993333333333334,27.1,685.43,128.3,2.6,0,127.9,18.70967741935484,30.0,660.15,123.21,2.78,1,146.6,17.57741935483871,27.4,547.5500000000001,98.51,2.16,0,-0.041328616167782835,0.11713484848484851,-0.2100012265512265,-0.17350019841269837,-0.16715308982683988,6
216,2013,40.0,40.0,2.4091,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,40.0,0.5952500000000001,0.739,0.238,0.139794626148504,0.5435000000000001,0.684,0.7364999999999999,0.0027675666138045,0.638,23.81,192.0,0.501,32.0,1,99,40__40,14.13790849673203,30.5,427.0,3113.8,20.351633986928107,2.84,1.2784313725490195,18,540.6400000000001,-113.6400000000001,1317.9,1600.0,2,0,85,13,1,146.60000000000002,521.91,95.15,2.22,27.9,31.3,5.633333333333334,23.9,558.45,75.61,2.21,0,82.1,10.98709677419355,26.0,662.22,110.35,2.47,0,39.1,16.493333333333332,27.7,685.43,130.29,2.64,0,127.9,19.258064516129032,30.5,660.15,124.51,2.84,2,146.6,18.11935483870968,27.9,547.5500000000001,99.88,2.22,0,0.05555524349107683,0.1079674603174604,0.004009999999999958,0.1079674603174604,0.0948171343060232,6
217,2013,40.0,40.0,2.2975000000000003,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,52.0,0.4842307692307692,0.684,0.177,0.1638380550544459,0.3355,0.63825,0.6828000000000001,0.0034522970321261,0.464,25.18,190.0,0.5070000000000001,31.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,0.012665099544609353,0.07955799062049063,-0.1047705026455027,0.06999635642135643,0.06985675752310369,6
218,2013,40.0,40.0,1.376,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,40.0,0.4368999999999999,0.601,0.218,0.1023195484743751,0.39875,0.4895,0.5912499999999999,0.0026299149682458,0.576,17.476,240.0,0.383,10.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,-0.06297230809551325,0.1765382478632478,-0.28619378306878296,0.16546506410256406,0.04897478073273524,6
219,2013,40.0,40.0,1.7675999999999998,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,47.0,0.4639787234042553,0.692,0.161,0.1778004486701495,0.2605,0.61,0.6865000000000001,0.003745921169486,0.503,21.807,215.0,0.5309999999999999,28.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.013251536062568675,0.12499146825396823,-0.11510912698412701,0.1189794871794872,0.11056709569891389,6
220,2013,40.0,40.0,1.8199,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,49.0,0.4880612244897959,0.668,0.187,0.1130315845624784,0.496,0.554,0.6185,0.002154899752331,0.569,23.915,163.0,0.481,34.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,-0.03984826426081634,0.11144484848484854,-0.16423875661375664,0.07188585858585861,-0.0029885597041846845,6
222,2013,40.0,40.0,1.1753,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,44.0,0.4014090909090909,0.538,0.227,0.0769800204840126,0.3655,0.45925,0.532,0.0006347426573762,0.38,17.662,162.0,0.311,4.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,-0.09475708015068482,0.07445857142857137,-0.32420952380952384,-0.009433862433862461,-0.094504532882942,6
223,2013,40.0,40.0,1.459,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,48.0,0.4437916666666666,0.606,0.193,0.0894457373526293,0.4147499999999999,0.488,0.60225,0.0009086244763598,0.435,21.302,165.0,0.413,11.0,1,99,40__40,12.790196078431372,29.6,341.3,3128.13,20.44529411764706,2.89,1.2888888888888888,18,543.27,-201.96999999999997,1142.9,1413.4,0,0,92,17,0,112.9,526.6199999999999,96.59999999999998,2.39,27.1,23.9,4.36,23.1,561.12,74.3,2.07,0,64.0,9.551612903225807,24.9,666.87,110.29,2.43,0,31.6,15.183333333333334,27.2,685.56,132.33,2.72,0,108.9,17.90967741935484,29.6,662.32,125.1,2.89,0,112.9,16.751612903225805,27.1,552.26,101.25,2.39,0,-0.0691679620773238,0.18458000000000008,-0.2819863155363156,0.0008832611832612081,-0.0918580983445567,6
224,2013,40.0,40.0,2.4626,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,45.0,0.5289555555555555,0.738,0.215,0.1665048488523923,0.397,0.677,0.73525,0.0029643881341788,0.503,23.802999999999997,191.0,0.523,28.0,1,99,40__40,14.13790849673203,30.5,427.0,3113.8,20.351633986928107,2.84,1.2784313725490195,18,540.6400000000001,-113.6400000000001,1317.9,1600.0,2,0,85,13,1,146.60000000000002,521.91,95.15,2.22,27.9,31.3,5.633333333333334,23.9,558.45,75.61,2.21,0,82.1,10.98709677419355,26.0,662.22,110.35,2.47,0,39.1,16.493333333333332,27.7,685.43,130.29,2.64,0,127.9,19.258064516129032,30.5,660.15,124.51,2.84,2,146.6,18.11935483870968,27.9,547.5500000000001,99.88,2.22,0,0.03664680112816476,0.1185431818181818,-0.059302777777777815,0.03245873015873024,0.011543485176439732,6
226,2013,40.0,40.0,1.8177,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,38.0,0.5329736842105263,0.653,0.264,0.1108815125879648,0.446,0.62775,0.65,0.0005280621880946,0.474,20.253,198.0,0.389,23.0,1,99,40__40,13.053594771241828,29.8,427.0,3113.8,20.351633986928107,2.82,1.258235294117647,18,533.9,-106.89999999999998,1170.4,1445.0,0,0,85,13,0,146.60000000000002,521.91,94.18,2.21,27.0,31.3,4.7733333333333325,23.1,558.45,75.01,2.14,0,82.1,9.78064516129032,25.0,662.22,107.99,2.37,0,39.1,15.42,26.9,685.43,128.81,2.56,0,127.9,18.11935483870968,29.8,660.15,123.24,2.82,0,146.6,16.983870967741936,27.0,547.5500000000001,98.85,2.21,0,0.021387997117997104,0.19636285714285712,-0.09044696969696969,-0.031177579365079366,-0.05661865012559459,6
227,2013,40.0,40.0,2.0164999999999997,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,49.0,0.4928367346938775,0.719,0.179,0.2005569130826862,0.252,0.666,0.7172499999999999,0.0045820012974393,0.6,24.149,198.0,0.54,27.0,1,99,40__40,13.053594771241828,29.8,427.0,3113.8,20.351633986928107,2.82,1.258235294117647,18,533.9,-106.89999999999998,1170.4,1445.0,0,0,85,13,0,146.60000000000002,521.91,94.18,2.21,27.0,31.3,4.7733333333333325,23.1,558.45,75.01,2.14,0,82.1,9.78064516129032,25.0,662.22,107.99,2.37,0,39.1,15.42,26.9,685.43,128.81,2.56,0,127.9,18.11935483870968,29.8,660.15,123.24,2.82,0,146.6,16.983870967741936,27.0,547.5500000000001,98.85,2.21,0,0.037308139684389695,0.280481746031746,-0.1406260683760684,0.2775293650793651,0.21030947844890152,6
228,2013,40.0,40.0,2.4112,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,39.0,0.5718974358974359,0.707,0.376,0.1127829308034015,0.514,0.674,0.699,-0.001962540510501,0.385,22.304,179.0,0.3309999999999999,30.0,1,99,40__40,14.13790849673203,30.5,427.0,3113.8,20.351633986928107,2.84,1.2784313725490195,18,540.6400000000001,-113.6400000000001,1317.9,1600.0,2,0,85,13,1,146.60000000000002,521.91,95.15,2.22,27.9,31.3,5.633333333333334,23.9,558.45,75.61,2.21,0,82.1,10.98709677419355,26.0,662.22,110.35,2.47,0,39.1,16.493333333333332,27.7,685.43,130.29,2.64,0,127.9,19.258064516129032,30.5,660.15,124.51,2.84,2,146.6,18.11935483870968,27.9,547.5500000000001,99.88,2.22,0,0.12349363970824496,0.367075,-0.14571079846079832,-0.0781548280423281,-0.10361856361231359,6
229,2013,40.0,40.0,1.8671,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,41.0,0.5120243902439024,0.647,0.318,0.1109292210738127,0.419,0.619,0.6445000000000001,-0.0010627146755398,0.333,20.993,170.0,0.329,24.0,1,99,40__40,14.13790849673203,30.5,427.0,3113.8,20.351633986928107,2.84,1.2784313725490195,18,540.6400000000001,-113.6400000000001,1317.9,1600.0,2,0,85,13,1,146.60000000000002,521.91,95.15,2.22,27.9,31.3,5.633333333333334,23.9,558.45,75.61,2.21,0,82.1,10.98709677419355,26.0,662.22,110.35,2.47,0,39.1,16.493333333333332,27.7,685.43,130.29,2.64,0,127.9,19.258064516129032,30.5,660.15,124.51,2.84,2,146.6,18.11935483870968,27.9,547.5500000000001,99.88,2.22,0,0.11386350598244346,0.2850033333333334,-0.09751428571428578,-0.09614464285714286,-0.08082905042488377,6
230,2013,40.0,40.0,2.8546,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,52.0,0.4757692307692308,0.716,0.155,0.1904185284480776,0.2917499999999999,0.667,0.7138,0.0025771716048298,0.365,24.74,192.0,0.5609999999999999,25.0,1,99,40__40,13.916339869281044,30.7,427.0,3113.8,20.351633986928107,2.98,1.343137254901961,23,548.5,-121.5,1290.1999999999998,1569.6,2,0,85,13,1,146.60000000000002,521.91,96.76,2.42,28.0,31.3,5.536666666666666,24.4,558.45,76.84,2.21,0,82.1,10.680645161290323,25.9,662.22,111.63,2.54,0,39.1,16.293333333333333,28.0,685.43,132.48,2.76,0,127.9,19.009677419354837,30.7,660.15,126.02,2.98,2,146.6,17.86774193548387,28.0,547.5500000000001,101.53,2.42,0,0.017584126421871505,0.16928214840714834,-0.0869779609279609,-0.0721123931623932,-0.03910415491144657,6
231,2013,40.0,40.0,2.2302,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,52.0,0.512673076923077,0.744,0.16,0.2068430026292559,0.2977499999999999,0.6995,0.7402,0.0045865070473163,0.646,26.659,198.0,0.584,31.0,1,99,40__40,13.053594771241828,29.8,427.0,3113.8,20.351633986928107,2.82,1.258235294117647,18,533.9,-106.89999999999998,1170.4,1445.0,0,0,85,13,0,146.60000000000002,521.91,94.18,2.21,27.0,31.3,4.7733333333333325,23.1,558.45,75.01,2.14,0,82.1,9.78064516129032,25.0,662.22,107.99,2.37,0,39.1,15.42,26.9,685.43,128.81,2.56,0,127.9,18.11935483870968,29.8,660.15,123.24,2.82,0,146.6,16.983870967741936,27.0,547.5500000000001,98.85,2.21,0,0.06624176247318403,0.24936289682539686,-0.12279082491582488,0.2454710317460318,0.20334018708914545,6
232,2013,40.0,40.0,2.3914999999999997,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,53.0,0.4743396226415094,0.746,0.175,0.2077437593818927,0.296,0.716,0.7455999999999999,0.0023632734824836,0.34,25.14,190.0,0.571,23.0,1,99,40__40,13.053594771241828,29.8,427.0,3113.8,20.351633986928107,2.82,1.258235294117647,18,533.9,-106.89999999999998,1170.4,1445.0,0,0,85,13,0,146.60000000000002,521.91,94.18,2.21,27.0,31.3,4.7733333333333325,23.1,558.45,75.01,2.14,0,82.1,9.78064516129032,25.0,662.22,107.99,2.37,0,39.1,15.42,26.9,685.43,128.81,2.56,0,127.9,18.11935483870968,29.8,660.15,123.24,2.82,0,146.6,16.983870967741936,27.0,547.5500000000001,98.85,2.21,0,0.04117321513422474,0.16307662938912937,-0.08140753968253966,-0.04206369047619046,-0.03888553240740742,6
