history_item_id,field_id,year,crop_id,standard_name,variety,sowing_date,harvesting_date,till_type,target_yield_t_ha,target_source,field_tillable_area,field_calculated_area,lat,long,region_id,district_id,field_name,shape_simplified_geojson,prev_crop_id,prev_standard_name,rotation_pair,years_since_sunflower,years_since_wheat,asof_tag,sowing_known_asof,sowing_doy,days_after_sowing_asof,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_last_value_asof,ndvi_last_doy_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_slope_asof,ndvi_integral_asof,ndvi_last30d_mean_asof,ndvi_above_05_days_asof,cw_temp_n_obs_asof,cw_temp_mean_asof,cw_temp_max_asof,cw_temp_min_asof,cw_temp_std_asof,cw_temp_p25_asof,cw_temp_p75_asof,cw_temp_last_value_asof,cw_temp_last_doy_asof,cw_temp_peak_doy_asof,cw_temp_amplitude_asof,cw_temp_slope_asof,cw_temp_integral_asof,cw_temp_last30d_mean_asof,cw_sm_n_obs_asof,cw_sm_mean_asof,cw_sm_max_asof,cw_sm_min_asof,cw_sm_std_asof,cw_sm_p25_asof,cw_sm_p75_asof,cw_sm_last_value_asof,cw_sm_last_doy_asof,cw_sm_peak_doy_asof,cw_sm_amplitude_asof,cw_sm_slope_asof,cw_sm_integral_asof,cw_sm_last30d_mean_asof,gdd_to_asof,heat_days_ge30_to_asof,cold_days_le0_to_asof,field_soil_pH,field_soil_OM,field_soil_N,field_soil_P,field_soil_K,field_soil_Mg,field_soil_S,field_soil_Zn
3891,195,2021,3.0,barley_spring,Планета,2021-05-12,2021-08-22,,2.022276422764228,v23_physical_t_ha,123.0,122.42127,50.42198096600295,82.4644614849937,,,Коновалиха 1,"{""type"":""MultiPolygon"",""coordinates"":[[[[82.454641610384,50.42905746655936],[82.45391875505449,50.43273862289414],[82.45398581027985,50.43283002879707],[82.45718568563463,50.43198942954334],[82.4598813056946,50.43107534634329],[82.464334,50.42972],[82.46594175696373,50.42943422371713],[82.46613487601282,50.42733510994744],[82.4669408798218,50.42454725415796],[82.46733516454698,50.42287941765383],[82.46743977069856,50.42262906622346],[82.46791183948517,50.42208990899048],[82.46788233518603,50.42194721500308],[82.46769323945047,50.42178486802757],[82.46745988726616,50.42170711217376],[82.46576473116875,50.42152511170924],[82.46563196182252,50.42143624737852],[82.46560245752336,50.42122946627137],[82.46577680110933,50.42070823716072],[82.46647685766222,50.4204903446029],[82.46666863560677,50.42037584379818],[82.46673166751863,50.42024254400518],[82.46738880872728,50.4176533774653],[82.46758460998537,50.41553921375685],[82.46755108237268,50.41467437909792],[82.46769189834596,50.41404112552596],[82.47183322906496,50.41306516349982],[82.47298792004585,50.41320190194748],[82.47579753398897,50.4124806021862],[82.47669607400896,50.41237035516517],[82.47863933444025,50.41157554346847],[82.4787224829197,50.41147127685875],[82.4786661565304,50.41129863819719],[82.47821420431139,50.41118838842578],[82.47725397348407,50.41111317913222],[82.47598394751549,50.41121915582966],[82.47387975454332,50.41189432438479],[82.47310593724252,50.41245667262204],[82.47108221054079,50.41281390557338],[82.4697156250477,50.41295406322049],[82.46857568621635,50.41290449531951],[82.46742635965349,50.41247803830492],[82.46663376688959,50.41236608201964],[82.46315225958824,50.412195155883],[82.46268153190614,50.41224386989476],[82.46220141649248,50.41247120128745],[82.46194124221803,50.4127480997058],[82.46173471212389,50.41336855139699],[82.46135652065279,50.41527344114979],[82.46113389730455,50.42139779641455],[82.46067389845848,50.42397479640436],[82.46038824319841,50.42434390428571],[82.45987594127656,50.4246292773887],[82.45956346392633,50.42471215488383],[82.45587006211282,50.42492319279899],[82.45545834302904,50.42509749061089],[82.45527595281601,50.42528887570466],[82.45514720678331,50.42553323233409],[82.45514184236528,50.42603390316787],[82.45490849018098,50.42682676355712],[82.454641610384,50.42905746655936]],[[82.47778753545522,50.411418738648734],[82.47796450480205,50.41135103710217],[82.47842192720168,50.41147480551613],[82.47778293337281,50.411651174854214],[82.47768141883391,50.41158010006144],[82.47778753545522,50.411418738648734]],[[82.4738796211055,50.412399890045606],[82.47412696735019,50.4124070672622],[82.47396040019623,50.41253577092108],[82.47362896800043,50.4125797388233],[82.4738796211055,50.412399890045606]],[[82.47286201794759,50.41296190760184],[82.473307068618,50.41287848142194],[82.47346941559076,50.41294986888328],[82.47304415123513,50.41303788019892],[82.47286659798478,50.41301875681959],[82.47286201794759,50.41296190760184]],[[82.4662047816039,50.42205007141874],[82.46631178774732,50.4220688139815],[82.46635628848938,50.42218243199595],[82.46619858112473,50.422326759803425],[82.46606453593269,50.422269122547476],[82.4662047816039,50.42205007141874]],[[82.46534538408297,50.422904008227235],[82.46527758435252,50.422601052951634],[82.46560112061935,50.42245459657621],[82.46562450640513,50.42267334768634],[82.46543395838609,50.42289766211394],[82.46534538408297,50.422904008227235]],[[82.46378978344053,50.4239753516506],[82.46374175328316,50.42376812335788],[82.46396037034191,50.42360228681471],[82.46425981536674,50.423656352152236],[82.46440963195101,50.42377566238613],[82.46410083920865,50.42406881487813],[82.46378978344053,50.4239753516506]]]]}",,missing,missing->barley_spring,,,07_01,1,132.0,50.0,41,0.37860975609756103,0.72,0.18,0.1855768696227116,0.207,0.569,0.716,182.0,180.0,0.54,0.008306784838780624,27.1905,0.5717647058823528,13,96,10.2,46.3,-35.1,23.198516026533536,-9.25,33.375,29.7,182.0,147.0,81.4,0.4118175539219293,1390.1000000000001,30.48823529411765,182,0.3841291208791209,0.9055,0.0,0.2889702940706382,0.08362499999999999,0.619875,0.716,182.0,175.0,0.9055,0.004802114695376175,69.49524999999998,0.662983870967742,1507.85,28,35,6.0,6.133,7.223,29.267,261.667,452.333,15.9,0.913
9136,195,2022,44.0,wheat_winter,,2021-09-08,2022-08-10,,2.1216260162601626,v23_physical_t_ha,123.0,122.42127,50.42198096600295,82.4644614849937,,,Коновалиха 1,"{""type"":""MultiPolygon"",""coordinates"":[[[[82.454641610384,50.42905746655936],[82.45391875505449,50.43273862289414],[82.45398581027985,50.43283002879707],[82.45718568563463,50.43198942954334],[82.4598813056946,50.43107534634329],[82.464334,50.42972],[82.46594175696373,50.42943422371713],[82.46613487601282,50.42733510994744],[82.4669408798218,50.42454725415796],[82.46733516454698,50.42287941765383],[82.46743977069856,50.42262906622346],[82.46791183948517,50.42208990899048],[82.46788233518603,50.42194721500308],[82.46769323945047,50.42178486802757],[82.46745988726616,50.42170711217376],[82.46576473116875,50.42152511170924],[82.46563196182252,50.42143624737852],[82.46560245752336,50.42122946627137],[82.46577680110933,50.42070823716072],[82.46647685766222,50.4204903446029],[82.46666863560677,50.42037584379818],[82.46673166751863,50.42024254400518],[82.46738880872728,50.4176533774653],[82.46758460998537,50.41553921375685],[82.46755108237268,50.41467437909792],[82.46769189834596,50.41404112552596],[82.47183322906496,50.41306516349982],[82.47298792004585,50.41320190194748],[82.47579753398897,50.4124806021862],[82.47669607400896,50.41237035516517],[82.47863933444025,50.41157554346847],[82.4787224829197,50.41147127685875],[82.4786661565304,50.41129863819719],[82.47821420431139,50.41118838842578],[82.47725397348407,50.41111317913222],[82.47598394751549,50.41121915582966],[82.47387975454332,50.41189432438479],[82.47310593724252,50.41245667262204],[82.47108221054079,50.41281390557338],[82.4697156250477,50.41295406322049],[82.46857568621635,50.41290449531951],[82.46742635965349,50.41247803830492],[82.46663376688959,50.41236608201964],[82.46315225958824,50.412195155883],[82.46268153190614,50.41224386989476],[82.46220141649248,50.41247120128745],[82.46194124221803,50.4127480997058],[82.46173471212389,50.41336855139699],[82.46135652065279,50.41527344114979],[82.46113389730455,50.42139779641455],[82.46067389845848,50.42397479640436],[82.46038824319841,50.42434390428571],[82.45987594127656,50.4246292773887],[82.45956346392633,50.42471215488383],[82.45587006211282,50.42492319279899],[82.45545834302904,50.42509749061089],[82.45527595281601,50.42528887570466],[82.45514720678331,50.42553323233409],[82.45514184236528,50.42603390316787],[82.45490849018098,50.42682676355712],[82.454641610384,50.42905746655936]],[[82.47778753545522,50.411418738648734],[82.47796450480205,50.41135103710217],[82.47842192720168,50.41147480551613],[82.47778293337281,50.411651174854214],[82.47768141883391,50.41158010006144],[82.47778753545522,50.411418738648734]],[[82.4738796211055,50.412399890045606],[82.47412696735019,50.4124070672622],[82.47396040019623,50.41253577092108],[82.47362896800043,50.4125797388233],[82.4738796211055,50.412399890045606]],[[82.47286201794759,50.41296190760184],[82.473307068618,50.41287848142194],[82.47346941559076,50.41294986888328],[82.47304415123513,50.41303788019892],[82.47286659798478,50.41301875681959],[82.47286201794759,50.41296190760184]],[[82.4662047816039,50.42205007141874],[82.46631178774732,50.4220688139815],[82.46635628848938,50.42218243199595],[82.46619858112473,50.422326759803425],[82.46606453593269,50.422269122547476],[82.4662047816039,50.42205007141874]],[[82.46534538408297,50.422904008227235],[82.46527758435252,50.422601052951634],[82.46560112061935,50.42245459657621],[82.46562450640513,50.42267334768634],[82.46543395838609,50.42289766211394],[82.46534538408297,50.422904008227235]],[[82.46378978344053,50.4239753516506],[82.46374175328316,50.42376812335788],[82.46396037034191,50.42360228681471],[82.46425981536674,50.423656352152236],[82.46440963195101,50.42377566238613],[82.46410083920865,50.42406881487813],[82.46378978344053,50.4239753516506]]]]}",3.0,barley_spring,barley_spring->wheat_winter,,,07_01,1,251.0,296.0,45,0.4103555555555555,0.686,0.177,0.1760293101295672,0.236,0.579,0.65,182.0,177.0,0.5090000000000001,0.008110690711597049,30.435499999999998,0.5972105263157895,19,114,8.131140350877192,44.5,-23.95,22.205992740967034,-11.775,29.5375,29.35,182.0,137.0,68.45,0.3761028432012573,1406.475,29.03333333333333,181,0.4061602209944751,0.897,0.0,0.2814800303367971,0.10949999999999999,0.642,0.6275,182.0,112.0,0.897,0.00427587070671503,73.35874999999999,0.6745483870967743,1616.4,28,55,6.0,6.133,7.223,29.267,261.667,452.333,15.9,0.913
9137,195,2023,44.0,wheat_winter,Булава,2022-08-29,2023-08-09,,0.8904065040650406,v23_physical_t_ha,123.0,122.42127,50.42198096600295,82.4644614849937,,,Коновалиха 1,"{""type"":""MultiPolygon"",""coordinates"":[[[[82.454641610384,50.42905746655936],[82.45391875505449,50.43273862289414],[82.45398581027985,50.43283002879707],[82.45718568563463,50.43198942954334],[82.4598813056946,50.43107534634329],[82.464334,50.42972],[82.46594175696373,50.42943422371713],[82.46613487601282,50.42733510994744],[82.4669408798218,50.42454725415796],[82.46733516454698,50.42287941765383],[82.46743977069856,50.42262906622346],[82.46791183948517,50.42208990899048],[82.46788233518603,50.42194721500308],[82.46769323945047,50.42178486802757],[82.46745988726616,50.42170711217376],[82.46576473116875,50.42152511170924],[82.46563196182252,50.42143624737852],[82.46560245752336,50.42122946627137],[82.46577680110933,50.42070823716072],[82.46647685766222,50.4204903446029],[82.46666863560677,50.42037584379818],[82.46673166751863,50.42024254400518],[82.46738880872728,50.4176533774653],[82.46758460998537,50.41553921375685],[82.46755108237268,50.41467437909792],[82.46769189834596,50.41404112552596],[82.47183322906496,50.41306516349982],[82.47298792004585,50.41320190194748],[82.47579753398897,50.4124806021862],[82.47669607400896,50.41237035516517],[82.47863933444025,50.41157554346847],[82.4787224829197,50.41147127685875],[82.4786661565304,50.41129863819719],[82.47821420431139,50.41118838842578],[82.47725397348407,50.41111317913222],[82.47598394751549,50.41121915582966],[82.47387975454332,50.41189432438479],[82.47310593724252,50.41245667262204],[82.47108221054079,50.41281390557338],[82.4697156250477,50.41295406322049],[82.46857568621635,50.41290449531951],[82.46742635965349,50.41247803830492],[82.46663376688959,50.41236608201964],[82.46315225958824,50.412195155883],[82.46268153190614,50.41224386989476],[82.46220141649248,50.41247120128745],[82.46194124221803,50.4127480997058],[82.46173471212389,50.41336855139699],[82.46135652065279,50.41527344114979],[82.46113389730455,50.42139779641455],[82.46067389845848,50.42397479640436],[82.46038824319841,50.42434390428571],[82.45987594127656,50.4246292773887],[82.45956346392633,50.42471215488383],[82.45587006211282,50.42492319279899],[82.45545834302904,50.42509749061089],[82.45527595281601,50.42528887570466],[82.45514720678331,50.42553323233409],[82.45514184236528,50.42603390316787],[82.45490849018098,50.42682676355712],[82.454641610384,50.42905746655936]],[[82.47778753545522,50.411418738648734],[82.47796450480205,50.41135103710217],[82.47842192720168,50.41147480551613],[82.47778293337281,50.411651174854214],[82.47768141883391,50.41158010006144],[82.47778753545522,50.411418738648734]],[[82.4738796211055,50.412399890045606],[82.47412696735019,50.4124070672622],[82.47396040019623,50.41253577092108],[82.47362896800043,50.4125797388233],[82.4738796211055,50.412399890045606]],[[82.47286201794759,50.41296190760184],[82.473307068618,50.41287848142194],[82.47346941559076,50.41294986888328],[82.47304415123513,50.41303788019892],[82.47286659798478,50.41301875681959],[82.47286201794759,50.41296190760184]],[[82.4662047816039,50.42205007141874],[82.46631178774732,50.4220688139815],[82.46635628848938,50.42218243199595],[82.46619858112473,50.422326759803425],[82.46606453593269,50.422269122547476],[82.4662047816039,50.42205007141874]],[[82.46534538408297,50.422904008227235],[82.46527758435252,50.422601052951634],[82.46560112061935,50.42245459657621],[82.46562450640513,50.42267334768634],[82.46543395838609,50.42289766211394],[82.46534538408297,50.422904008227235]],[[82.46378978344053,50.4239753516506],[82.46374175328316,50.42376812335788],[82.46396037034191,50.42360228681471],[82.46425981536674,50.423656352152236],[82.46440963195101,50.42377566238613],[82.46410083920865,50.42406881487813],[82.46378978344053,50.4239753516506]]]]}",44.0,wheat_winter,wheat_winter->wheat_winter,,1.0,07_01,1,241.0,306.0,45,0.32346666666666674,0.459,0.171,0.10369455144799075,0.194,0.428,0.459,180.0,180.0,0.28800000000000003,0.005141773144517736,21.092,0.4147727272727273,0,102,13.626470588235298,48.8,-29.8,23.36646006931096,-7.7125,37.9,33.4,181.0,157.0,78.6,0.45937685251610944,1637.1249999999998,40.84782608695652,182,0.43645054945054945,0.8545,0.038,0.23271748135039563,0.20025,0.619875,0.6845,182.0,115.0,0.8165,0.0032164290740506647,79.0355,0.573451612903226,1825.0000000000002,41,36,6.0,6.133,7.223,29.267,261.667,452.333,15.9,0.913
9161,195,2024,40.0,sunflower,,2024-05-12,2024-09-29,,2.7365853658536587,v23_physical_t_ha,123.0,122.42127,50.42198096600295,82.4644614849937,,,Коновалиха 1,"{""type"":""MultiPolygon"",""coordinates"":[[[[82.454641610384,50.42905746655936],[82.45391875505449,50.43273862289414],[82.45398581027985,50.43283002879707],[82.45718568563463,50.43198942954334],[82.4598813056946,50.43107534634329],[82.464334,50.42972],[82.46594175696373,50.42943422371713],[82.46613487601282,50.42733510994744],[82.4669408798218,50.42454725415796],[82.46733516454698,50.42287941765383],[82.46743977069856,50.42262906622346],[82.46791183948517,50.42208990899048],[82.46788233518603,50.42194721500308],[82.46769323945047,50.42178486802757],[82.46745988726616,50.42170711217376],[82.46576473116875,50.42152511170924],[82.46563196182252,50.42143624737852],[82.46560245752336,50.42122946627137],[82.46577680110933,50.42070823716072],[82.46647685766222,50.4204903446029],[82.46666863560677,50.42037584379818],[82.46673166751863,50.42024254400518],[82.46738880872728,50.4176533774653],[82.46758460998537,50.41553921375685],[82.46755108237268,50.41467437909792],[82.46769189834596,50.41404112552596],[82.47183322906496,50.41306516349982],[82.47298792004585,50.41320190194748],[82.47579753398897,50.4124806021862],[82.47669607400896,50.41237035516517],[82.47863933444025,50.41157554346847],[82.4787224829197,50.41147127685875],[82.4786661565304,50.41129863819719],[82.47821420431139,50.41118838842578],[82.47725397348407,50.41111317913222],[82.47598394751549,50.41121915582966],[82.47387975454332,50.41189432438479],[82.47310593724252,50.41245667262204],[82.47108221054079,50.41281390557338],[82.4697156250477,50.41295406322049],[82.46857568621635,50.41290449531951],[82.46742635965349,50.41247803830492],[82.46663376688959,50.41236608201964],[82.46315225958824,50.412195155883],[82.46268153190614,50.41224386989476],[82.46220141649248,50.41247120128745],[82.46194124221803,50.4127480997058],[82.46173471212389,50.41336855139699],[82.46135652065279,50.41527344114979],[82.46113389730455,50.42139779641455],[82.46067389845848,50.42397479640436],[82.46038824319841,50.42434390428571],[82.45987594127656,50.4246292773887],[82.45956346392633,50.42471215488383],[82.45587006211282,50.42492319279899],[82.45545834302904,50.42509749061089],[82.45527595281601,50.42528887570466],[82.45514720678331,50.42553323233409],[82.45514184236528,50.42603390316787],[82.45490849018098,50.42682676355712],[82.454641610384,50.42905746655936]],[[82.47778753545522,50.411418738648734],[82.47796450480205,50.41135103710217],[82.47842192720168,50.41147480551613],[82.47778293337281,50.411651174854214],[82.47768141883391,50.41158010006144],[82.47778753545522,50.411418738648734]],[[82.4738796211055,50.412399890045606],[82.47412696735019,50.4124070672622],[82.47396040019623,50.41253577092108],[82.47362896800043,50.4125797388233],[82.4738796211055,50.412399890045606]],[[82.47286201794759,50.41296190760184],[82.473307068618,50.41287848142194],[82.47346941559076,50.41294986888328],[82.47304415123513,50.41303788019892],[82.47286659798478,50.41301875681959],[82.47286201794759,50.41296190760184]],[[82.4662047816039,50.42205007141874],[82.46631178774732,50.4220688139815],[82.46635628848938,50.42218243199595],[82.46619858112473,50.422326759803425],[82.46606453593269,50.422269122547476],[82.4662047816039,50.42205007141874]],[[82.46534538408297,50.422904008227235],[82.46527758435252,50.422601052951634],[82.46560112061935,50.42245459657621],[82.46562450640513,50.42267334768634],[82.46543395838609,50.42289766211394],[82.46534538408297,50.422904008227235]],[[82.46378978344053,50.4239753516506],[82.46374175328316,50.42376812335788],[82.46396037034191,50.42360228681471],[82.46425981536674,50.423656352152236],[82.46440963195101,50.42377566238613],[82.46410083920865,50.42406881487813],[82.46378978344053,50.4239753516506]]]]}",44.0,wheat_winter,wheat_winter->sunflower,,1.0,07_01,1,133.0,50.0,42,0.3463571428571428,0.747,0.176,0.1810598192953514,0.2085,0.424,0.747,181.0,181.0,0.571,0.006795047755303705,24.008000000000003,0.5141111111111111,9,100,8.372499999999999,44.6,-27.75,21.48929195552985,-11.7875,30.3625,30.9,181.0,139.0,72.35,0.36417587885517777,1164.5,29.522727272727273,183,0.5072622950819673,0.97,0.041,0.2917009042496917,0.20025,0.7765000000000001,0.647,183.0,101.0,0.9289999999999999,0.004440761750722548,92.27225000000001,0.7761612903225805,1106.7,28,43,6.0,6.133,7.223,29.267,261.667,452.333,15.9,0.913
11343,195,2025,43.0,wheat_spring,Токката,2025-05-14,2025-09-18,,2.7195121951219514,v23_physical_t_ha,123.0,122.42127,50.42198096600295,82.4644614849937,,,Коновалиха 1,"{""type"":""MultiPolygon"",""coordinates"":[[[[82.454641610384,50.42905746655936],[82.45391875505449,50.43273862289414],[82.45398581027985,50.43283002879707],[82.45718568563463,50.43198942954334],[82.4598813056946,50.43107534634329],[82.464334,50.42972],[82.46594175696373,50.42943422371713],[82.46613487601282,50.42733510994744],[82.4669408798218,50.42454725415796],[82.46733516454698,50.42287941765383],[82.46743977069856,50.42262906622346],[82.46791183948517,50.42208990899048],[82.46788233518603,50.42194721500308],[82.46769323945047,50.42178486802757],[82.46745988726616,50.42170711217376],[82.46576473116875,50.42152511170924],[82.46563196182252,50.42143624737852],[82.46560245752336,50.42122946627137],[82.46577680110933,50.42070823716072],[82.46647685766222,50.4204903446029],[82.46666863560677,50.42037584379818],[82.46673166751863,50.42024254400518],[82.46738880872728,50.4176533774653],[82.46758460998537,50.41553921375685],[82.46755108237268,50.41467437909792],[82.46769189834596,50.41404112552596],[82.47183322906496,50.41306516349982],[82.47298792004585,50.41320190194748],[82.47579753398897,50.4124806021862],[82.47669607400896,50.41237035516517],[82.47863933444025,50.41157554346847],[82.4787224829197,50.41147127685875],[82.4786661565304,50.41129863819719],[82.47821420431139,50.41118838842578],[82.47725397348407,50.41111317913222],[82.47598394751549,50.41121915582966],[82.47387975454332,50.41189432438479],[82.47310593724252,50.41245667262204],[82.47108221054079,50.41281390557338],[82.4697156250477,50.41295406322049],[82.46857568621635,50.41290449531951],[82.46742635965349,50.41247803830492],[82.46663376688959,50.41236608201964],[82.46315225958824,50.412195155883],[82.46268153190614,50.41224386989476],[82.46220141649248,50.41247120128745],[82.46194124221803,50.4127480997058],[82.46173471212389,50.41336855139699],[82.46135652065279,50.41527344114979],[82.46113389730455,50.42139779641455],[82.46067389845848,50.42397479640436],[82.46038824319841,50.42434390428571],[82.45987594127656,50.4246292773887],[82.45956346392633,50.42471215488383],[82.45587006211282,50.42492319279899],[82.45545834302904,50.42509749061089],[82.45527595281601,50.42528887570466],[82.45514720678331,50.42553323233409],[82.45514184236528,50.42603390316787],[82.45490849018098,50.42682676355712],[82.454641610384,50.42905746655936]],[[82.47778753545522,50.411418738648734],[82.47796450480205,50.41135103710217],[82.47842192720168,50.41147480551613],[82.47778293337281,50.411651174854214],[82.47768141883391,50.41158010006144],[82.47778753545522,50.411418738648734]],[[82.4738796211055,50.412399890045606],[82.47412696735019,50.4124070672622],[82.47396040019623,50.41253577092108],[82.47362896800043,50.4125797388233],[82.4738796211055,50.412399890045606]],[[82.47286201794759,50.41296190760184],[82.473307068618,50.41287848142194],[82.47346941559076,50.41294986888328],[82.47304415123513,50.41303788019892],[82.47286659798478,50.41301875681959],[82.47286201794759,50.41296190760184]],[[82.4662047816039,50.42205007141874],[82.46631178774732,50.4220688139815],[82.46635628848938,50.42218243199595],[82.46619858112473,50.422326759803425],[82.46606453593269,50.422269122547476],[82.4662047816039,50.42205007141874]],[[82.46534538408297,50.422904008227235],[82.46527758435252,50.422601052951634],[82.46560112061935,50.42245459657621],[82.46562450640513,50.42267334768634],[82.46543395838609,50.42289766211394],[82.46534538408297,50.422904008227235]],[[82.46378978344053,50.4239753516506],[82.46374175328316,50.42376812335788],[82.46396037034191,50.42360228681471],[82.46425981536674,50.423656352152236],[82.46440963195101,50.42377566238613],[82.46410083920865,50.42406881487813],[82.46378978344053,50.4239753516506]]]]}",40.0,sunflower,sunflower->wheat_spring,1.0,2.0,07_01,1,134.0,48.0,52,0.3910961538461539,0.744,0.148,0.20264731200321948,0.21725,0.6045,0.681,181.0,174.0,0.596,0.008592079170440085,30.722,0.6289,18,108,9.618981481481482,39.45,-24.2,20.591768084637824,-10.35,30.025,25.4,177.0,142.0,63.650000000000006,0.38431089439820154,1175.9249999999997,30.085,180,0.4752944444444444,0.9595,0.0025,0.2959010992285959,0.163375,0.74725,0.8714999999999999,182.0,99.0,0.9570000000000001,0.00450527570553572,86.09850000000003,0.701774193548387,1581.45,27,44,6.9,3.6425,,225.2,499.4803025,427.5,27.9125,2.4025
