scenario,asof,n,aligned_years,v21_mape,v21_r2,v21_wcy_r2,v18raw_mape,v18raw_r2,v18raw_wcy_r2,cw_mape,cw_r2,cw_wcy_r2
sunflower,1 Jul,59,5,23.118154931054473,-0.07911151925817306,-0.0048237951405369905,23.738796670304335,-0.06945946474024556,-0.024673695881109126,26.147494061682192,-0.47672943177740223,-0.3380411930191045
sunflower,1 Aug,59,5,23.86852084922468,-0.45896693455961546,0.06577076267631787,24.45905027384235,-0.4114324049190954,0.04257979028942582,24.410829084746492,-0.17353486110102412,-0.24199207631715636
sunflower,1 Sep,59,5,24.000215169826514,-0.7179392882086593,0.007287804355482597,27.99707508399571,-1.080679983991812,-0.021128932438372994,21.86621814022737,-0.0002026567136235169,-0.08417415917825632
wheat_combined,1 Jul,88,5,131.15823284770278,0.1190549411113404,-0.01256351289768265,126.9183233264399,0.2123449164773199,0.0492897829285146,96.22824691713461,0.49983252637696496,-0.08728274980545181
wheat_combined,1 Aug,88,5,128.45308167032533,0.1650819925599477,0.08898667288658879,122.18907663273461,0.3027492827385674,0.08414571539255278,85.88253410635527,0.5443163489000138,0.03482299528691979
wheat_combined,1 Sep,88,5,99.38653029848166,0.45138035691224776,0.023090610628702435,96.53961460265869,0.5067495375476041,0.054970833192955815,86.23237892227564,0.5385423048135961,-0.05907591564822612
all_crops,1 Jul,180,6,92.74550902691036,0.08524706925968661,0.03711564743896789,95.94706924486776,0.09458015162323397,0.08295609575795915,78.5710498096336,0.11047174094320678,-0.1236469223403438
all_crops,1 Aug,180,6,74.18770363212582,0.3823063350147625,0.058001184725238186,75.44495641871258,0.2720543314461591,0.010810024861071632,68.54218449436469,0.4405770068147986,0.005849520914271156
all_crops,1 Sep,180,6,71.51326486826281,0.34717812117873426,0.01611306762225173,68.84946449503985,0.2859120582522999,-0.007018177695127026,67.83754864186227,0.43249045896328775,-0.07105956750297726
