scenario,asof_tag,asof_label,version,model,n_ml,n_cw,mape,rmse,mae,r2,cw_mape,cw_rmse,cw_mae,cw_r2
sunflower,08_01,1 Aug,v11i,v11i_clean_internal_no_field_id,24,24,25.73463925655799,0.6933968382910731,0.6051209621221582,-0.4053821582047863,26.330508085431248,0.705261750860583,0.5636144136580822,-0.4538894446783235
sunflower,09_01,1 Sep,v9,v9_mae_l30,25,25,24.899525094332358,0.6701495321477833,0.5782460954113935,-0.3279848856928669,18.21458519522712,0.498835328275463,0.40919737427096436,0.2641926845494955
sunflower,09_01,1 Sep,v10,v10_mae_l30,25,25,25.60074543632971,0.6872512066592822,0.6022283865617303,-0.39662791044035384,18.21458519522712,0.498835328275463,0.40919737427096436,0.2641926845494955
sunflower,09_01,1 Sep,v11,v11_clean_mae_l30,24,24,26.88274349767295,0.7355492750169824,0.6597991903261881,-0.5814456287106884,18.372656267790152,0.5000116870615907,0.40667560940968356,0.26921263067117995
sunflower,09_01,1 Sep,v11i,v11i_clean_internal_mae_l30,24,24,27.22457883899833,0.7626841968568748,0.6798409451856479,-0.7002791022705486,18.372656267790152,0.5000116870615907,0.40667560940968356,0.26921263067117995
sunflower,09_01,1 Sep,v11,v11_clean_no_field_id,24,24,25.47686462800336,0.680112660259545,0.59557049314003,-0.3520490277316126,18.372656267790152,0.5000116870615907,0.40667560940968356,0.26921263067117995
sunflower,09_01,1 Sep,v11i,v11i_clean_internal_no_field_id,24,24,27.126163551547517,0.7115569814915585,0.641558590970982,-0.4799603827063994,18.372656267790152,0.5000116870615907,0.40667560940968356,0.26921263067117995
wheat_combined,07_01,1 Jul,v9,v9_mae_l30,67,67,37.34711766247279,1.13128531110792,0.892979365641718,-0.0007373138216459907,31.967262629919723,0.8707805875479628,0.6741647318695853,0.4070838576203921
wheat_combined,07_01,1 Jul,v10,v10_mae_l30,67,67,38.80537751116251,1.1969193573803036,0.95547126793771,-0.12022581997940107,31.967262629919723,0.8707805875479628,0.6741647318695853,0.4070838576203921
wheat_combined,07_01,1 Jul,v11,v11_clean_mae_l30,62,62,33.03821709978475,1.026275151421172,0.8129029863054102,0.1310577443329476,30.70209358046435,0.8521954738879357,0.6599607461060111,0.4008414844756114
wheat_combined,07_01,1 Jul,v11i,v11i_clean_internal_mae_l30,62,62,37.61651503103997,1.0942625438065836,0.8874041300150589,0.012115077700973531,30.70209358046435,0.8521954738879357,0.6599607461060111,0.4008414844756114
wheat_combined,07_01,1 Jul,v11,v11_clean_no_field_id,62,62,36.37430184062735,1.0463723492344157,0.8550240176564847,0.09669211956620505,30.70209358046435,0.8521954738879357,0.6599607461060111,0.4008414844756114
wheat_combined,07_01,1 Jul,v11i,v11i_clean_internal_no_field_id,62,62,36.797464767448744,1.0632569239606373,0.8680646112294753,0.06730482818503392,30.70209358046435,0.8521954738879357,0.6599607461060111,0.4008414844756114
wheat_combined,08_01,1 Aug,v9,v9_mae_l30,67,67,39.13162098263106,1.0868683383001585,0.8826210583175772,0.07630270484522772,32.73780288443596,0.848990918715285,0.6760748469455898,0.4363858516722381
wheat_combined,08_01,1 Aug,v10,v10_mae_l30,67,67,41.7357282426132,1.1508799430359997,0.9326184385713575,-0.03570444444743526,32.73780288443596,0.848990918715285,0.6760748469455898,0.4363858516722381
wheat_combined,08_01,1 Aug,v11,v11_clean_mae_l30,62,62,37.45708911015757,1.082546352051967,0.8693542550336647,0.03315625636899311,32.540471369890696,0.8481979994598953,0.6663297414300804,0.4064493606183579
wheat_combined,08_01,1 Aug,v11i,v11i_clean_internal_mae_l30,62,62,37.808971326277025,1.0654394102235107,0.8527757693886899,0.063471919077705,32.540471369890696,0.8481979994598953,0.6663297414300804,0.4064493606183579
wheat_combined,08_01,1 Aug,v11,v11_clean_no_field_id,62,62,38.29520624162532,1.0430382084121625,0.8335049201277591,0.10243951413582852,32.540471369890696,0.8481979994598953,0.6663297414300804,0.4064493606183579
wheat_combined,08_01,1 Aug,v11i,v11i_clean_internal_no_field_id,62,62,39.721712589078535,1.094677450376251,0.8677244256462507,0.011365791978240614,32.540471369890696,0.8481979994598953,0.6663297414300804,0.4064493606183579
wheat_combined,09_01,1 Sep,v9,v9_mae_l30,67,67,38.99333880785274,1.061400431259629,0.8533850207640632,0.11908436839190273,33.787085193917285,0.8617000096174864,0.702932809168986,0.41938534616056156
wheat_combined,09_01,1 Sep,v10,v10_mae_l30,67,67,39.648231506584544,1.123959261762929,0.9058308230106514,0.0121819950964559,33.787085193917285,0.8617000096174864,0.702932809168986,0.41938534616056156
wheat_combined,09_01,1 Sep,v11,v11_clean_mae_l30,62,62,35.99652105091308,1.0393586089436442,0.8206325907263347,0.10876111873550987,33.71685566501822,0.8597495264889912,0.6957423780263311,0.39017225386893173
wheat_combined,09_01,1 Sep,v11i,v11i_clean_internal_mae_l30,62,62,37.122067579922835,1.060322794023617,0.8499547784864748,0.07244539727927535,33.71685566501822,0.8597495264889912,0.6957423780263311,0.39017225386893173
wheat_combined,09_01,1 Sep,v11,v11_clean_no_field_id,62,62,38.799161395251616,1.0473912940687011,0.8269066928806981,0.09493200224922371,33.71685566501822,0.8597495264889912,0.6957423780263311,0.39017225386893173
wheat_combined,09_01,1 Sep,v11i,v11i_clean_internal_no_field_id,62,62,38.59105227025488,1.0340643459314007,0.8313623055159032,0.11781754185114557,33.71685566501822,0.8597495264889912,0.6957423780263311,0.39017225386893173
all_crops,07_01,1 Jul,v9,v9_mae_l30,155,154,34.6132515808396,1.2572979219638225,0.9431778260426229,-0.3053086839633967,33.478074104550956,1.0993350403738946,0.8146773690200305,-0.0045084626665563565
all_crops,07_01,1 Jul,v10,v10_mae_l30,155,154,36.73082494310707,1.2703265247854407,0.9540423649718066,-0.3325010641519739,33.478074104550956,1.0993350403738946,0.8146773690200305,-0.0045084626665563565
all_crops,07_01,1 Jul,v11,v11_clean_mae_l30,147,147,34.956261913633455,1.2710626477318747,0.9444556743619789,-0.37144093143000756,32.82551024017107,1.0990023475686286,0.8088437028670303,-0.025275157287474537
all_crops,07_01,1 Jul,v11i,v11i_clean_internal_mae_l30,147,147,36.89551584828884,1.2791999170520902,0.9501713990495824,-0.389056910282513,32.82551024017107,1.0990023475686286,0.8088437028670303,-0.025275157287474537
all_crops,07_01,1 Jul,v11,v11_clean_no_field_id,147,147,37.3333275102527,1.2762203696071586,0.9651792058051236,-0.3825935876147266,32.82551024017107,1.0990023475686286,0.8088437028670303,-0.025275157287474537
all_crops,07_01,1 Jul,v11i,v11i_clean_internal_no_field_id,147,147,37.189220791973035,1.253370954938242,0.9589967218064409,-0.3335289453622503,32.82551024017107,1.0990023475686286,0.8088437028670303,-0.025275157287474537
all_crops,08_01,1 Aug,v9,v9_mae_l30,155,154,32.55002142539569,1.1770497176637609,0.8733282206972182,-0.14400111241157076,34.14514329063533,1.1363894151933849,0.8219723864834868,-0.07336595867741891
all_crops,08_01,1 Aug,v10,v10_mae_l30,155,154,35.64309452067354,1.2779580588362682,0.9772892169702039,-0.348559254625606,34.14514329063533,1.1363894151933849,0.8219723864834868,-0.07336595867741891
all_crops,08_01,1 Aug,v11,v11_clean_mae_l30,147,147,35.16795324779397,1.261334358115828,0.94533702909621,-0.35052816548669186,34.17472943983711,1.149229667819149,0.8242697755838485,-0.12113226706520108
all_crops,08_01,1 Aug,v11i,v11i_clean_internal_mae_l30,147,147,34.751138053129885,1.2688755587113687,0.9544140335894873,-0.3667253765295271,34.17472943983711,1.149229667819149,0.8242697755838485,-0.12113226706520108
all_crops,08_01,1 Aug,v11,v11_clean_no_field_id,147,147,37.461310593768346,1.2318223086553945,0.9248037660846185,-0.2880695814834069,34.17472943983711,1.149229667819149,0.8242697755838485,-0.12113226706520108
all_crops,08_01,1 Aug,v11i,v11i_clean_internal_no_field_id,147,147,35.03950573875341,1.1790637902376477,0.8650337167312363,-0.18009725031705948,34.17472943983711,1.149229667819149,0.8242697755838485,-0.12113226706520108
all_crops,09_01,1 Sep,v9,v9_mae_l30,155,154,35.79366760683807,1.2575065159857512,0.9473633355734997,-0.30574183854033476,33.32522832630724,1.1296099730636677,0.8064282111843846,-0.06059724336579553
all_crops,09_01,1 Sep,v10,v10_mae_l30,155,154,34.66336201557665,1.2430692662011094,0.935968836832241,-0.27593188336558994,33.32522832630724,1.1296099730636677,0.8064282111843846,-0.06059724336579553
all_crops,09_01,1 Sep,v11,v11_clean_mae_l30,147,147,34.683410746284224,1.2022192658237387,0.8873868142329426,-0.22690393932538933,33.46660436906455,1.143318984747772,0.8115731565630202,-0.10962957672379336
all_crops,09_01,1 Sep,v11i,v11i_clean_internal_mae_l30,147,147,37.06997057620693,1.2860305836038266,0.965152103892855,-0.4039310780080563,33.46660436906455,1.143318984747772,0.8115731565630202,-0.10962957672379336
all_crops,09_01,1 Sep,v11,v11_clean_no_field_id,147,147,37.09746915939435,1.2340615640955288,0.9400358972065098,-0.29275684588845463,33.46660436906455,1.143318984747772,0.8115731565630202,-0.10962957672379336
all_crops,09_01,1 Sep,v11i,v11i_clean_internal_no_field_id,147,147,37.30681311014102,1.2504577588643233,0.9496435389462237,-0.3273371367235234,33.46660436906455,1.143318984747772,0.8115731565630202,-0.10962957672379336
