scenario,asof_tag,asof_label,method,n,mape,mae,rmse,r2,cw_mape,cw_mae,cw_rmse,cw_r2,naive_mape,naive_mae,naive_rmse,naive_r2
all_crops,08_01,1 Aug,ridge_all_no_field,180,75.44495641871258,0.7582615906653297,0.9950630989547208,0.2720543314461591,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,08_01,1 Aug,cat_core_d2,180,62.55994411140853,0.7629500432643914,0.9911991949177995,0.27769668965432237,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,08_01,1 Aug,cat_core_d3,180,65.0930366965669,0.7709422060561824,0.9996650646360662,0.26530555846779313,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,08_01,1 Aug,cat_all_no_field,180,66.0316755058883,0.7743837631758205,1.0048896335011888,0.2576059951758852,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,08_01,1 Aug,cat_all_with_field,180,65.80610140255328,0.7692065328200903,0.9959538748225968,0.2707504409210306,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,peer_raw,180,68.84946449503985,0.768746430480645,0.9855462000144645,0.2859120582522999,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,residual_global,180,66.94954282457543,0.8232469217646465,1.0369340677077634,0.2095033927955985,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,residual_crop,180,68.67448630781068,0.8427986156048705,1.0545942552842995,0.182347956415002,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,ridge_core,180,68.84946449503985,0.768746430480645,0.9855462000144645,0.2859120582522999,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,ridge_all_no_field,180,68.84946449503985,0.768746430480645,0.9855462000144645,0.2859120582522999,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,cat_core_d2,180,63.156288229874505,0.7864210718711544,1.0141528582368986,0.24385591015273422,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,cat_core_d3,180,63.72447517021031,0.7907900455504606,1.0160138419798557,0.24107829544412174,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,cat_all_no_field,180,63.46337610397366,0.7857065434163089,1.0138968317850348,0.24423764442532836,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all_crops,09_01,1 Sep,cat_all_with_field,180,63.86057997954122,0.7892106011403185,1.01789401125046,0.23826687403601732,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
