filter,scenario,asof_tag,asof_label,method,n,mape,mae,rmse,r2,cw_mape,cw_mae,cw_rmse,cw_r2,naive_mape,naive_mae,naive_rmse,naive_r2
all,all_crops,08_01,1 Aug,residual_crop,180,76.7733316469603,0.8887400219121102,1.1154626464469033,0.08523869105283277,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,08_01,1 Aug,residual_global,180,70.52776549071893,0.8176706472254348,1.0352902632141385,0.21200768300710615,68.5421844943647,0.7047903561071314,0.8723108900376432,0.4405770068147986,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,09_01,1 Sep,blend_crop_mean,180,115.54487081680311,1.1200538334149583,1.4595392185111,-0.566135241914723,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,09_01,1 Sep,linear_crop,180,80.8314764354926,0.9005270175060148,1.1178268728680847,0.08135690300699405,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,09_01,1 Sep,linear_global,180,78.3877358497976,0.8769239010817399,1.074336468007408,0.15144819823935085,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,09_01,1 Sep,peer_raw,180,68.84946449503985,0.768746430480645,0.9855462000144645,0.2859120582522999,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,09_01,1 Sep,residual_crop,180,68.67448630781068,0.8427986156048705,1.0545942552842995,0.182347956415002,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,all_crops,09_01,1 Sep,residual_global,180,66.94954282457543,0.8232469217646465,1.0369340677077634,0.2095033927955985,67.83754864186228,0.7003625616845661,0.8785929653378668,0.43249045896328775,108.56029250041364,0.9984242411631459,1.2961917424848486,-0.23519699044152387
all,sunflower,07_01,1 Jul,blend_crop_mean,59,24.570618475674546,0.5582902350016923,0.6685445829224583,-0.1441824334873174,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,07_01,1 Jul,linear_crop,59,24.578392410408657,0.5581928775487432,0.6682908493509454,-0.14331409228631897,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,07_01,1 Jul,linear_global,59,24.57910846342319,0.5581975011228729,0.668290887719803,-0.14331422356944823,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,07_01,1 Jul,peer_raw,59,23.738796670304335,0.5103481132212638,0.6463457543861678,-0.06945946474024556,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,07_01,1 Jul,residual_crop,59,24.71862659823819,0.552644877400096,0.6663071834481453,-0.13653684181946368,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,07_01,1 Jul,residual_global,59,24.71862659823819,0.552644877400096,0.6663071834481453,-0.13653684181946368,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,08_01,1 Aug,blend_crop_mean,59,23.759032141202667,0.6148923475918276,0.7168167904784674,-0.31537888641124834,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,08_01,1 Aug,linear_crop,59,23.00002238337922,0.5806349416960359,0.6743396334926892,-0.16410431381965962,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,08_01,1 Aug,linear_global,59,23.06251686481538,0.5829723242357059,0.677253624139497,-0.17418682465942537,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,08_01,1 Aug,peer_raw,59,24.45905027384235,0.6361031016032843,0.7425279028987802,-0.4114324049190954,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,08_01,1 Aug,residual_crop,59,22.60105516484028,0.569301237039666,0.6658039806338122,-0.13482083876363515,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,08_01,1 Aug,residual_global,59,22.60105516484028,0.569301237039666,0.6658039806338122,-0.13482083876363515,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,09_01,1 Sep,blend_crop_mean,59,25.520747884208063,0.6804064240847809,0.7999837943646911,-0.6383131088523772,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,09_01,1 Sep,linear_crop,59,23.409629893033912,0.599338886261534,0.7218817750137484,-0.3340333369583579,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,09_01,1 Sep,linear_global,59,23.428886464666995,0.600059748938561,0.7224230276270168,-0.3360345502977886,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,09_01,1 Sep,peer_raw,59,27.99707508399571,0.7657404982211488,0.9015407897005527,-1.080679983991812,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,09_01,1 Sep,residual_crop,59,23.962504459186945,0.6223064586417879,0.741796000889417,-0.40865130784339887,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,sunflower,09_01,1 Sep,residual_global,59,23.962504459186945,0.6223064586417879,0.741796000889417,-0.40865130784339887,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
all,wheat_combined,07_01,1 Jul,blend_crop_mean,88,133.22463545387765,1.4270543131452056,1.6448851592778773,-0.4159762256899402,96.22824691713461,0.7846395297282829,0.9776092999297237,0.49983252637696496,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,07_01,1 Jul,linear_crop,88,118.08669436119756,0.9933093482948423,1.23787900112894,0.1980612695636511,96.22824691713461,0.7846395297282829,0.9776092999297237,0.49983252637696496,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,07_01,1 Jul,linear_global,88,119.31260813567187,1.0381698693633068,1.2817166637109219,0.14025658453965018,96.22824691713461,0.7846395297282829,0.9776092999297237,0.49983252637696496,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,07_01,1 Jul,peer_raw,88,126.9183233264399,1.052059576781536,1.2268052945671015,0.2123449164773199,96.22824691713461,0.7846395297282829,0.9776092999297237,0.49983252637696496,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,07_01,1 Jul,residual_crop,88,120.57241474709954,1.0905701169638227,1.3001445476855393,0.11535693931645741,96.22824691713461,0.7846395297282829,0.9776092999297237,0.49983252637696496,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,07_01,1 Jul,residual_global,88,115.88202049672812,0.9872736342021081,1.2531361737776545,0.178171249053666,96.22824691713461,0.7846395297282829,0.9776092999297237,0.49983252637696496,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,08_01,1 Aug,blend_crop_mean,88,133.24669995091864,1.4206898191993051,1.6462281165974273,-0.41828930134686115,85.88253410635528,0.7594881400702408,0.9331239258741458,0.5443163489000138,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,08_01,1 Aug,linear_crop,88,115.19391924142619,0.9299331883271598,1.194326954969154,0.25349750219213607,85.88253410635528,0.7594881400702408,0.9331239258741458,0.5443163489000138,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,08_01,1 Aug,linear_global,88,113.87361755137255,0.880031271260438,1.1605545757624947,0.29511879038331246,85.88253410635528,0.7594881400702408,0.9331239258741458,0.5443163489000138,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,08_01,1 Aug,peer_raw,88,122.18907663273461,0.9346198966614822,1.154255855314105,0.3027492827385674,85.88253410635528,0.7594881400702408,0.9331239258741458,0.5443163489000138,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,08_01,1 Aug,residual_crop,88,118.88615700848524,1.0830499455429043,1.3102864322824332,0.10150164752474466,85.88253410635528,0.7594881400702408,0.9331239258741458,0.5443163489000138,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,08_01,1 Aug,residual_global,88,115.37537400796923,0.9939198000156909,1.2430210400881956,0.19138506821477042,85.88253410635528,0.7594881400702408,0.9331239258741458,0.5443163489000138,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,09_01,1 Sep,blend_crop_mean,88,105.65358377865294,1.138483524444875,1.3555309935340816,0.03837952692197644,86.23237892227564,0.7773413613085083,0.939017200974181,0.5385423048135961,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,09_01,1 Sep,linear_crop,88,95.15700472631879,0.8800276016898643,1.0642389725555426,0.4072615302073863,86.23237892227564,0.7773413613085083,0.939017200974181,0.5385423048135961,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,09_01,1 Sep,linear_global,88,94.26905093250203,0.8322043029020011,1.0397110813049957,0.43426878457366735,86.23237892227564,0.7773413613085083,0.939017200974181,0.5385423048135961,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,09_01,1 Sep,peer_raw,88,96.53961460265869,0.802366558915628,0.970825895445288,0.5067495375476041,86.23237892227564,0.7773413613085083,0.939017200974181,0.5385423048135961,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,09_01,1 Sep,residual_crop,88,98.02121085444283,0.9892453656621621,1.1534695393923264,0.3036989380373505,86.23237892227564,0.7773413613085083,0.939017200974181,0.5385423048135961,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
all,wheat_combined,09_01,1 Sep,residual_global,88,94.46088024476043,0.8984869623657573,1.0829044341894483,0.38628736984577194,86.23237892227564,0.7773413613085083,0.939017200974181,0.5385423048135961,156.7986697565818,1.2401578124376937,1.504259596224925,-0.18421451089453678
target_ge_1,all_crops,07_01,1 Jul,blend_crop_mean,156,39.52425094607186,1.0235135585751174,1.2924238252964337,-0.8789693325714629,29.80925516807819,0.7051822914458074,1.0029412068180665,-0.13151608266831083,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,07_01,1 Jul,linear_crop,156,30.455952521862823,0.8052564862324417,1.0031841621140243,-0.13206435233775582,29.80925516807819,0.7051822914458074,1.0029412068180665,-0.13151608266831083,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,07_01,1 Jul,linear_global,156,29.43776874177682,0.7872216644975446,0.9639115523899547,-0.04516330013668535,29.80925516807819,0.7051822914458074,1.0029412068180665,-0.13151608266831083,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,07_01,1 Jul,peer_raw,156,33.5632748879094,0.70789662485472,0.8867664229624863,0.11543803428233046,29.80925516807819,0.7051822914458074,1.0029412068180665,-0.13151608266831083,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,07_01,1 Jul,residual_crop,156,30.47722214870302,0.7922610411744627,0.9870235131095271,-0.09588448454292475,29.80925516807819,0.7051822914458074,1.0029412068180665,-0.13151608266831083,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,07_01,1 Jul,residual_global,156,28.79181499982072,0.7585950805072991,0.928690297970367,0.02982160748678564,29.80925516807819,0.7051822914458074,1.0029412068180665,-0.13151608266831083,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,08_01,1 Aug,blend_crop_mean,156,38.23223608271199,0.9862738996744715,1.2710655828043136,-0.8173798123059985,28.309443288507,0.6260613471469115,0.7804067181338625,0.3149034513217197,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,08_01,1 Aug,linear_crop,156,30.93259266635589,0.8253464864802452,1.0520775372510114,-0.2451029934160711,28.309443288507,0.6260613471469115,0.7804067181338625,0.3149034513217197,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,08_01,1 Aug,linear_global,156,28.76933675400602,0.7812330165892467,0.9752036233169514,-0.06979458026878937,28.309443288507,0.6260613471469115,0.7804067181338625,0.3149034513217197,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,08_01,1 Aug,peer_raw,156,28.16039040418412,0.6542748539798843,0.8442455565592765,0.1982345306497757,28.309443288507,0.6260613471469115,0.7804067181338625,0.3149034513217197,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,08_01,1 Aug,residual_crop,156,31.625814453318878,0.8153918649459748,1.0303762894797994,-0.19426716944379852,28.309443288507,0.6260613471469115,0.7804067181338625,0.3149034513217197,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,08_01,1 Aug,residual_global,156,28.190366102895414,0.7457613746176793,0.9317713957281645,0.023373444723022607,28.309443288507,0.6260613471469115,0.7804067181338625,0.3149034513217197,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,09_01,1 Sep,blend_crop_mean,156,37.038286272012385,0.9438626916095597,1.189737198221481,-0.5922522152145289,28.017255229828702,0.6245856869157465,0.7895145561158697,0.2988191221674369,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,09_01,1 Sep,linear_crop,156,30.16857393007054,0.8169099967813421,1.0210457060877156,-0.17273570408538785,28.017255229828702,0.6245856869157465,0.7895145561158697,0.2988191221674369,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,09_01,1 Sep,linear_global,156,29.101637663935374,0.794090012425817,0.9742132498382413,-0.0676228118995601,28.017255229828702,0.6245856869157465,0.7895145561158697,0.2988191221674369,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,09_01,1 Sep,peer_raw,156,28.269540209799,0.6954899715278248,0.8644551916894927,0.15938960779534228,28.017255229828702,0.6245856869157465,0.7895145561158697,0.2988191221674369,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,09_01,1 Sep,residual_crop,156,30.07008024317857,0.7915621877345485,0.9950612545050821,-0.11380564111295643,28.017255229828702,0.6245856869157465,0.7895145561158697,0.2988191221674369,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,all_crops,09_01,1 Sep,residual_global,156,29.13904039317896,0.771543686244559,0.9478160529459125,-0.010550219848452613,28.017255229828702,0.6245856869157465,0.7895145561158697,0.2988191221674369,35.332776233504035,0.8147556362232026,1.0229200043719586,-0.17704515654785724
target_ge_1,sunflower,07_01,1 Jul,blend_crop_mean,59,24.570618475674546,0.5582902350016923,0.6685445829224583,-0.1441824334873174,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,07_01,1 Jul,linear_crop,59,24.578392410408657,0.5581928775487432,0.6682908493509454,-0.14331409228631897,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,07_01,1 Jul,linear_global,59,24.57910846342319,0.5581975011228729,0.668290887719803,-0.14331422356944823,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,07_01,1 Jul,peer_raw,59,23.738796670304335,0.5103481132212638,0.6463457543861678,-0.06945946474024556,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,07_01,1 Jul,residual_crop,59,24.71862659823819,0.552644877400096,0.6663071834481453,-0.13653684181946368,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,07_01,1 Jul,residual_global,59,24.71862659823819,0.552644877400096,0.6663071834481453,-0.13653684181946368,26.147494061682192,0.6193085878655563,0.7595094845174607,-0.4767294317774018,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,08_01,1 Aug,blend_crop_mean,59,23.759032141202667,0.6148923475918276,0.7168167904784674,-0.31537888641124834,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,08_01,1 Aug,linear_crop,59,23.00002238337922,0.5806349416960359,0.6743396334926892,-0.16410431381965962,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,08_01,1 Aug,linear_global,59,23.06251686481538,0.5829723242357059,0.677253624139497,-0.17418682465942537,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,08_01,1 Aug,peer_raw,59,24.45905027384235,0.6361031016032843,0.7425279028987802,-0.4114324049190954,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,08_01,1 Aug,residual_crop,59,22.60105516484028,0.569301237039666,0.6658039806338122,-0.13482083876363515,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,08_01,1 Aug,residual_global,59,22.60105516484028,0.569301237039666,0.6658039806338122,-0.13482083876363515,24.410829084746492,0.5573874623820972,0.6770655765553913,-0.1735348611010239,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,09_01,1 Sep,blend_crop_mean,59,25.520747884208063,0.6804064240847809,0.7999837943646911,-0.6383131088523772,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,09_01,1 Sep,linear_crop,59,23.409629893033912,0.599338886261534,0.7218817750137484,-0.3340333369583579,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,09_01,1 Sep,linear_global,59,23.428886464666995,0.600059748938561,0.7224230276270168,-0.3360345502977886,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,09_01,1 Sep,peer_raw,59,27.99707508399571,0.7657404982211488,0.9015407897005527,-1.080679983991812,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,09_01,1 Sep,residual_crop,59,23.962504459186945,0.6223064586417879,0.741796000889417,-0.40865130784339887,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,sunflower,09_01,1 Sep,residual_global,59,23.962504459186945,0.6223064586417879,0.741796000889417,-0.40865130784339887,21.86621814022737,0.4988836785964446,0.625067240253298,-0.0002026567136235169,23.172465066426902,0.596595440473784,0.7141308286105303,-0.3055397245145972
target_ge_1,wheat_combined,07_01,1 Jul,blend_crop_mean,72,47.2426673340686,1.323695674245377,1.5743378195779973,-1.080515341500043,27.431116858006995,0.6373303426628255,0.8068413677403957,0.4535488055848962,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,07_01,1 Jul,linear_crop,72,31.080863262547947,0.8154151660052223,1.041341726536993,0.08974807187236511,27.431116858006995,0.6373303426628255,0.8068413677403957,0.4535488055848962,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,07_01,1 Jul,linear_global,72,32.907219802043755,0.8732026612906749,1.1060869855846531,-0.026960241838348997,27.431116858006995,0.6373303426628255,0.8068413677403957,0.4535488055848962,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,07_01,1 Jul,peer_raw,72,38.75751072457556,0.8580701561330432,0.9952951549088622,0.1684682322918264,27.431116858006995,0.6373303426628255,0.8068413677403957,0.4535488055848962,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,07_01,1 Jul,residual_crop,72,33.55606279452783,0.9292029080337075,1.1263073255779312,-0.06485109870741046,27.431116858006995,0.6373303426628255,0.8068413677403957,0.4535488055848962,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,07_01,1 Jul,residual_global,72,27.967581821812683,0.8040535726186138,1.0616321725343743,0.05393013708248329,27.431116858006995,0.6373303426628255,0.8068413677403957,0.4535488055848962,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,08_01,1 Aug,blend_crop_mean,72,47.58428703050926,1.3134916797369642,1.5736567498200287,-1.078715639345278,28.89824566978972,0.6424175330807742,0.8004080084890512,0.4622283341249075,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,08_01,1 Aug,linear_crop,72,28.47275539270791,0.7404829321680739,0.9761485511129403,0.20015304881546703,28.89824566978972,0.6424175330807742,0.8004080084890512,0.4622283341249075,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,08_01,1 Aug,linear_global,72,26.819392994154857,0.6790438866210509,0.9243377642691577,0.2828063112472805,28.89824566978972,0.6424175330807742,0.8004080084890512,0.4622283341249075,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,08_01,1 Aug,peer_raw,72,34.20889543105115,0.7205520889911272,0.8927614503168875,0.3309694894857388,28.89824566978972,0.6424175330807742,0.8004080084890512,0.4622283341249075,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,08_01,1 Aug,residual_crop,72,32.640709031912785,0.925105284106928,1.1426148585986005,-0.09590977438360304,28.89824566978972,0.6424175330807742,0.8004080084890512,0.4622283341249075,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,08_01,1 Aug,residual_global,72,28.420238584482615,0.8167069845635206,1.0475056448291198,0.07894023834028152,28.89824566978972,0.6424175330807742,0.8004080084890512,0.4622283341249075,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
target_ge_1,wheat_combined,09_01,1 Sep,blend_crop_mean,72,38.712701276384905,1.0613350199733254,1.3173252854959794,-0.4566698177742492,29.887149379282402,0.667532581260879,0.8131166645158142,0.4450155825142218,44.36452597094695,0.9662450074092828,1.1729401140808564,-0.15485309926899848
