scenario,asof_tag,asof_label,n_ml,n_all,v3_r2,v3_rmse,v3_mae,v3_mape,v4_r2,v4_rmse,v4_mae,v4_mape,v3_a_mape,v4_a_mape,cw_r2,cw_rmse,cw_mae,cw_mape
sunflower,07_01,1 Jul,97,97,-0.1307402264232218,0.6732136402855615,0.5574810224968758,22.850943629311914,-0.15501662565788954,0.6804020341916613,0.5636094463480417,23.063508707837347,22.850943629311914,23.063508707837347,-0.29042343557481654,0.7191800082743631,0.5752547080831735,26.29414829844063
sunflower,08_01,1 Aug,97,97,0.11521146382699365,0.5955129760152514,0.4891954823951607,20.540304629536358,0.19065826596398316,0.5695573402992068,0.4658087269740614,19.62015965822199,20.540304629536358,19.62015965822199,0.13386272002223565,0.5892028669979168,0.4713336111396262,21.520577947778246
sunflower,09_01,1 Sep,97,97,0.18980966619087192,0.5698558542539293,0.4693054835439097,20.138518869841302,0.17121406136303075,0.576358460421753,0.47394224592999185,20.35007552328798,20.138518869841302,20.35007552328798,0.2769209342782445,0.5383495813182279,0.4105622374968066,18.595014958950852
wheat_combined,07_01,1 Jul,62,62,0.02247909121031244,1.1306230261482961,0.9558374180400436,40.94717664174058,0.03947675990037358,1.1207499723552519,0.9258219121132789,40.693018811767296,40.94717664174058,40.693018811767296,0.4846584872369888,0.8209228840339121,0.6355434397547611,31.477115174775882
wheat_combined,08_01,1 Aug,62,62,0.1672794376416753,1.0435288075127265,0.854840462143857,39.10791543460195,0.11823615922253572,1.073818646132047,0.8724461712716356,40.054484799340955,39.10791543460195,40.054484799340955,0.5708991131431091,0.7490908707210737,0.5762939520797022,27.9729569881503
wheat_combined,09_01,1 Sep,62,62,0.10763172001744437,1.0802564311101874,0.8793605341826526,39.99370917707192,0.2010465521214666,1.0221521250591268,0.8407778592372391,37.90841469014812,39.99370917707192,37.90841469014812,0.5294503233014711,0.7844360387430597,0.6140211048049852,29.685478675413872
all_crops,07_01,1 Jul,252,251,-0.15775820581168354,1.1455099101873063,0.8614716119668827,34.5738233188597,-0.11564446318502797,1.1244828186019695,0.8382265493087587,34.2301836730861,34.50777363403756,34.160594640857475,-0.02173424344298458,1.0720470134355866,0.7412642025063135,33.06552987867542
all_crops,08_01,1 Aug,252,251,-0.06453027659840549,1.0984212490686316,0.8036165612286138,33.14751485625177,-0.09072400068999853,1.1118529473848429,0.8113618497250612,34.056378549833546,33.08789056420803,34.01924740903587,0.1908491351229724,0.954024676354434,0.661355169396243,29.659306877108133
all_crops,09_01,1 Sep,252,251,-0.07318072655548291,1.1028751444312164,0.8199081845930781,34.25362019519092,-0.05871314027514685,1.0954159709110467,0.8145201728712261,34.49205527622858,34.20124201817377,34.4317884378918,0.18177214536288855,0.9593608392296762,0.6506049582565546,28.769724920429425
