scenario,asof_tag,asof_label,n_ml,n_all,v4_r2,v4_rmse,v4_mae,v4_mape,v5_r2,v5_rmse,v5_mae,v5_mape,v4_a_mape,v5_a_mape,cw_r2,cw_rmse,cw_mae,cw_mape
sunflower,07_01,1 Jul,97,97,-0.15501662565788954,0.6804020341916613,0.5636094463480417,23.063508707837347,-0.12947012074659825,0.672835439930249,0.5598208575301515,23.03631235114856,23.063508707837347,23.03631235114856,-0.29042343557481654,0.7191800082743631,0.5752547080831735,26.29414829844063
sunflower,08_01,1 Aug,97,97,0.19065826596398316,0.5695573402992068,0.4658087269740614,19.62015965822199,0.16094784510280657,0.579917165586905,0.4759008307115506,20.30741785599142,19.62015965822199,20.30741785599142,0.13386272002223565,0.5892028669979168,0.4713336111396262,21.520577947778246
sunflower,09_01,1 Sep,97,97,0.17121406136303075,0.576358460421753,0.47394224592999185,20.35007552328798,0.1826045561851256,0.5723841403968093,0.47912982119732644,20.94665686341305,20.35007552328798,20.94665686341305,0.2769209342782445,0.5383495813182279,0.4105622374968066,18.595014958950852
wheat_combined,07_01,1 Jul,62,62,0.03947675990037358,1.1207499723552519,0.9258219121132789,40.693018811767296,-0.008388652009660325,1.1483354527092688,0.9639268966486223,40.805248486397865,40.693018811767296,40.805248486397865,0.4846584872369888,0.8209228840339121,0.6355434397547611,31.477115174775882
wheat_combined,08_01,1 Aug,62,62,0.11823615922253572,1.073818646132047,0.8724461712716356,40.054484799340955,0.1149683377550047,1.075806594795347,0.8905573655184406,38.737442589034565,40.054484799340955,38.737442589034565,0.5708991131431091,0.7490908707210737,0.5762939520797022,27.9729569881503
wheat_combined,09_01,1 Sep,62,62,0.2010465521214666,1.0221521250591268,0.8407778592372391,37.90841469014812,0.1419574163681837,1.0592762112023453,0.8767496515450477,39.9979420795146,37.90841469014812,39.9979420795146,0.5294503233014711,0.7844360387430597,0.6140211048049852,29.685478675413872
all_crops,07_01,1 Jul,252,251,-0.11564446318502797,1.1244828186019695,0.8382265493087587,34.2301836730861,-0.12617738589667926,1.1297785319128748,0.8446704673460042,34.09385327453384,34.160594640857475,34.039473665327044,-0.02173424344298458,1.0720470134355866,0.7412642025063135,33.06552987867542
all_crops,08_01,1 Aug,252,251,-0.09072400068999853,1.1118529473848429,0.8113618497250612,34.056378549833546,-0.074099525488321,1.1033471542642364,0.8158928532502472,34.6082279083638,34.01924740903587,34.55593635143991,0.1908491351229724,0.954024676354434,0.661355169396243,29.659306877108133
all_crops,09_01,1 Sep,252,251,-0.05871314027514685,1.0954159709110467,0.8145201728712261,34.49205527622858,-0.10535518899148566,1.1192854133667214,0.8303465455241321,34.46701570479212,34.4317884378918,34.40143588046761,0.18177214536288855,0.9593608392296762,0.6506049582565546,28.769724920429425
