field_id,year,crop_id,target_yield_t_ha,dataset_tag,subset_tag,model_pred_oof_t_ha,model_pred_train_t_ha
228,2015,40.0,16.277,phases,sunflower,16.886523213514078,15.869684152078335
228,2016,40.0,15.54,phases,sunflower,19.22545917810993,16.622048815709537
228,2017,40.0,30.466,phases,sunflower,26.51987139226319,29.882749791471817
228,2024,40.0,26.042,phases,sunflower,30.762057414136958,27.218244787321947
229,2010,40.0,14.924,phases,sunflower,13.375195077418645,15.109764215968958
229,2011,40.0,16.809,phases,sunflower,13.75190307241862,16.206317114409686
229,2012,40.0,9.024,phases,sunflower,14.097382005397852,9.633396483259263
229,2013,40.0,18.671,phases,sunflower,23.976530285753785,19.3679969736811
229,2014,40.0,18.888,phases,sunflower,16.558994468897883,19.353052529751583
229,2015,40.0,16.917,phases,sunflower,14.071300061873009,15.715231507363448
229,2016,40.0,15.335,phases,sunflower,14.491527518734605,15.783776474448018
229,2017,40.0,23.881,phases,sunflower,19.404808400885205,22.575684120204954
229,2024,40.0,20.838,phases,sunflower,24.40635483060927,21.583075424786895
230,2010,40.0,25.814,phases,sunflower,23.155038418029882,25.32100590064032
230,2011,40.0,17.643,phases,sunflower,23.995028615623784,18.844267863943358
230,2012,40.0,22.159,phases,sunflower,21.083813817339653,22.042798448351448
230,2013,40.0,28.546,phases,sunflower,21.403169008577084,25.839940978432487
230,2014,40.0,20.745,phases,sunflower,23.382353285428984,22.70407501438531
230,2015,40.0,20.985,phases,sunflower,25.16224037174826,21.347558699422322
230,2016,40.0,21.473,phases,sunflower,16.266531569060902,20.75503065816217
230,2017,40.0,28.902,phases,sunflower,30.327583821508,29.048832624025835
230,2018,40.0,16.839,phases,sunflower,21.517475742143045,18.060502054163916
230,2022,40.0,31.92,phases,sunflower,25.628045889438617,30.997265248248024
230,2024,40.0,31.278,phases,sunflower,28.86330281433474,31.487347120933904
231,2010,40.0,27.244,phases,sunflower,22.333213406200368,26.205170439244405
231,2011,40.0,16.755,phases,sunflower,22.650910942538943,17.713513496662696
231,2012,40.0,17.558,phases,sunflower,19.286330040481303,18.262960660704866
231,2013,40.0,22.302,phases,sunflower,28.071774559364137,22.80155316197874
231,2014,40.0,26.751,phases,sunflower,22.43061072225685,25.944335684174735
231,2015,40.0,19.308,phases,sunflower,23.68486827210163,19.291921355641836
231,2016,40.0,33.901,phases,sunflower,22.11584292226169,32.65989046175887
231,2023,40.0,22.106,phases,sunflower,16.13353557688713,21.41649590993637
232,2010,40.0,20.457,phases,sunflower,22.36994040523075,21.022280271711896
232,2011,40.0,17.736,phases,sunflower,21.26866321468232,17.685179562285082
232,2012,40.0,23.602,phases,sunflower,21.446467899764972,22.14852379877043
232,2013,40.0,23.915,phases,sunflower,22.475489746469552,23.598945553673396
232,2014,40.0,24.254,phases,sunflower,21.107731978404896,25.295038887018418
232,2015,40.0,13.354,phases,sunflower,21.449810815541706,14.758310603069555
232,2016,40.0,22.876,phases,sunflower,21.499728919326202,22.867368847772674
232,2023,40.0,23.085,phases,sunflower,16.969449041825214,23.25826160244825
233,2010,40.0,29.024,phases,sunflower,23.266278575145613,28.158539628423686
233,2011,40.0,21.271,phases,sunflower,23.82166802850871,22.381616909747148
233,2012,40.0,19.567,phases,sunflower,18.509188084269297,18.392681822023842
233,2013,40.0,15.523,phases,sunflower,16.82111806067177,15.06732562069514
233,2014,40.0,24.834,phases,sunflower,25.56838359836396,24.888374018860283
233,2015,40.0,22.576,phases,sunflower,23.446720017689866,22.39089516014058
233,2016,40.0,22.677,phases,sunflower,18.932255935409234,22.25690321383898
233,2017,40.0,20.928,phases,sunflower,20.28903089274444,20.895978512864858
233,2018,40.0,19.316,phases,sunflower,23.17015101281613,20.692604402759695
233,2019,40.0,25.64,phases,sunflower,25.90591795166607,24.671968433414346
234,2010,40.0,30.815,phases,sunflower,26.1805401708909,30.18040851634399
234,2011,40.0,25.765,phases,sunflower,23.37743415656785,25.460547477462946
234,2012,40.0,17.617,phases,sunflower,23.565744655975045,19.72531032138936
234,2013,40.0,21.286,phases,sunflower,25.55380682014164,21.474119792183604
234,2014,40.0,22.455,phases,sunflower,16.265580225678804,22.122350686071343
234,2015,40.0,23.784,phases,sunflower,24.267158896092624,23.694410027500478
234,2016,40.0,27.932,phases,sunflower,23.960325677248147,26.85040095397439
234,2017,40.0,27.084,phases,sunflower,23.27389778900708,26.821374460431038
234,2018,40.0,21.424,phases,sunflower,24.950056135717983,22.08638924373592
234,2024,40.0,26.562,phases,sunflower,28.88286506675686,26.478291148276032
